Timestamp,Depth [cm],Force [Newtons],Force [Raw Reading]
0.008,0.0005773672055427252,9.688970553632,0.00011147865670000001
0.009,0.0011547344110854503,9.513182539040002,0.00010966566150000001
0.009,0.0017321016166281756,9.906681696704002,0.0001137240274
0.009,0.0023094688221709007,9.40042377968,0.0001085027205
0.009,0.002886836027713626,9.385678403456001,0.00010835064360000001
0.009,0.003464203233256351,9.715280930816,0.00011175000960000001
0.009,0.0040415704387990765,9.382498028192,0.0001083178427
0.028,0.004618937644341801,9.527060540192,0.0001098087927
0.028,0.005196304849884526,9.475018035872,0.0001092720507
0.028,0.005773672055427252,9.3151318976,0.00010762306000000001
0.028,0.006351039260969977,9.413145280736,0.00010863392410000001
0.028,0.006928406466512702,9.452177158976003,0.00010903648060000001
0.029,0.007505773672055427,9.045667375232,0.00010484392920000001
0.029,0.008083140877598153,9.961904576288003,0.00011429357030000001
0.03,0.008660508083140877,9.533132165696,0.0001098714126
0.03,0.009237875288683603,9.555394792544,0.00011010101890000001
0.03,0.009815242494226328,9.116792131136002,0.00010557747660000001
0.03,0.010392609699769052,9.541227666368002,0.00010995490580000001
0.03,0.010969976905311778,9.48571566176,0.00010938238100000001
0.03,0.011547344110854504,9.443503408256,0.0001089470236
0.031,0.01212471131639723,9.386834903552,0.00010836257120000001
0.04,0.012702078521939953,9.698222554400001,0.00011157407750000001
0.04,0.013279445727482679,9.607437296864,0.00011063776090000001
0.04,0.013856812933025405,9.665551426688001,0.0001112371228
0.04,0.014434180138568129,9.767901685184,0.00011229271540000001
0.04,0.015011547344110854,9.927498698432,0.00011393872420000001
0.04,0.01558891454965358,10.056159334112,0.0001152656697
0.04,0.016166281755196306,9.528506165311999,0.0001098237022
0.04,0.01674364896073903,9.356476776032,0.0001080494717
0.04,0.017321016166281754,9.452466284,0.0001090394625
0.04,0.01789838337182448,9.673357802336,0.00011131763410000001
0.04,0.018475750577367205,9.58401816992,0.000110396227
0.04,0.01905311778290993,9.463163909888003,0.00010914979280000001
0.04,0.019630484988452657,9.618424047776,0.00011075107310000001
0.04,0.02020785219399538,9.567827168576002,0.00011022924060000001
0.04,0.020785219399538105,9.688392303584,0.00011147269290000001
0.04,0.021362586605080832,9.547588416896001,0.0001100205076
0.04,0.021939953810623556,9.770214685376,0.0001123165706
0.04,0.022517321016166283,9.745349933312,0.00011206012720000001
0.04,0.023094688221709007,9.025717748576,0.00010463817810000001
0.04,0.02367205542725173,9.405338905088001,0.00010855341280000001
0.041,0.02424942263279446,9.318601397888003,0.00010765884280000001
0.041,0.024826789838337183,9.657455926016002,0.00011115362960000001
0.041,0.025404157043879907,9.355031150912001,0.0001080345622
0.041,0.025981524249422634,9.354452900864,0.0001080285984
0.041,0.026558891454965358,9.462585659839998,0.000109143829
0.041,0.027136258660508082,9.470102910464,0.0001092213584
0.041,0.02771362586605081,9.589511545376002,0.0001104528831
0.041,0.028290993071593534,9.825437564960001,0.00011288611350000001
0.041,0.028868360277136258,9.969132701888,0.0001143681178
0.041,0.029445727482678985,9.268582768736,0.00010714297410000001
0.041,0.03002309468822171,9.966241451648,0.0001143382988
0.041,0.030600461893764433,10.422769864544001,0.00011904671890000002
0.041,0.03117782909930716,9.910729447040001,0.000113765774
0.041,0.03175519630484989,9.385678403456001,0.00010835064360000001
0.041,0.03233256351039261,9.723954681536,0.00011183946660000001
0.041,0.032909930715935336,9.866493318368,0.00011330954330000001
0.056,0.03348729792147806,9.551636167232001,0.0001100622542
0.056,0.034064665127020784,9.228394390400002,0.00010672849
0.056,0.03464203233256351,9.229261765472,0.00010673743570000001
0.056,0.03521939953810624,9.796235937536,0.0001125849416
0.056,0.03579676674364896,9.219431514656002,0.0001066360511
0.056,0.036374133949191687,9.807511813472,0.00011270123570000001
0.056,0.03695150115473441,9.750554183744,0.0001121138014
0.056,0.037528868360277134,9.828617940224,0.0001129189144
0.057,0.03810623556581986,9.359657151296002,0.00010808227260000001
0.057,0.03868360277136259,9.058388876288,0.0001049751328
0.058,0.03926096997690531,9.106094505248002,0.00010546714630000001
0.058,0.03983833718244804,9.415458280928,0.0001086577793
0.058,0.04041570438799076,9.648203925248001,0.00011105820880000001
0.058,0.040993071593533485,9.387124028576,0.00010836555310000001
0.058,0.04157043879907621,9.697066054303999,0.0001115621499
0.058,0.04214780600461894,9.483113536544,0.0001093555439
0.058,0.042725173210161664,9.693307428992,0.00011152338520000001
0.073,0.04330254041570439,9.479065786208,0.0001093137973
0.073,0.04387990762124711,9.440033907968001,0.0001089112408
0.073,0.044457274826789836,9.606280796768,0.00011062583330000001
0.073,0.04503464203233257,9.590089795424,0.0001104588469
0.073,0.04561200923787529,9.677405552671999,0.00011135938070000001
0.073,0.046189376443418015,9.518965039520001,0.0001097252995
0.073,0.04676674364896074,9.726267681728,0.00011186332180000001
0.073,0.04734411085450346,9.781779686336002,0.00011243584660000001
0.074,0.04792147806004619,9.87458881904,0.0001133930365
0.074,0.04849884526558892,9.378161152832,0.00010827311420000001
0.075,0.04907621247113164,9.381919778143999,0.0001083118789
0.075,0.049653579676674366,9.42210815648,0.000108726363
0.075,0.05023094688221709,9.588933295328001,0.00011044691930000001
0.075,0.050808314087759814,9.307614646976003,0.00010754553060000001
0.076,0.05138568129330254,9.664684051616,0.0001112281771
0.076,0.05196304849884527,9.5753444192,0.00011030677000000001
0.076,0.05254041570438799,9.268582768736,0.00010714297410000001
0.076,0.053117782909930716,9.578235669440001,0.00011033658900000001
0.076,0.05369515011547344,9.919403197760001,0.00011385523100000001
