Timestamp,Depth [cm],Force [Pounds],Force [Raw Reading]
0.003,0.0005773672055427252,0.9141977100000016,11.914197710000002
0.003,0.0011547344110854503,0.7758375500000021,11.775837550000002
0.003,0.0017321016166281756,4.350390175000001,15.350390175000001
0.003,0.0023094688221709007,3.0739878800000024,14.073987880000002
0.004,0.002886836027713626,1.5494915050000024,12.549491505000002
0.004,0.003464203233256351,1.440503060000001,12.440503060000001
0.004,0.0040415704387990765,0.21091659500000226,11.210916595000002
0.005,0.004618937644341801,2.609855145000001,13.609855145000001
0.005,0.005196304849884526,2.272900445000001,13.272900445000001
0.005,0.005773672055427252,2.1418459400000014,13.141845940000001
0.005,0.006351039260969977,1.4740494350000013,12.474049435000001
0.006,0.006928406466512702,-1.732685824999999,9.267314175000001
0.006,0.007505773672055427,5.350370340000001,16.35037034
0.006,0.008083140877598153,0.3109593400000019,11.310959340000002
0.006,0.008660508083140877,0.5314708450000012,11.531470845000001
0.006,0.009237875288683603,-0.525761799999998,10.474238200000002
0.006,0.009815242494226328,3.704957920000002,14.704957920000002
0.006,0.010392609699769052,5.2173776000000025,16.217377600000003
0.007,0.010969976905311778,6.614845035000002,17.614845035000002
0.007,0.011547344110854504,0.7979036100000023,11.797903610000002
0.007,0.01212471131639723,0.825635280000002,11.825635280000002
0.007,0.012702078521939953,2.592411030000001,13.592411030000001
0.007,0.013279445727482679,2.614924375000001,13.614924375000001
0.007,0.013856812933025405,1.4485541900000012,12.448554190000001
0.007,0.014434180138568129,1.4570526050000012,12.457052605000001
0.008,0.015011547344110854,2.6320703000000023,13.632070300000002
0.008,0.01558891454965358,3.8898357200000024,14.889835720000002
0.008,0.016166281755196306,1.6228462450000016,12.622846245000002
0.008,0.01674364896073903,1.692920895000002,12.692920895000002
0.008,0.017321016166281754,2.698119385000002,13.698119385000002
0.008,0.01789838337182448,2.479397020000002,13.479397020000002
0.008,0.018475750577367205,2.9062560050000013,13.906256005000001
0.008,0.01905311778290993,0.9104703350000012,11.910470335000001
0.009,0.019630484988452657,-0.00959490999999879,10.990405090000001
0.009,0.02020785219399538,-1.7116634299999998,9.28833657
0.009,0.020785219399538105,2.4325811900000023,13.432581190000002
0.009,0.021362586605080832,3.3381842200000023,14.338184220000002
0.009,0.021939953810623556,3.7801018000000024,14.780101800000002
0.009,0.022517321016166283,5.368112645000004,16.368112645000004
0.009,0.023094688221709007,0.25832880500000144,11.258328805000001
0.009,0.02367205542725173,0.108041045000002,11.108041045000002
0.01,0.02424942263279446,0.9455076600000023,11.945507660000002
0.01,0.024826789838337183,2.802336790000002,13.802336790000002
0.01,0.025404157043879907,5.452798605000002,16.452798605
0.01,0.025981524249422634,3.4075133950000023,14.407513395000002
0.01,0.026558891454965358,0.8299590350000017,11.829959035000002
0.01,0.027136258660508082,-0.08294964999999799,10.917050350000002
0.01,0.02771362586605081,4.742211835000003,15.742211835000003
0.01,0.028290993071593534,4.447749210000001,15.447749210000001
0.01,0.028868360277136258,2.121718115000002,13.121718115000002
0.01,0.029445727482678985,1.704848495000002,12.704848495000002
0.011,0.03002309468822171,1.3076594150000016,12.307659415000002
0.011,0.030600461893764433,1.8533471150000018,12.853347115000002
0.011,0.03117782909930716,3.9332223650000024,14.933222365000002
0.011,0.03175519630484989,1.8127932750000024,12.812793275000002
0.011,0.03233256351039261,4.907558190000003,15.907558190000003
0.011,0.032909930715935336,4.5257258950000026,15.525725895000003
0.011,0.03348729792147806,0.8915352700000021,11.891535270000002
0.011,0.034064665127020784,0.6531323650000012,11.653132365000001
0.011,0.03464203233256351,0.3752192850000018,11.375219285000002
0.011,0.03521939953810624,1.0322809500000023,12.032280950000002
0.011,0.03579676674364896,3.343998925000001,14.343998925000001
0.011,0.036374133949191687,3.6618694650000023,14.661869465000002
0.011,0.03695150115473441,2.9381623350000012,13.938162335000001
0.011,0.037528868360277134,3.2414215650000013,14.241421565000001
0.012,0.03810623556581986,3.0470016850000015,14.047001685000001
0.012,0.03868360277136259,1.8315792450000021,12.831579245000002
0.012,0.03926096997690531,2.1190344050000025,13.119034405000003
0.012,0.03983833718244804,2.8481089550000025,13.848108955000002
0.012,0.04041570438799076,4.470560745000002,15.470560745000002
0.012,0.040993071593533485,0.6932389200000006,11.69323892
0.012,0.04157043879907621,1.3728139300000013,12.372813930000001
0.012,0.04214780600461894,2.728683860000002,13.728683860000002
0.012,0.042725173210161664,1.6836770050000016,12.683677005000002
0.012,0.04330254041570439,4.6318815350000015,15.631881535000002
0.012,0.04387990762124711,4.1122854600000025,15.112285460000003
0.012,0.044457274826789836,2.5444024400000025,13.544402440000002
0.012,0.04503464203233257,1.085955150000002,12.085955150000002
0.012,0.04561200923787529,4.533180645000002,15.533180645000002
0.013,0.046189376443418015,3.441656150000002,14.441656150000002
0.013,0.04676674364896074,-0.18329058499999817,10.816709415000002
0.013,0.04734411085450346,1.680396915000001,12.680396915000001
0.013,0.04792147806004619,3.413775385000001,14.413775385000001
0.013,0.04849884526558892,2.6207390800000017,13.620739080000002
0.013,0.04907621247113164,0.7891070050000017,11.789107005000002
0.013,0.049653579676674366,2.124700015000002,13.124700015000002
0.013,0.05023094688221709,2.9931783900000024,13.993178390000002
0.013,0.050808314087759814,4.172967125000001,15.172967125000001
0.013,0.05138568129330254,0.792685285000001,11.792685285000001
0.013,0.05196304849884527,-0.309424954999999,10.690575045000001
0.013,0.05254041570438799,0.9669773400000015,11.966977340000001
0.013,0.053117782909930716,1.2468286550000016,12.246828655000002
0.013,0.05369515011547344,1.7923672600000025,12.792367260000002
