Timestamp,Depth [cm],Force [Pounds],Force [Raw Reading]
0.016,0.0005773672055427252,2.8913465050000013,13.891346505000001
0.017,0.0011547344110854503,1.201056490000001,12.201056490000001
0.017,0.0017321016166281756,2.491622810000001,13.49162281
0.017,0.0023094688221709007,1.9125378300000015,12.912537830000002
0.017,0.002886836027713626,3.8249793950000015,14.824979395000002
0.018,0.003464203233256351,-0.22354623499999882,10.776453765000001
0.018,0.0040415704387990765,1.7194598050000014,12.719459805000001
0.018,0.004618937644341801,3.2336686250000017,14.233668625000002
0.018,0.005196304849884526,0.8204169550000007,11.820416955
0.018,0.005773672055427252,0.3843140800000011,11.384314080000001
0.019,0.006351039260969977,0.127423395000001,11.127423395000001
0.019,0.006928406466512702,5.415375760000003,16.415375760000003
0.019,0.007505773672055427,0.5228233350000018,11.522823335000002
0.019,0.008083140877598153,-0.017496944999997766,10.982503055000002
0.019,0.008660508083140877,3.8649368550000016,14.864936855000002
0.019,0.009237875288683603,2.192090955000001,13.192090955000001
0.019,0.009815242494226328,0.36672087000000175,11.366720870000002
0.02,0.010392609699769052,3.435841445000001,14.435841445000001
0.02,0.010969976905311778,2.2551581400000025,13.255158140000002
0.02,0.011547344110854504,2.143784175000002,13.143784175000002
0.02,0.01212471131639723,0.9359655800000013,11.935965580000001
0.02,0.012702078521939953,2.142144130000002,13.142144130000002
0.02,0.013279445727482679,7.920768140000003,18.920768140000003
0.021,0.013856812933025405,3.7801018000000024,14.780101800000002
0.021,0.014434180138568129,0.5691918800000018,11.569191880000002
0.021,0.015011547344110854,-0.7356875599999988,10.264312440000001
0.021,0.01558891454965358,4.1924985700000015,15.192498570000001
0.021,0.016166281755196306,4.681381075000003,15.681381075000003
0.021,0.01674364896073903,-0.9439732749999994,10.056026725
0.021,0.017321016166281754,0.5775412000000006,11.5775412
0.021,0.01789838337182448,5.319805865000003,16.319805865000003
0.021,0.018475750577367205,-1.405571394999999,9.594428605000001
0.022,0.01905311778290993,2.3803979400000017,13.380397940000002
0.022,0.019630484988452657,3.4479181400000023,14.447918140000002
0.022,0.02020785219399538,2.184188920000002,13.184188920000002
0.022,0.020785219399538105,1.6805460100000023,12.680546010000002
0.022,0.021362586605080832,0.4537923500000023,11.453792350000002
0.022,0.021939953810623556,1.0067857050000022,12.006785705000002
0.022,0.022517321016166283,5.000444375000001,16.000444375
0.022,0.023094688221709007,1.3929417550000007,12.392941755
0.022,0.02367205542725173,1.9198434850000012,12.919843485000001
0.022,0.02424942263279446,4.392733155000002,15.392733155000002
0.022,0.024826789838337183,1.010214890000002,12.010214890000002
0.022,0.025404157043879907,2.373539570000002,13.373539570000002
0.022,0.025981524249422634,2.610004240000002,13.610004240000002
0.022,0.026558891454965358,2.185978060000002,13.185978060000002
0.022,0.027136258660508082,-0.2627582199999985,10.737241780000002
0.022,0.02771362586605081,2.615520755000002,13.615520755000002
0.022,0.028290993071593534,3.231879485000002,14.231879485000002
0.022,0.028868360277136258,2.603444060000001,13.603444060000001
0.022,0.029445727482678985,1.7649337800000016,12.764933780000002
0.022,0.03002309468822171,1.1460404350000015,12.146040435000002
0.022,0.030600461893764433,2.470749510000001,13.470749510000001
0.022,0.03117782909930716,4.212179110000003,15.212179110000003
0.022,0.03175519630484989,1.2776913200000024,12.277691320000002
0.022,0.03233256351039261,0.5332599850000008,11.533259985
0.022,0.032909930715935336,5.270604515000002,16.270604515000002
0.023,0.03348729792147806,3.9825728100000024,14.982572810000002
0.023,0.034064665127020784,1.4044220700000007,12.40442207
0.023,0.03464203233256351,3.3493663450000017,14.349366345000002
0.023,0.03521939953810624,5.973140155000003,16.973140155000003
0.023,0.03579676674364896,2.549471670000001,13.54947167
0.023,0.036374133949191687,1.768064775000001,12.768064775000001
0.023,0.03695150115473441,1.0049965650000008,12.004996565
0.023,0.037528868360277134,2.3484916100000017,13.348491610000002
0.023,0.03810623556581986,2.020482610000002,13.020482610000002
0.023,0.03868360277136259,-0.028529974999997876,10.971470025000002
0.023,0.03926096997690531,2.248896150000002,13.248896150000002
0.023,0.03983833718244804,4.381998315000002,15.381998315000002
0.023,0.04041570438799076,1.9578627100000023,12.957862710000002
0.023,0.040993071593533485,2.9787161750000024,13.978716175000002
0.023,0.04157043879907621,3.590900245000002,14.590900245000002
0.023,0.04214780600461894,5.173096385000001,16.173096385
0.023,0.042725173210161664,1.2183515100000015,12.218351510000002
0.023,0.04330254041570439,0.3622480200000009,11.362248020000001
0.023,0.04387990762124711,3.012858930000002,14.012858930000002
0.023,0.044457274826789836,3.0382050800000027,14.038205080000003
0.023,0.04503464203233257,2.463891140000001,13.463891140000001
0.024,0.04561200923787529,1.9846998100000022,12.984699810000002
0.025,0.046189376443418015,4.3256404050000015,15.325640405000001
0.025,0.04676674364896074,3.6420398300000016,14.642039830000002
0.025,0.04734411085450346,2.107255900000002,13.107255900000002
0.025,0.04792147806004619,2.831261220000002,13.831261220000002
0.026,0.04849884526558892,1.7925163550000018,12.792516355000002
0.026,0.04907621247113164,1.9682993600000014,12.968299360000001
0.026,0.049653579676674366,-0.7705757899999988,10.229424210000001
0.026,0.05023094688221709,3.7760762350000014,14.776076235000001
0.026,0.050808314087759814,3.9096653550000013,14.909665355000001
0.026,0.05138568129330254,0.047359380000001394,11.047359380000001
0.026,0.05196304849884527,4.675119085000002,15.675119085000002
0.026,0.05254041570438799,0.1943670500000021,11.194367050000002
0.026,0.053117782909930716,0.42069326000000196,11.420693260000002
0.026,0.05369515011547344,-0.2004365099999994,10.79956349
