Timestamp,Depth [cm],Force [Pounds],Force [Raw Reading]
0.018,0.0005773672055427252,2.4051477100000014,13.405147710000001
0.019,0.0011547344110854503,4.318185655000002,15.318185655000002
0.019,0.0017321016166281756,1.3215252500000023,12.321525250000002
0.019,0.0023094688221709007,0.824591615000001,11.824591615000001
0.02,0.002886836027713626,5.175183715000003,16.175183715000003
0.02,0.003464203233256351,-5.662531834999999,5.337468165000001
0.02,0.0040415704387990765,1.721696230000001,12.721696230000001
0.02,0.004618937644341801,3.561528530000002,14.561528530000002
0.02,0.005196304849884526,0.9471477050000008,11.947147705
0.021,0.005773672055427252,-0.4717894099999995,10.52821059
0.021,0.006351039260969977,3.1203564250000024,14.120356425000002
0.021,0.006928406466512702,-2.387361969999999,8.612638030000001
0.021,0.007505773672055427,3.635777840000001,14.635777840000001
0.021,0.008083140877598153,-0.27930776499999865,10.720692235000001
0.021,0.008660508083140877,1.462420025000002,12.462420025000002
0.021,0.009237875288683603,5.074991875000002,16.074991875000002
0.022,0.009815242494226328,-2.1996513649999994,8.800348635
0.022,0.010392609699769052,3.4324122600000013,14.432412260000001
0.022,0.010969976905311778,2.7523899650000025,13.752389965000003
0.022,0.011547344110854504,2.8900046500000016,13.890004650000002
0.022,0.01212471131639723,3.9532010950000025,14.953201095000002
0.022,0.012702078521939953,-2.8476182349999988,8.152381765000001
0.022,0.013279445727482679,-0.11396140999999815,10.886038590000002
0.022,0.013856812933025405,1.7046994000000009,12.7046994
0.022,0.014434180138568129,-1.4461252349999985,9.553874765000002
0.023,0.015011547344110854,0.32378151000000166,11.323781510000002
0.023,0.01558891454965358,5.492905160000003,16.492905160000003
0.023,0.016166281755196306,-1.5622702399999984,9.437729760000002
0.023,0.01674364896073903,5.7330972050000035,16.733097205000004
0.023,0.017321016166281754,5.2124574650000035,16.212457465000004
0.023,0.01789838337182448,0.7361782800000007,11.73617828
0.023,0.018475750577367205,-0.1995419399999978,10.800458060000002
0.023,0.01905311778290993,1.5190761250000016,12.519076125000002
0.023,0.019630484988452657,6.079295795000004,17.079295795000004
0.024,0.02020785219399538,3.5173964100000017,14.517396410000002
0.024,0.020785219399538105,2.870771395000002,13.870771395000002
0.024,0.021362586605080832,5.1016798800000025,16.101679880000002
0.024,0.021939953810623556,6.5374647300000035,17.537464730000003
0.024,0.022517321016166283,2.3513244150000023,13.351324415000002
0.024,0.023094688221709007,6.041127475000003,17.041127475000003
0.024,0.02367205542725173,6.526133510000001,17.52613351
0.024,0.02424942263279446,5.099443455000003,16.099443455000003
0.024,0.024826789838337183,7.548925210000004,18.548925210000004
0.024,0.025404157043879907,6.896336395000002,17.896336395000002
0.024,0.025981524249422634,3.839292515000002,14.839292515000002
0.025,0.026558891454965358,-1.7642939649999985,9.235706035000002
0.025,0.027136258660508082,5.329198850000001,16.32919885
0.025,0.02771362586605081,3.613860875000002,14.613860875000002
0.025,0.028290993071593534,-2.3833364049999997,8.616663595
0.025,0.028868360277136258,1.5767758900000022,12.576775890000002
0.025,0.029445727482678985,4.789325855000001,15.789325855000001
0.025,0.03002309468822171,-1.286891774999999,9.713108225000001
0.025,0.030600461893764433,5.8018300000000025,16.801830000000002
0.025,0.03117782909930716,-1.670811399999998,9.329188600000002
0.025,0.03175519630484989,4.651562075000003,15.651562075000003
0.025,0.03233256351039261,4.145384550000003,15.145384550000003
0.025,0.032909930715935336,-0.9888508699999985,10.011149130000002
0.025,0.03348729792147806,4.3371207200000015,15.337120720000001
0.025,0.034064665127020784,1.7380966800000017,12.738096680000002
0.025,0.03464203233256351,-1.5919401449999988,9.408059855000001
0.025,0.03521939953810624,1.1418657750000012,12.141865775000001
0.025,0.03579676674364896,1.1715356800000016,12.171535680000002
0.026,0.036374133949191687,0.5873814700000022,11.587381470000002
0.026,0.03695150115473441,7.433972965000002,18.433972965000002
0.026,0.037528868360277134,3.3805272000000013,14.380527200000001
0.026,0.03810623556581986,5.717144040000001,16.71714404
0.026,0.03868360277136259,2.016009760000001,13.016009760000001
0.026,0.03926096997690531,-0.00959490999999879,10.990405090000001
0.026,0.03983833718244804,-1.5554118699999986,9.444588130000001
0.026,0.04041570438799076,-3.1426772399999994,7.857322760000001
0.026,0.040993071593533485,0.7033773800000009,11.703377380000001
0.026,0.04157043879907621,1.5159451300000022,12.515945130000002
0.026,0.04214780600461894,2.375626900000002,13.375626900000002
0.026,0.042725173210161664,-3.2647860449999992,7.735213955000001
0.026,0.04330254041570439,1.6856152400000024,12.685615240000002
0.026,0.04387990762124711,-4.033668959999999,6.966331040000001
0.026,0.044457274826789836,4.378718225000002,15.378718225000002
0.026,0.04503464203233257,2.5643811700000025,13.564381170000003
0.026,0.04561200923787529,6.324258880000002,17.324258880000002
0.027,0.046189376443418015,6.587411555000003,17.587411555000003
0.027,0.04676674364896074,4.738335365000003,15.738335365000003
0.027,0.04734411085450346,1.4074039700000007,12.40740397
0.027,0.04792147806004619,8.297083920000002,19.297083920000002
0.027,0.04849884526558892,3.160462980000002,14.160462980000002
0.027,0.04907621247113164,5.9743329150000015,16.974332915
0.027,0.049653579676674366,4.662446010000002,15.662446010000002
0.027,0.05023094688221709,1.062994520000002,12.062994520000002
0.027,0.050808314087759814,4.8801247100000005,15.88012471
0.027,0.05138568129330254,0.8280208000000009,11.828020800000001
0.027,0.05196304849884527,2.036883060000001,13.036883060000001
0.027,0.05254041570438799,3.165979495000002,14.165979495000002
0.027,0.053117782909930716,3.0760752100000026,14.076075210000003
0.027,0.05369515011547344,0.6828022700000016,11.682802270000002
