Timestamp,Depth [cm],Force [Pounds],Force [Raw Reading]
0.014,0.0005773672055427252,4.089473925000002,15.089473925000002
0.014,0.0011547344110854503,3.227257540000002,14.227257540000002
0.014,0.0017321016166281756,1.492835405000001,12.492835405000001
0.014,0.0023094688221709007,2.9432315650000014,13.943231565000001
0.016,0.002886836027713626,1.9463823950000023,12.946382395000002
0.016,0.003464203233256351,1.0358592300000016,12.035859230000002
0.016,0.0040415704387990765,2.6824644100000015,13.682464410000001
0.016,0.004618937644341801,-1.0595218999999982,9.940478100000002
0.016,0.005196304849884526,2.2715585900000015,13.271558590000001
0.016,0.005773672055427252,2.197458375000002,13.197458375000002
0.017,0.006351039260969977,1.7553917000000023,12.755391700000002
0.017,0.006928406466512702,0.5146231100000023,11.514623110000002
0.017,0.007505773672055427,1.0382447500000023,12.038244750000002
0.017,0.008083140877598153,1.5424840400000015,12.542484040000001
0.017,0.008660508083140877,2.890601030000001,13.890601030000001
0.017,0.009237875288683603,4.113776410000002,15.113776410000002
0.017,0.009815242494226328,0.8828877600000009,11.882887760000001
0.018,0.010392609699769052,2.990941965000001,13.990941965000001
0.018,0.010969976905311778,2.3574373100000017,13.357437310000002
0.018,0.011547344110854504,2.6505580800000015,13.650558080000001
0.018,0.01212471131639723,1.2111949500000012,12.211194950000001
0.018,0.012702078521939953,1.3325582800000024,12.332558280000002
0.018,0.013279445727482679,4.466535180000003,15.466535180000003
0.018,0.013856812933025405,2.7847435800000024,13.784743580000002
0.018,0.014434180138568129,3.610878975000002,14.610878975000002
0.018,0.015011547344110854,-1.485784504999998,9.514215495000002
0.018,0.01558891454965358,2.8475125750000014,13.847512575000001
0.018,0.016166281755196306,-0.03136277999999848,10.968637220000002
0.018,0.01674364896073903,5.190987785000001,16.190987785
0.018,0.017321016166281754,2.940995140000002,13.940995140000002
0.018,0.01789838337182448,1.686360715000001,12.686360715000001
0.018,0.018475750577367205,3.5153090800000015,14.515309080000002
0.018,0.01905311778290993,2.488193625000001,13.488193625000001
0.02,0.019630484988452657,0.943867615000002,11.943867615000002
0.02,0.02020785219399538,0.9082339100000016,11.908233910000002
0.02,0.020785219399538105,2.2116224000000013,13.211622400000001
0.02,0.021362586605080832,0.4663163300000015,11.466316330000001
0.02,0.021939953810623556,1.4521324700000022,12.452132470000002
0.02,0.022517321016166283,-2.491728469999998,8.508271530000002
0.02,0.023094688221709007,1.4488523800000017,12.448852380000002
0.02,0.02367205542725173,-0.052385174999999506,10.947614825
0.021,0.02424942263279446,-0.33193829999999913,10.6680617
0.021,0.024826789838337183,3.055351005000002,14.055351005000002
0.021,0.025404157043879907,1.7230380850000024,12.723038085000002
0.021,0.025981524249422634,3.3029978000000018,14.302997800000002
0.021,0.026558891454965358,-0.2120659199999988,10.787934080000001
0.021,0.027136258660508082,1.119799715000001,12.119799715000001
0.021,0.02771362586605081,2.1923891450000017,13.192389145000002
0.021,0.028290993071593534,2.2664893600000013,13.266489360000001
0.021,0.028868360277136258,1.8102586600000024,12.810258660000002
0.021,0.029445727482678985,0.6069129150000006,11.606912915
0.022,0.03002309468822171,1.9593536600000014,12.959353660000001
0.022,0.030600461893764433,1.831430150000001,12.831430150000001
0.022,0.03117782909930716,3.8573330100000014,14.857333010000001
0.022,0.03175519630484989,-1.0939628449999983,9.906037155000002
0.022,0.03233256351039261,3.390367470000001,14.390367470000001
0.022,0.032909930715935336,3.0382050800000027,14.038205080000003
0.022,0.03348729792147806,1.8871916800000008,12.88719168
0.022,0.034064665127020784,4.829283315000001,15.829283315000001
0.022,0.03464203233256351,1.4361793050000013,12.436179305000001
0.022,0.03521939953810624,1.3863815750000015,12.386381575000001
0.022,0.03579676674364896,1.1184578600000012,12.118457860000001
0.022,0.036374133949191687,3.0859154800000024,14.085915480000002
0.022,0.03695150115473441,0.8477013400000022,11.847701340000002
0.022,0.037528868360277134,1.5863179700000014,12.586317970000001
0.022,0.03810623556581986,1.6219516750000018,12.621951675000002
0.022,0.03868360277136259,2.7698340800000025,13.769834080000003
0.022,0.03926096997690531,0.4885314850000011,11.488531485000001
0.022,0.03983833718244804,1.327787240000001,12.327787240000001
0.022,0.04041570438799076,2.953519120000001,13.953519120000001
0.022,0.040993071593533485,0.20122542000000188,11.201225420000002
0.022,0.04157043879907621,5.9474958150000035,16.947495815000003
0.022,0.04214780600461894,2.9302603000000023,13.930260300000002
0.022,0.042725173210161664,2.767001275000002,13.767001275000002
0.022,0.04330254041570439,4.163425045000002,15.163425045000002
0.022,0.04387990762124711,5.041296405000001,16.041296405
0.022,0.044457274826789836,0.0907460250000014,11.090746025000001
0.023,0.04503464203233257,4.773521785000002,15.773521785000002
0.023,0.04561200923787529,3.464169495000002,14.464169495000002
0.023,0.046189376443418015,-1.3410132599999987,9.658986740000001
0.023,0.04676674364896074,1.3413548850000012,12.341354885000001
0.023,0.04734411085450346,2.4746259800000026,13.474625980000003
0.023,0.04792147806004619,4.619953935000002,15.619953935000002
0.023,0.04849884526558892,3.3287912350000024,14.328791235000002
0.023,0.04907621247113164,1.0254225800000007,12.02542258
0.023,0.049653579676674366,2.2377140250000025,13.237714025000002
0.023,0.05023094688221709,3.516501840000002,14.516501840000002
0.023,0.050808314087759814,0.416667695000001,11.416667695000001
0.023,0.05138568129330254,-2.1204819199999996,8.87951808
0.023,0.05196304849884527,5.271349990000001,16.27134999
0.023,0.05254041570438799,1.3112376950000009,12.311237695
0.023,0.053117782909930716,1.4658492100000018,12.465849210000002
0.023,0.05369515011547344,1.401141980000002,12.401141980000002
