Timestamp (seconds),Temperature [Celsius],Temperature [Raw Reading]
0.204,18.685215355254826,48.685215355254826
0.407,18.68870977331573,48.68870977331573
0.608,18.68759791259852,48.68759791259852
0.81,18.686644889442434,48.686644889442434
1.012,18.68870977331573,48.68870977331573
1.214,18.687439075385583,48.68743907538558
1.416,18.682356288847288,48.68235628884729
1.617,18.685533029462086,48.685533029462086
1.819,18.686644889442434,48.686644889442434
2.022,18.686803726614855,48.686803726614855
2.224,18.685533029462086,48.685533029462086
2.425,18.686009540833666,48.686009540833666
2.627,18.684738844004706,48.684738844004706
2.83,18.684897681080002,48.68489768108
3.031,18.682515125801153,48.68251512580115
3.234,18.681720941113014,48.681720941113014
3.436,18.681720941113014,48.681720941113014
3.638,18.682515125801153,48.68251512580115
3.84,18.680132572344156,48.68013257234416
4.042,18.681879778034457,48.68187977803446
4.244,18.680609082889774,48.680609082889774
4.446,18.680132572344156,48.68013257234416
4.648,18.67870304114443,48.67870304114443
4.851,18.676161653964435,48.676161653964435
5.053,18.6766381639028,48.6766381639028
5.254,18.674890961151746,48.674890961151746
5.456,18.67409677840702,48.67409677840702
5.658,18.671078885823086,48.671078885823086
5.86,18.671873067798586,48.671873067798586
6.062,18.66901401363406,48.66901401363406
6.264,18.67060237673492,48.67060237673492
6.466,18.67060237673492,48.67060237673492
6.667,18.66980819508324,48.66980819508324
6.87,18.667902159945214,48.667902159945214
7.08,18.666472634356914,48.666472634356914
7.281,18.666472634356914,48.666472634356914
7.484,18.66409009316714,48.66409009316714
7.685,18.661866389700386,48.661866389700386
7.887,18.66456660125936,48.66456660125936
8.09,18.661389882021126,48.661389882021126
8.292,18.65757782321061,48.65757782321061
8.494,18.658213166021802,48.6582131660218
8.696,18.657418987528025,48.657418987528025
8.906,18.65376576906396,48.65376576906396
9.108,18.650747896172128,48.65074789617213
9.309,18.65185974373955,48.65185974373955
9.512,18.649953719581198,48.6499537195812
9.712,18.64931837845414,48.64931837845414
9.919,18.650906731514624,48.650906731514624
10.121,18.645982839662715,48.645982839662715
10.322,18.644235654101813,48.64423565410181
10.524,18.64328264420878,48.64328264420878
10.726,18.64344147917072,48.64344147917072
10.931,18.642170799702015,48.642170799702015
11.136,18.63772342564244,48.63772342564244
11.337,18.6402647814706,48.6402647814706
11.539,18.6402647814706,48.6402647814706
11.74,18.639470607551665,48.639470607551665
11.942,18.635976244712985,48.635976244712985
12.144,18.637882260320957,48.63788226032096
12.348,18.639629442319247,48.63962944231925
12.55,18.635976244712985,48.635976244712985
12.751,18.63772342564244,48.63772342564244
12.953,18.638199929702303,48.6381999297023
13.155,18.637882260320957,48.63788226032096
13.356,18.637882260320957,48.63788226032096
13.558,18.638517599116085,48.638517599116085
13.759,18.6402647814706,48.6402647814706
13.961,18.640105946670637,48.64010594667064
14.163,18.640582451094865,48.640582451094865
14.365,18.642329634607236,48.642329634607236
14.567,18.645188664286287,48.64518866428629
14.768,18.642647304442058,48.64264730444206
14.97,18.644870994192416,48.644870994192416
15.172,18.64661818010962,48.64661818010962
15.374,18.645824004571224,48.645824004571224
15.577,18.647094685529773,48.64709468552977
15.778,18.645824004571224,48.645824004571224
15.98,18.645029829235327,48.64502982923533
16.182,18.645665169487863,48.64566516948786
16.384,18.645665169487863,48.64566516948786
16.586,18.64534749934537,48.64534749934537
16.788,18.648683037456678,48.64868303745668
16.993,18.647888861392012,48.64788886139201
17.197,18.648365367006534,48.648365367006534
17.398,18.648206531793583,48.64820653179358
17.6,18.646459344985736,48.646459344985736
17.802,18.647730026203355,48.647730026203355
18.007,18.64630050986996,48.64630050986996
18.211,18.648206531793583,48.64820653179358
18.412,18.64630050986996,48.64630050986996
18.614,18.650112554883172,48.65011255488317
18.816,18.652971591703768,48.65297159170377
19.017,18.648841872693886,48.648841872693886
19.219,18.653606933575702,48.6536069335757
19.421,18.652018579138762,48.65201857913876
19.623,18.654242275577204,48.654242275577204
19.825,18.653448098095602,48.6534480980956
20.027,18.65376576906396,48.65376576906396
20.229,18.65694248052896,48.65694248052896
20.43,18.6571013161872,48.6571013161872
20.633,18.65614830235907,48.65614830235907
20.836,18.65726015185355,48.65726015185355
21.038,18.65678364487877,48.65678364487877
21.24,18.65837200174483,48.65837200174483
21.442,18.66027803105294,48.66027803105294
21.645,18.65884850896255,48.65884850896255
21.846,18.661231046144252,48.66123104614425
22.048,18.660913374414775,48.660913374414775
22.25,18.661548717906157,48.66154871790616
22.452,18.66059570271768,48.66059570271768
22.655,18.661072210275485,48.661072210275485
22.857,18.661548717906157,48.66154871790616
23.059,18.665837289861486,48.665837289861486
23.26,18.666790306653155,48.666790306653155
23.464,18.66313707720134,48.66313707720134
23.665,18.6659961259732,48.6659961259732
23.868,18.66837866862042,48.66837866862042
24.072,18.66774332373636,48.66774332373636
24.274,18.66917284990768,48.66917284990768
24.475,18.670443540388355,48.670443540388355
24.678,18.67060237673492,48.67060237673492
24.881,18.674414451480587,48.67441445148059
25.084,18.675208634306323,48.67520863430632
25.287,18.67298492290444,48.67298492290444
25.497,18.676002817334535,48.676002817334535
25.699,18.676002817334535,48.676002817334535
25.901,18.678226530890313,48.67822653089031
26.103,18.6810855935083,48.6810855935083
26.305,18.67933838826331,48.67933838826331
26.507,18.682356288847288,48.68235628884729
26.708,18.686486052278077,48.68648605227808
26.91,18.6861683779737,48.6861683779737
27.112,18.685215355254826,48.685215355254826
27.314,18.68775674981952,48.68775674981952
27.515,18.688392098784618,48.68839209878462
27.717,18.690933495940435,48.690933495940435
27.919,18.692204195295716,48.692204195295716
