Timestamp (seconds),Temperature [Celsius],Temperature [Raw Reading]
0.204,18.545759506282742,48.54575950628274
0.405,18.543535887263992,48.54353588726399
0.607,18.541312269832055,48.541312269832055
0.809,18.542741737999002,48.542741737999
1.011,18.541788759148176,48.541788759148176
1.212,18.540994610328504,48.540994610328504
1.413,18.538770994710113,48.53877099471011
1.616,18.53765918749599,48.53765918749599
1.818,18.537341528364827,48.53734152836483
2.019,18.537500357926383,48.53750035792638
2.221,18.53607089216399,48.53607089216399
2.423,18.539565142963077,48.53956514296308
2.625,18.534006109442785,48.534006109442785
2.826,18.5322589866704,48.5322589866704
3.028,18.53495908591335,48.53495908591335
3.23,18.533847280059348,48.53384728005935
3.435,18.53337079195765,48.53337079195765
3.637,18.534482597641635,48.534482597641635
3.838,18.532417815972877,48.53241781597288
4.041,18.53035303567237,48.53035303567237
4.242,18.52828825674009,48.52828825674009
4.447,18.5295588897673,48.5295588897673
4.648,18.529400060610556,48.529400060610556
4.85,18.527176453266414,48.527176453266414
5.052,18.525429334323505,48.525429334323505
5.254,18.525746992240215,48.525746992240215
5.458,18.521458613096442,48.52145861309644
5.66,18.523523387502998,48.523523387503
5.861,18.52177627060839,48.52177627060839
6.063,18.52161744184835,48.52161744184835
6.265,18.521140955616836,48.521140955616836
6.466,18.520346812059586,48.520346812059586
6.668,18.521935099376527,48.52193509937653
6.87,18.520187983372438,48.52018798337244
7.072,18.520505640754855,48.520505640754855
7.273,18.520982126889216,48.520982126889216
7.475,18.520664469458225,48.520664469458225
7.677,18.519870326022414,48.519870326022414
7.878,18.51971149735953,48.51971149735953
8.08,18.520505640754855,48.520505640754855
8.282,18.51955266870477,48.51955266870477
8.484,18.518599696946097,48.5185996969461
8.685,18.518440868348016,48.518440868348016
8.887,18.518282039757985,48.518282039757985
9.089,18.520029154693397,48.5200291546934
9.291,18.52161744184835,48.52161744184835
9.494,18.520346812059586,48.520346812059586
9.696,18.51764672547892,48.51764672547892
9.898,18.520505640754855,48.520505640754855
10.1,18.517011411329378,48.51701141132938
10.302,18.517329068387923,48.51732906838792
10.51,18.515899611879377,48.51589961187938
10.712,18.517329068387923,48.51732906838792
10.914,18.517805554036528,48.51780555403653
11.116,18.518282039757985,48.518282039757985
11.318,18.51971149735953,48.51971149735953
11.52,18.520664469458225,48.520664469458225
11.73,18.523046900980063,48.52304690098006
11.932,18.520982126889216,48.520982126889216
12.134,18.51621726882457,48.51621726882457
12.335,18.52161744184835,48.52161744184835
12.537,18.520982126889216,48.520982126889216
12.739,18.522570414529966,48.522570414529966
12.941,18.51955266870477,48.51955266870477
13.143,18.52527050537722,48.52527050537722
13.344,18.524952847509077,48.52495284750908
13.546,18.523046900980063,48.52304690098006
13.748,18.523682216360186,48.523682216360186
13.95,18.5270176242311,48.5270176242311
14.151,18.525905821210756,48.525905821210756
14.353,18.52606465018939,48.52606465018939
14.554,18.528129427648146,48.528129427648146
14.756,18.53019420647518,48.53019420647518
14.957,18.53337079195765,48.53337079195765
15.16,18.530035377286048,48.53003537728605
15.362,18.532735474602084,48.532735474602084
15.563,18.535117915353425,48.535117915353425
15.765,18.53416493883428,48.53416493883428
15.967,18.53765918749599,48.53765918749599
16.169,18.53670621019966,48.53670621019966
16.371,18.537500357926383,48.53750035792638
16.572,18.539088653987,48.539088653987
16.774,18.539882802320967,48.53988280232097
16.976,18.537976846659575,48.537976846659575
17.179,18.540994610328504,48.540994610328504
17.381,18.540676950857268,48.54067695085727
17.583,18.53892982434452,48.53892982434452
17.784,18.5441712068217,48.5441712068217
17.986,18.5470301464345,48.5470301464345
18.191,18.543377057394785,48.543377057394785
18.393,18.546235996278895,48.546235996278895
18.595,18.54607716627209,48.54607716627209
18.797,18.546712486347957,48.54671248634796
19.0,18.551000900248397,48.5510009002484
19.202,18.549571428292474,48.549571428292474
19.404,18.5517950516184,48.5517950516184
19.605,18.551953881916702,48.5519538819167
19.807,18.550683239757078,48.55068323975708
20.009,18.550524409523575,48.550524409523575
20.211,18.554336337362557,48.55433633736256
20.413,18.553859846127637,48.55385984612764
20.615,18.558148269865015,48.558148269865015
20.817,18.557671778047194,48.557671778047194
21.019,18.557354116875757,48.55735411687576
21.221,18.558783592402136,48.558783592402136
21.424,18.55830710048717,48.55830710048717
21.626,18.56037189931172,48.56037189931172
21.828,18.56243669950461,48.56243669950461
22.03,18.561483714630185,48.561483714630185
22.232,18.562595530345334,48.562595530345334
22.433,18.56053073004722,48.56053073004722
22.637,18.565930979871098,48.5659309798711
22.839,18.56656630399513,48.56656630399513
23.04,18.567201628248675,48.567201628248675
23.242,18.570537082705115,48.570537082705115
23.444,18.569266432967353,48.56926643296735
23.645,18.57180773296102,48.57180773296102
23.848,18.573237215118333,48.57323721511833
24.05,18.574190203587513,48.57419020358751
24.253,18.575302023836635,48.575302023836635
24.454,18.577208002329535,48.577208002329535
24.658,18.577049170743948,48.57704917074395
24.86,18.57673150759704,48.57673150759704
25.062,18.580066972254947,48.58006697225495
25.263,18.578160992013217,48.57816099201322
25.465,18.58340244048344,48.58340244048344
25.667,18.580225803994367,48.58022580399437
25.869,18.581178794601044,48.581178794601044
26.071,18.579590477085205,48.579590477085205
26.272,18.582131785499193,48.58213178549919
26.474,18.585943752006443,48.58594375200644
26.675,18.583561272392892,48.58356127239289
26.877,18.584831927960053,48.58483192796005
27.079,18.585943752006443,48.58594375200644
27.28,18.58896156213209,48.58896156213209
27.482,18.590867548980526,48.590867548980526
27.684,18.591979375180593,48.59197937518059
27.886,18.592455872244926,48.592455872244926
