Timestamp (seconds),Torque [Pound-inches],Torque [Raw Offset],Torque [Raw Reading]
0.005,-0.49076233999999985,-0.49076233999999985,-11.49076234
0.005,-0.3449376500000003,-0.3449376500000003,-11.34493765
0.005,3.3576377099999988,3.3576377099999988,-7.642362290000001
0.005,2.2187737199999997,2.2187737199999997,-8.78122628
0.005,4.125379354999999,4.125379354999999,-6.874620645000001
0.006,3.6712055249999986,3.6712055249999986,-7.328794475000001
0.006,4.768469219999999,4.768469219999999,-6.231530780000001
0.006,-0.17301958500000048,-0.17301958500000048,-11.173019585
0.006,1.3292132900000002,1.3292132900000002,-9.67078671
0.006,1.2551081049999997,1.2551081049999997,-9.744891895
0.006,0.9032203049999996,0.9032203049999996,-10.096779695
0.006,1.7232978049999996,1.7232978049999996,-9.276702195
0.007,2.2426305199999987,2.2426305199999987,-8.757369480000001
0.007,-0.013328130000001437,-0.013328130000001437,-11.013328130000001
0.007,0.9276735249999994,0.9276735249999994,-10.072326475
0.007,-0.6227202649999999,-0.6227202649999999,-11.622720265
0.007,3.352717244999999,3.352717244999999,-7.647282755000001
0.007,3.0567438199999986,3.0567438199999986,-7.943256180000001
0.007,3.132638264999999,3.132638264999999,-7.867361735000001
0.007,1.0685777499999993,1.0685777499999993,-9.93142225
0.007,0.7296620849999993,0.7296620849999993,-10.270337915
0.007,-1.5267438800000015,-1.5267438800000015,-12.526743880000001
0.008,0.1131129099999999,0.1131129099999999,-10.88688709
0.008,0.8951686349999992,0.8951686349999992,-10.104831365
0.008,3.2140495949999988,3.2140495949999988,-7.785950405000001
0.008,4.116880369999999,4.116880369999999,-6.883119630000001
0.008,3.417428814999999,3.417428814999999,-7.582571185000001
0.008,0.5083902649999992,0.5083902649999992,-10.491609735
0.008,0.9185781199999994,0.9185781199999994,-10.08142188
0.008,0.3042655199999995,0.3042655199999995,-10.69573448
0.008,2.7106711150000002,2.7106711150000002,-8.289328885
0.008,0.26713837500000004,0.26713837500000004,-10.732861625
0.008,1.7088346199999993,1.7088346199999993,-9.29116538
0.008,2.0116668749999995,2.0116668749999995,-8.988333125
0.009,1.0766294199999997,1.0766294199999997,-9.92337058
0.009,2.28616918,2.28616918,-8.71383082
0.009,2.181944784999999,2.181944784999999,-8.818055215000001
0.009,2.161219189999999,2.161219189999999,-8.838780810000001
0.009,3.035869119999999,3.035869119999999,-7.964130880000001
0.009,2.5201149249999997,2.5201149249999997,-8.479885075
0.009,2.3492405949999995,2.3492405949999995,-8.650759405
0.009,-0.23385442500000053,-0.23385442500000053,-11.233854425
0.009,1.9502356150000004,1.9502356150000004,-9.049764385
0.009,2.407689755,2.407689755,-8.592310245
0.009,2.073247239999999,2.073247239999999,-8.926752760000001
0.009,-1.055572080000001,-1.055572080000001,-12.055572080000001
0.009,-0.14439142500000024,-0.14439142500000024,-11.144391425
0.009,3.9206581899999993,3.9206581899999993,-7.079341810000001
0.01,-0.3090033450000007,-0.3090033450000007,-11.309003345
0.01,-1.1340013100000004,-1.1340013100000004,-12.13400131
0.01,0.48990124499999865,0.48990124499999865,-10.510098755000001
0.01,2.06370452,2.06370452,-8.93629548
0.01,-0.08385479500000059,-0.08385479500000059,-11.083854795
0.01,-0.04121076500000065,-0.04121076500000065,-11.041210765
0.01,0.8862223349999994,0.8862223349999994,-10.113777665
0.01,2.6757805450000003,2.6757805450000003,-8.324219455
0.01,1.8084367599999993,1.8084367599999993,-9.19156324
0.01,0.7360735999999992,0.7360735999999992,-10.2639264
0.01,1.4745906649999991,1.4745906649999991,-9.525409335
0.01,0.7080418599999998,0.7080418599999998,-10.29195814
0.01,0.6768789149999996,0.6768789149999996,-10.323121085
0.01,2.1421337499999993,2.1421337499999993,-8.85786625
0.01,0.6755369699999996,0.6755369699999996,-10.32446303
0.011,2.327769475,2.327769475,-8.672230525
0.011,-0.3947387200000012,-0.3947387200000012,-11.394738720000001
0.011,2.616138545,2.616138545,-8.383861455
0.011,-0.7467756250000015,-0.7467756250000015,-11.746775625000001
0.011,1.5803061099999987,1.5803061099999987,-9.419693890000001
0.011,1.0248899849999997,1.0248899849999997,-9.975110015
0.011,2.69889182,2.69889182,-8.30110818
0.011,1.7052560999999997,1.7052560999999997,-9.2947439
0.011,3.4177270249999987,3.4177270249999987,-7.582272975000001
0.011,1.5239444199999994,1.5239444199999994,-9.47605558
0.011,2.7993885899999995,2.7993885899999995,-8.20061141
0.011,-0.18599172000000053,-0.18599172000000053,-11.18599172
0.011,1.8993908099999999,1.8993908099999999,-9.10060919
0.011,2.1434756949999993,2.1434756949999993,-8.856524305
0.012,3.2960573449999986,3.2960573449999986,-7.703942655000001
0.012,0.06838140999999887,0.06838140999999887,-10.931618590000001
0.012,0.5954675849999997,0.5954675849999997,-10.404532415
0.012,-0.3509018500000014,-0.3509018500000014,-11.350901850000001
0.012,0.4988475450000003,0.4988475450000003,-10.501152455
0.012,4.268967469999999,4.268967469999999,-6.731032530000001
0.012,4.253311444999999,4.253311444999999,-6.746688555000001
0.012,-1.637678000000001,-1.637678000000001,-12.637678000000001
0.012,3.1491889199999985,3.1491889199999985,-7.8508110800000015
0.012,3.316932044999999,3.316932044999999,-7.683067955000001
0.012,3.0412368999999986,3.0412368999999986,-7.958763100000001
0.012,1.2926825649999998,1.2926825649999998,-9.707317435
0.012,-0.24757208499999983,-0.24757208499999983,-11.247572085
0.012,1.992581435,1.992581435,-9.007418565
0.012,5.677264194999999,5.677264194999999,-5.322735805000001
0.012,2.38070175,2.38070175,-8.61929825
0.012,1.1735476699999996,1.1735476699999996,-9.82645233
