Timestamp (seconds),Torque [Pound-inches],Torque [Raw Offset],Torque [Raw Reading]
0.014,-0.3264486299999998,-0.3264486299999998,-11.32644863
0.014,2.465244284999999,2.465244284999999,-8.534755715000001
0.014,-0.015862915000001365,-0.015862915000001365,-11.015862915000001
0.014,2.08308817,2.08308817,-8.91691183
0.014,3.2753317499999985,3.2753317499999985,-7.7246682500000015
0.014,0.23731737499999994,0.23731737499999994,-10.762682625
0.014,2.9699647099999993,2.9699647099999993,-8.03003529
0.014,1.5940237699999997,1.5940237699999997,-9.40597623
0.014,1.079462415,1.079462415,-9.920537585
0.014,-0.5903644799999999,-0.5903644799999999,-11.59036448
0.014,1.757741059999999,1.757741059999999,-9.242258940000001
0.014,3.2139004899999986,3.2139004899999986,-7.7860995100000014
0.014,-1.4424995550000013,-1.4424995550000013,-12.442499555000001
0.014,-0.04150897500000106,-0.04150897500000106,-11.041508975000001
0.014,6.778255514999999,6.778255514999999,-4.221744485000001
0.014,1.7304548449999988,1.7304548449999988,-9.269545155000001
0.014,0.005160889999999085,0.005160889999999085,-10.994839110000001
0.014,4.650676269999999,4.650676269999999,-6.349323730000001
0.014,1.5574930449999993,1.5574930449999993,-9.442506955
0.014,1.0708143249999988,1.0708143249999988,-9.929185675000001
0.014,2.5535144449999994,2.5535144449999994,-8.446485555
0.014,3.5294066699999993,3.5294066699999993,-7.470593330000001
0.014,2.5199658199999995,2.5199658199999995,-8.48003418
0.014,1.2728515999999992,1.2728515999999992,-9.7271484
0.014,1.1258340699999998,1.1258340699999998,-9.87416593
0.015,1.6839340849999989,1.6839340849999989,-9.316065915000001
0.015,1.7723533499999995,1.7723533499999995,-9.22764665
0.015,0.4693247549999988,0.4693247549999988,-10.530675245000001
0.015,2.2381573699999997,2.2381573699999997,-8.76184263
0.015,0.6501891200000003,0.6501891200000003,-10.34981088
0.015,0.40878812499999917,0.40878812499999917,-10.591211875
0.015,1.8571940949999988,1.8571940949999988,-9.142805905000001
0.015,0.6794136999999996,0.6794136999999996,-10.3205863
0.015,2.9249349999999996,2.9249349999999996,-8.075065
0.015,0.05242717500000005,0.05242717500000005,-10.947572825
0.015,-0.5483168700000007,-0.5483168700000007,-11.54831687
0.015,2.928960835,2.928960835,-8.071039165
0.015,0.8334391649999997,0.8334391649999997,-10.166560835
0.015,2.3546083749999998,2.3546083749999998,-8.645391625
0.015,0.8826438149999998,0.8826438149999998,-10.117356185
0.015,2.462262185,2.462262185,-8.537737815
0.015,-1.4161079700000005,-1.4161079700000005,-12.41610797
0.015,-1.508254860000001,-1.508254860000001,-12.508254860000001
0.015,3.4642477849999986,3.4642477849999986,-7.535752215000001
0.015,-0.9291310400000015,-0.9291310400000015,-11.929131040000001
0.015,-0.835642205000001,-0.835642205000001,-11.835642205000001
0.015,2.16867444,2.16867444,-8.83132556
0.015,1.9293609150000002,1.9293609150000002,-9.070639085
0.016,-1.5482150000000008,-1.5482150000000008,-12.548215
0.016,0.4299610349999998,0.4299610349999998,-10.570038965
0.016,3.184974119999999,3.184974119999999,-7.815025880000001
0.016,2.061169735,2.061169735,-8.938830265
0.016,-0.024212795000000398,-0.024212795000000398,-11.024212795
0.016,1.9843806599999994,1.9843806599999994,-9.01561934
0.016,2.3911391,2.3911391,-8.6088609
0.016,0.25148234999999985,0.25148234999999985,-10.74851765
0.016,1.6460614150000001,1.6460614150000001,-9.353938585
0.016,2.9073406099999985,2.9073406099999985,-8.092659390000001
0.016,1.8343810299999994,1.8343810299999994,-9.16561897
0.016,2.8989907299999995,2.8989907299999995,-8.10100927
0.016,1.7994904599999995,1.7994904599999995,-9.20050954
0.016,3.369417004999999,3.369417004999999,-7.630582995000001
0.016,1.377523309999999,1.377523309999999,-9.622476690000001
0.016,-0.43678633000000033,-0.43678633000000033,-11.43678633
0.016,2.4218547299999997,2.4218547299999997,-8.57814527
0.016,3.256991834999999,3.256991834999999,-7.743008165000001
0.016,3.379257934999999,3.379257934999999,-7.620742065000001
0.016,-0.2132779350000007,-0.2132779350000007,-11.213277935
0.016,3.4268224299999988,3.4268224299999988,-7.573177570000001
0.016,1.8512298949999995,1.8512298949999995,-9.148770105
0.016,0.8473059299999992,0.8473059299999992,-10.15269407
0.016,2.066239305,2.066239305,-8.933760695
0.016,0.5714616799999988,0.5714616799999988,-10.428538320000001
0.017,1.5190239549999998,1.5190239549999998,-9.480976045
0.017,0.318132284999999,0.318132284999999,-10.681867715000001
0.017,2.9137521249999985,2.9137521249999985,-8.086247875000002
0.017,4.292675164999999,4.292675164999999,-6.707324835000001
0.017,2.537112895,2.537112895,-8.462887105
0.017,1.1677325749999987,1.1677325749999987,-9.832267425000001
0.017,1.3623145999999995,1.3623145999999995,-9.6376854
0.017,3.0956602249999987,3.0956602249999987,-7.904339775000001
0.017,-0.6911594600000015,-0.6911594600000015,-11.691159460000002
0.017,1.9062496400000004,1.9062496400000004,-9.09375036
0.017,4.594910999999999,4.594910999999999,-6.405089000000001
0.017,2.0317960499999987,2.0317960499999987,-8.968203950000001
0.017,1.8112697549999996,1.8112697549999996,-9.188730245
0.017,4.643370124999999,4.643370124999999,-6.356629875000001
0.017,0.5298613850000002,0.5298613850000002,-10.470138615
0.017,-0.0036363050000005614,-0.0036363050000005614,-11.003636305
0.017,1.54511733,1.54511733,-9.45488267
0.017,3.159328059999999,3.159328059999999,-7.840671940000001
0.017,4.794264384999999,4.794264384999999,-6.205735615000001
0.017,1.9676808999999995,1.9676808999999995,-9.0323191
0.017,-2.4288291300000004,-2.4288291300000004,-13.42882913
