Timestamp (seconds),Torque [Pound-inches],Torque [Raw Offset],Torque [Raw Reading]
0.006,1.351579039999999,1.351579039999999,-9.648420960000001
0.006,2.3924810450000003,2.3924810450000003,-8.607518955
0.006,0.005160889999999085,0.005160889999999085,-10.994839110000001
0.006,-2.1586508700000007,-2.1586508700000007,-13.15865087
0.006,0.0017314749999997048,0.0017314749999997048,-10.998268525
0.006,1.017882049999999,1.017882049999999,-9.982117950000001
0.006,3.183781279999999,3.183781279999999,-7.816218720000001
0.006,0.41221753999999855,0.41221753999999855,-10.587782460000001
0.006,0.2638580649999991,0.2638580649999991,-10.736141935000001
0.006,0.16395771499999867,0.16395771499999867,-10.836042285000001
0.006,3.2751826449999992,3.2751826449999992,-7.724817355000001
0.006,2.1217063649999996,2.1217063649999996,-8.878293635
0.006,1.6453158899999991,1.6453158899999991,-9.35468411
0.006,-0.3170550150000011,-0.3170550150000011,-11.317055015000001
0.006,1.5516779500000002,1.5516779500000002,-9.44832205
0.006,1.7368663599999987,1.7368663599999987,-9.263133640000001
0.006,0.1387589699999996,0.1387589699999996,-10.86124103
0.006,0.8373158949999997,0.8373158949999997,-10.162684105
0.008,-1.5983142800000003,-1.5983142800000003,-12.59831428
0.008,5.583477149999999,5.583477149999999,-5.416522850000001
0.008,1.7221049649999998,1.7221049649999998,-9.277895035
0.008,1.6157930999999994,1.6157930999999994,-9.3842069
0.008,1.795315519999999,1.795315519999999,-9.204684480000001
0.008,0.9905958349999988,0.9905958349999988,-10.009404165000001
0.008,1.3843821399999996,1.3843821399999996,-9.61561786
0.008,0.3595834749999991,0.3595834749999991,-10.640416525000001
0.008,1.463556895,1.463556895,-9.536443105
0.008,2.2335351150000005,2.2335351150000005,-8.766464885
0.008,3.3464548349999985,3.3464548349999985,-7.6535451650000015
0.008,0.3928338899999986,0.3928338899999986,-10.607166110000001
0.008,1.6295107599999987,1.6295107599999987,-9.370489240000001
0.008,3.449039074999999,3.449039074999999,-7.550960925000001
0.008,2.8005814299999994,2.8005814299999994,-8.19941857
0.008,2.3364175649999996,2.3364175649999996,-8.663582435
0.008,2.4901448199999994,2.4901448199999994,-8.50985518
0.008,0.091194475,0.091194475,-10.908805525
0.008,1.1605755349999995,1.1605755349999995,-9.839424465
0.008,0.850437135,0.850437135,-10.149562865
0.008,2.669816344999999,2.669816344999999,-8.330183655
0.008,3.8566921449999985,3.8566921449999985,-7.1433078550000015
0.008,0.10133361499999971,0.10133361499999971,-10.898666385
0.008,3.954803234999999,3.954803234999999,-7.045196765000001
0.008,1.8260311500000004,1.8260311500000004,-9.17396885
0.008,-0.22431170499999986,-0.22431170499999986,-11.224311705
0.008,-1.8570114550000003,-1.8570114550000003,-12.857011455
0.008,-0.2135761450000011,-0.2135761450000011,-11.213576145000001
0.009,3.927069704999999,3.927069704999999,-7.072930295000001
0.009,-1.1433949250000008,-1.1433949250000008,-12.143394925
0.009,1.9933269599999992,1.9933269599999992,-9.00667304
0.009,3.690141859999999,3.690141859999999,-7.309858140000001
0.009,-1.1545778000000002,-1.1545778000000002,-12.1545778
0.009,2.57841498,2.57841498,-8.42158502
0.009,3.9419802049999992,3.9419802049999992,-7.058019795000001
0.009,3.2851726799999987,3.2851726799999987,-7.714827320000001
0.009,-1.472618765,-1.472618765,-12.472618765
0.009,1.6406936349999999,1.6406936349999999,-9.359306365
0.009,1.6482979899999997,1.6482979899999997,-9.35170201
0.009,-1.2334543450000002,-1.2334543450000002,-12.233454345
0.009,2.4914867649999994,2.4914867649999994,-8.508513235
0.009,0.1568006749999995,0.1568006749999995,-10.843199325
0.009,2.0647482549999996,2.0647482549999996,-8.935251745
0.01,3.1563459599999986,3.1563459599999986,-7.843654040000001
0.01,-0.3668560850000002,-0.3668560850000002,-11.366856085
0.01,1.6281688149999987,1.6281688149999987,-9.371831185000001
0.01,-3.0157064100000017,-3.0157064100000017,-14.015706410000002
0.01,0.49780380999999885,0.49780380999999885,-10.502196190000001
0.01,2.0666866200000005,2.0666866200000005,-8.93331338
0.01,0.6950697249999997,0.6950697249999997,-10.304930275
0.01,3.2747353299999986,3.2747353299999986,-7.725264670000001
0.01,2.877817819999999,2.877817819999999,-8.122182180000001
0.01,2.0932273099999996,2.0932273099999996,-8.90677269
0.011,3.4828859099999985,3.4828859099999985,-7.5171140900000015
0.011,0.21972298499999887,0.21972298499999887,-10.780277015000001
0.011,1.6799082500000004,1.6799082500000004,-9.32009175
0.011,1.7195701799999998,1.7195701799999998,-9.28042982
0.011,3.7605194199999987,3.7605194199999987,-7.239480580000001
0.011,2.1157421650000003,2.1157421650000003,-8.884257835
0.011,1.853466469999999,1.853466469999999,-9.146533530000001
0.011,3.0284138699999987,3.0284138699999987,-7.971586130000001
0.011,-1.3707800500000005,-1.3707800500000005,-12.37078005
0.011,2.1554040949999997,2.1554040949999997,-8.844595905
0.011,0.6017299949999995,0.6017299949999995,-10.398270005
0.011,2.224737919999999,2.224737919999999,-8.775262080000001
0.011,1.3396506400000003,1.3396506400000003,-9.66034936
0.011,2.834726475,2.834726475,-8.165273525
0.011,-0.30751229500000044,-0.30751229500000044,-11.307512295
0.012,2.068326774999999,2.068326774999999,-8.931673225
0.012,1.2220067949999986,1.2220067949999986,-9.777993205000001
0.012,1.6785663050000004,1.6785663050000004,-9.321433695
0.012,1.4070460999999987,1.4070460999999987,-9.592953900000001
0.012,4.238997364999999,4.238997364999999,-6.761002635000001
0.012,1.3541138249999989,1.3541138249999989,-9.645886175000001
0.012,3.0947655949999993,3.0947655949999993,-7.905234405000001
