Timestamp (seconds),Torque [Pound-inches],Torque [Raw Offset],Torque [Raw Reading]
0.012,3.0470519949999986,3.0470519949999986,-7.952948005000001
0.012,0.5458156199999991,0.5458156199999991,-10.454184380000001
0.012,-0.49508638500000046,-0.49508638500000046,-11.495086385
0.012,2.515045355,2.515045355,-8.484954645
0.013,5.818317524999999,5.818317524999999,-5.181682475000001
0.013,0.8845821799999989,0.8845821799999989,-10.115417820000001
0.013,1.1391044150000003,1.1391044150000003,-9.860895585
0.013,3.925578654999999,3.925578654999999,-7.074421345000001
0.013,3.364794749999999,3.364794749999999,-7.635205250000001
0.013,3.196902519999999,3.196902519999999,-7.803097480000001
0.013,4.587455749999999,4.587455749999999,-6.412544250000001
0.014,1.41569419,1.41569419,-9.58430581
0.014,2.8123607249999996,2.8123607249999996,-8.187639275
0.014,0.26907673999999915,0.26907673999999915,-10.73092326
0.014,2.7967046999999994,2.7967046999999994,-8.2032953
0.014,3.129656164999999,3.129656164999999,-7.870343835000001
0.014,1.1046611599999991,1.1046611599999991,-9.89533884
0.014,3.103562789999999,3.103562789999999,-7.896437210000001
0.015,6.381188899999999,6.381188899999999,-4.618811100000001
0.015,0.2799614049999999,0.2799614049999999,-10.720038595
0.015,2.528613909999999,2.528613909999999,-8.471386090000001
0.015,3.474834239999999,3.474834239999999,-7.525165760000001
0.015,1.7213594399999987,1.7213594399999987,-9.278640560000001
0.015,1.516638275,1.516638275,-9.483361725
0.015,-0.3425519700000006,-0.3425519700000006,-11.34255197
0.016,3.961811169999999,3.961811169999999,-7.038188830000001
0.016,-1.6682445250000004,-1.6682445250000004,-12.668244525
0.016,2.6945677749999994,2.6945677749999994,-8.305432225
0.016,2.1829885200000003,2.1829885200000003,-8.81701148
0.016,0.8085386299999993,0.8085386299999993,-10.19146137
0.016,0.060627949999998876,0.060627949999998876,-10.939372050000001
0.016,0.6551095849999999,0.6551095849999999,-10.344890415
0.016,1.8913391399999995,1.8913391399999995,-9.10866086
0.016,2.4079879650000002,2.4079879650000002,-8.592012035
0.017,0.11728784999999853,0.11728784999999853,-10.882712150000001
0.017,6.597242044999999,6.597242044999999,-4.402757955000001
0.017,0.77156059,0.77156059,-10.22843941
0.017,1.215744384999999,1.215744384999999,-9.784255615000001
0.017,2.56946868,2.56946868,-8.43053132
0.017,3.059576814999999,3.059576814999999,-7.940423185000001
0.017,4.039643979999999,4.039643979999999,-6.960356020000001
0.018,1.0898997650000002,1.0898997650000002,-9.910100235
0.018,2.4345286549999994,2.4345286549999994,-8.565471345
0.018,4.194862284999999,4.194862284999999,-6.805137715000001
0.018,0.8962123699999989,0.8962123699999989,-10.103787630000001
0.018,1.37305016,1.37305016,-9.62694984
0.018,2.78924945,2.78924945,-8.21075055
0.018,2.491188554999999,2.491188554999999,-8.508811445000001
0.018,2.8207106050000004,2.8207106050000004,-8.179289395
0.019,1.3052073849999992,1.3052073849999992,-9.694792615
0.019,3.7105692449999985,3.7105692449999985,-7.2894307550000015
0.019,-1.2376292850000006,-1.2376292850000006,-12.237629285
0.019,-1.1171524450000003,-1.1171524450000003,-12.117152445
0.019,2.067730355,2.067730355,-8.932269645
0.019,1.0821463050000002,1.0821463050000002,-9.917853695
0.019,2.21131847,2.21131847,-8.78868153
0.019,3.956145179999999,3.956145179999999,-7.043854820000001
0.019,3.224636049999999,3.224636049999999,-7.775363950000001
0.019,1.0770767350000003,1.0770767350000003,-9.922923265
0.019,-0.2092521000000005,-0.2092521000000005,-11.2092521
0.019,1.808287654999999,1.808287654999999,-9.191712345000001
0.019,3.1408390399999986,3.1408390399999986,-7.859160960000001
0.019,-2.1555196650000017,-2.1555196650000017,-13.155519665000002
0.02,1.3887061850000002,1.3887061850000002,-9.611293815
0.02,1.5847792599999995,1.5847792599999995,-9.41522074
0.02,0.22330150500000023,0.22330150500000023,-10.776698495
0.02,1.262414249999999,1.262414249999999,-9.737585750000001
0.02,4.248390979999999,4.248390979999999,-6.751609020000001
0.02,0.659582734999999,0.659582734999999,-10.340417265000001
0.02,-1.23598913,-1.23598913,-12.23598913
0.02,3.9843260249999988,3.9843260249999988,-7.015673975000001
0.02,3.857139459999999,3.857139459999999,-7.142860540000001
0.02,2.6401444499999993,2.6401444499999993,-8.35985555
0.02,0.708190965,0.708190965,-10.291809035
0.02,2.2934753249999993,2.2934753249999993,-8.706524675
0.02,2.3997871899999996,2.3997871899999996,-8.60021281
0.02,-1.1278880050000009,-1.1278880050000009,-12.127888005
0.021,0.35451390499999924,0.35451390499999924,-10.645486095
0.021,1.967233584999999,1.967233584999999,-9.032766415000001
0.021,1.5880595700000004,1.5880595700000004,-9.41194043
0.021,-0.7102449000000011,-0.7102449000000011,-11.710244900000001
0.021,0.3094841949999996,0.3094841949999996,-10.690515805
0.021,3.856990354999999,3.856990354999999,-7.143009645000001
0.021,1.4647497349999998,1.4647497349999998,-9.535250265
0.021,0.1927349799999991,0.1927349799999991,-10.80726502
0.021,0.21703909499999874,0.21703909499999874,-10.782960905000001
0.021,4.704354069999999,4.704354069999999,-6.295645930000001
0.021,-0.2772439800000015,-0.2772439800000015,-11.277243980000001
0.021,0.8450693549999997,0.8450693549999997,-10.154930645
0.021,4.314593599999999,4.314593599999999,-6.685406400000001
0.021,2.079360545,2.079360545,-8.920639455
0.022,1.51798022,1.51798022,-9.48201978
0.022,3.3504806699999987,3.3504806699999987,-7.649519330000001
0.022,3.6826866099999993,3.6826866099999993,-7.317313390000001
0.022,0.6270778449999987,0.6270778449999987,-10.372922155000001
