Timestamp (seconds),Torque [Raw Reading],Torque [Absolute Value]
0.016,3.3476241250000003,3.3476241250000003
0.016,3.3298853900000003,3.3298853900000003
0.016,3.38980952,3.38980952
0.016,3.2876999950000005,3.2876999950000005
0.016,3.3394255500000005,3.3394255500000005
0.016,3.3325685600000003,3.3325685600000003
0.032,3.34747506,3.34747506
0.032,3.335400795,3.335400795
0.032,3.3455372150000002,3.3455372150000002
0.032,3.31796019,3.31796019
0.032,3.3352517300000004,3.3352517300000004
0.032,3.343152175,3.343152175
0.032,3.3385311600000005,3.3385311600000005
0.032,3.3562698950000005,3.3562698950000005
0.032,3.32720222,3.32720222
0.033,3.294258855,3.294258855
0.033,3.31378637,3.31378637
0.033,3.2885943850000006,3.2885943850000006
0.033,3.3559717650000005,3.3559717650000005
0.033,3.3470278650000003,3.3470278650000003
0.033,3.3692385500000004,3.3692385500000004
0.033,3.32511531,3.32511531
0.033,3.261464555,3.261464555
0.033,3.3267550250000006,3.3267550250000006
0.034,3.28665654,3.28665654
0.034,3.3267550250000006,3.3267550250000006
0.034,3.378033385,3.378033385
0.034,3.299028935,3.299028935
0.034,3.335997055,3.335997055
0.034,3.333910145,3.333910145
0.048,3.3003705200000004,3.3003705200000004
0.048,3.3261587650000006,3.3261587650000006
0.048,3.31945084,3.31945084
0.048,3.2657874400000004,3.2657874400000004
0.048,3.31557515,3.31557515
0.048,3.301115845,3.301115845
0.048,3.35373579,3.35373579
0.048,3.31169946,3.31169946
0.049,3.3722198500000005,3.3722198500000005
0.049,3.4005422000000003,3.4005422000000003
0.049,3.3550773750000005,3.3550773750000005
0.049,3.35641896,3.35641896
0.049,3.3024574300000005,3.3024574300000005
0.049,3.344940955,3.344940955
0.049,3.35671709,3.35671709
0.049,3.3628287550000007,3.3628287550000007
0.049,3.38474131,3.38474131
0.049,3.3230284,3.3230284
0.049,3.3622324950000007,3.3622324950000007
0.05,3.3441956300000006,3.3441956300000006
0.05,3.3027555600000005,3.3027555600000005
0.05,3.3625306250000007,3.3625306250000007
0.05,3.3869772850000004,3.3869772850000004
0.05,3.2947060500000003,3.2947060500000003
0.05,3.3334629500000004,3.3334629500000004
0.05,3.38921326,3.38921326
0.05,3.3246681150000006,3.3246681150000006
0.05,3.3325685600000003,3.3325685600000003
0.064,3.408442645,3.408442645
0.064,3.3024574300000005,3.3024574300000005
0.064,3.3178111250000004,3.3178111250000004
0.064,3.446305155,3.446305155
0.064,3.3836978550000003,3.3836978550000003
0.065,3.3704310700000004,3.3704310700000004
0.065,3.3893623250000005,3.3893623250000005
0.065,3.3908529750000005,3.3908529750000005
0.065,3.269514065,3.269514065
0.065,3.404566955,3.404566955
0.066,3.42021878,3.42021878
0.066,3.3343573400000004,3.3343573400000004
0.066,3.39189643,3.39189643
0.066,3.3935361450000006,3.3935361450000006
0.066,3.3373386400000005,3.3373386400000005
0.066,3.377735255,3.377735255
0.066,3.443621985,3.443621985
0.067,3.42588325,3.42588325
0.067,3.3520960750000004,3.3520960750000004
0.067,3.469857425,3.469857425
0.067,3.373859565,3.373859565
0.067,3.3857847650000004,3.3857847650000004
0.067,3.4387028400000004,3.4387028400000004
0.067,3.4290136150000006,3.4290136150000006
0.067,3.36208343,3.36208343
0.068,3.4631495,3.4631495
0.068,3.4422804000000005,3.4422804000000005
0.08,3.3558227,3.3558227
0.08,3.4612116550000005,3.4612116550000005
0.08,3.4158958950000002,3.4158958950000002
0.08,3.331525105,3.331525105
0.08,3.4464542200000006,3.4464542200000006
0.08,3.4482430000000006,3.4482430000000006
0.08,3.3704310700000004,3.3704310700000004
0.08,3.403970695,3.403970695
0.08,3.505036765,3.505036765
0.081,3.3528414,3.3528414
0.081,3.439746295,3.439746295
0.081,3.480291975,3.480291975
0.081,3.436764995,3.436764995
0.081,3.4500317800000007,3.4500317800000007
0.081,3.470453685,3.470453685
0.082,3.4744784400000004,3.4744784400000004
0.082,3.5144278600000005,3.5144278600000005
0.082,3.4683667750000007,3.4683667750000007
0.082,3.4115730100000006,3.4115730100000006
0.082,3.46225511,3.46225511
0.082,3.437361255,3.437361255
0.082,3.42975894,3.42975894
0.083,3.5375329350000007,3.5375329350000007
0.083,3.4145543100000006,3.4145543100000006
0.083,3.46046633,3.46046633
0.083,3.49236624,3.49236624
0.083,3.4683667750000007,3.4683667750000007
0.096,3.4510752350000002,3.4510752350000002
0.096,3.4907265250000004,3.4907265250000004
0.096,3.4762672200000004,3.4762672200000004
0.096,3.4780560000000005,3.4780560000000005
0.096,3.478503195,3.478503195
0.096,3.511595625,3.511595625
0.096,3.511297495,3.511297495
0.096,3.474925635,3.474925635
0.097,3.49981949,3.49981949
0.097,3.5412595600000003,3.5412595600000003
0.097,3.4783541300000005,3.4783541300000005
0.097,3.45629251,3.45629251
0.097,3.4910246550000004,3.4910246550000004
0.097,3.53529696,3.53529696
0.097,3.53410444,3.53410444
0.097,3.4053122800000004,3.4053122800000004
0.098,3.412318335,3.412318335
0.098,3.5640665050000004,3.5640665050000004
0.098,3.53440257,3.53440257
0.098,3.477012545,3.477012545
0.098,3.5543772800000006,3.5543772800000006
0.098,3.510701235,3.510701235
0.098,3.5531847600000006,3.5531847600000006
0.098,3.59373044,3.59373044
0.098,3.5549735400000007,3.5549735400000007
0.098,3.578376745,3.578376745
0.112,3.5525885000000006,3.5525885000000006
0.112,3.553930085,3.553930085
0.112,3.4934096950000004,3.4934096950000004
0.112,3.5712216250000006,3.5712216250000006
0.112,3.53648948,3.53648948
0.112,3.56004175,3.56004175
0.112,3.56600435,3.56600435
0.112,3.550948785,3.550948785
0.112,3.514278795,3.514278795
0.112,3.52963249,3.52963249
0.112,3.6169845800000004,3.6169845800000004
0.113,3.580165525,3.580165525
0.113,3.544688055,3.544688055
0.113,3.6072953550000006,3.6072953550000006
0.113,3.5604889450000003,3.5604889450000003
0.113,3.6098294600000003,3.6098294600000003
0.113,3.5703272350000006,3.5703272350000006
0.113,3.60118369,3.60118369
0.113,3.5868734500000006,3.5868734500000006
0.113,3.59253792,3.59253792
0.113,3.552141305,3.552141305
0.113,3.60535751,3.60535751
0.113,3.63844994,3.63844994
0.114,3.5923888550000003,3.5923888550000003
0.128,3.623096245,3.623096245
0.128,3.5824015000000005,3.5824015000000005
0.128,3.611767305,3.611767305
0.128,3.5803145900000004,3.5803145900000004
0.128,3.63040043,3.63040043
0.128,3.55914736,3.55914736
0.128,3.6001402350000005,3.6001402350000005
0.128,3.5652590250000005,3.5652590250000005
0.129,3.59402857,3.59402857
0.129,3.620711205,3.620711205
0.129,3.5992458450000004,3.5992458450000004
0.129,3.59581735,3.59581735
0.129,3.64262376,3.64262376
0.129,3.6290588450000003,3.6290588450000003
0.129,3.6214565300000006,3.6214565300000006
0.129,3.57256321,3.57256321
0.13,3.6098294600000003,3.6098294600000003
0.131,3.649331685,3.649331685
0.131,3.66945546,3.66945546
0.131,3.6326364050000004,3.6326364050000004
