Timestamp (seconds),Torque [Raw Reading],Torque [Absolute Value]
0.005,3.2543094350000006,3.2543094350000006
0.005,3.2690668700000005,3.2690668700000005
0.005,3.2903831650000006,3.2903831650000006
0.005,3.25117907,3.25117907
0.006,3.2291174500000004,3.2291174500000004
0.021,3.231055295,3.231055295
0.021,3.225092695,3.225092695
0.021,3.31050694,3.31050694
0.021,3.24312956,3.24312956
0.021,3.2444711450000003,3.2444711450000003
0.021,3.3027555600000005,3.3027555600000005
0.021,3.29083036,3.29083036
0.021,3.2146581450000005,3.2146581450000005
0.037,3.259973905,3.259973905
0.037,3.267427155,3.267427155
0.037,3.260272035,3.260272035
0.037,3.262358945,3.262358945
0.037,3.2747313400000007,3.2747313400000007
0.037,3.25714167,3.25714167
0.037,3.265042115,3.265042115
0.037,3.24968842,3.24968842
0.037,3.272793495,3.272793495
0.038,3.24104265,3.24104265
0.038,3.2119749750000004,3.2119749750000004
0.038,3.260570165,3.260570165
0.038,3.3160223450000004,3.3160223450000004
0.038,3.233738465,3.233738465
0.038,3.305289665,3.305289665
0.038,3.2501356150000005,3.2501356150000005
0.038,3.266532765,3.266532765
0.038,3.223005785,3.223005785
0.038,3.25088094,3.25088094
0.038,3.264743985,3.264743985
0.038,3.2155525350000005,3.2155525350000005
0.038,3.293960725,3.293960725
0.039,3.303202755,3.303202755
0.039,3.2607192300000003,3.2607192300000003
0.039,3.2303099700000004,3.2303099700000004
0.053,3.2583341900000002,3.2583341900000002
0.053,3.2414898450000003,3.2414898450000003
0.053,3.2841224350000005,3.2841224350000005
0.053,3.225092695,3.225092695
0.053,3.2368688300000006,3.2368688300000006
0.053,3.2592285800000003,3.2592285800000003
0.053,3.3148298250000003,3.3148298250000003
0.053,3.2613154900000003,3.2613154900000003
0.053,3.2750294700000007,3.2750294700000007
0.054,3.2414898450000003,3.2414898450000003
0.054,3.271899105,3.271899105
0.054,3.2997742600000004,3.2997742600000004
0.054,3.259675775,3.259675775
0.054,3.258781385,3.258781385
0.054,3.333015755,3.333015755
0.054,3.2194282250000006,3.2194282250000006
0.054,3.2127203,3.2127203
0.054,3.34926384,3.34926384
0.054,3.2086955450000003,3.2086955450000003
0.054,3.239104805,3.239104805
0.055,3.31527702,3.31527702
0.055,3.274284145,3.274284145
0.055,3.231949685,3.231949685
0.055,3.3187055150000004,3.3187055150000004
0.055,3.32690409,3.32690409
0.055,3.272793495,3.272793495
0.055,3.2672780900000005,3.2672780900000005
0.055,3.2918738150000006,3.2918738150000006
0.069,3.2847186950000005,3.2847186950000005
0.069,3.3045443400000005,3.3045443400000005
0.069,3.24462021,3.24462021
0.069,3.29083036,3.29083036
0.069,3.2347819200000005,3.2347819200000005
0.069,3.34807132,3.34807132
0.069,3.3544811150000005,3.3544811150000005
0.069,3.270408455,3.270408455
0.069,3.3136373050000003,3.3136373050000003
0.07,3.3121466550000003,3.3121466550000003
0.07,3.27920329,3.27920329
0.07,3.39070391,3.39070391
0.07,3.338680225,3.338680225
0.07,3.24730338,3.24730338
0.07,3.303799015,3.303799015
0.07,3.31378637,3.31378637
0.07,3.260272035,3.260272035
0.07,3.3370405100000005,3.3370405100000005
0.07,3.35701522,3.35701522
0.07,3.28486776,3.28486776
0.071,3.3277984800000002,3.3277984800000002
0.071,3.3749030200000005,3.3749030200000005
0.071,3.3403199400000005,3.3403199400000005
0.071,3.3523942050000004,3.3523942050000004
0.071,3.3848903750000003,3.3848903750000003
0.071,3.3665553800000003,3.3665553800000003
0.071,3.32422092,3.32422092
0.085,3.378033385,3.378033385
0.085,3.31766206,3.31766206
0.085,3.3819090750000003,3.3819090750000003
0.085,3.35373579,3.35373579
0.085,3.3145316950000003,3.3145316950000003
0.085,3.3458353450000002,3.3458353450000002
0.085,3.3778843200000006,3.3778843200000006
0.085,3.3574624150000005,3.3574624150000005
0.086,3.4145543100000006,3.4145543100000006
0.086,3.39517586,3.39517586
0.086,3.32660596,3.32660596
0.086,3.39130017,3.39130017
0.086,3.365810055,3.365810055
0.086,3.263551465,3.263551465
0.086,3.376244605,3.376244605
0.087,3.4059085400000004,3.4059085400000004
0.087,3.3541829850000004,3.3541829850000004
0.087,3.4094861000000005,3.4094861000000005
0.087,3.36029465,3.36029465
0.087,3.341661525,3.341661525
0.087,3.3793749700000006,3.3793749700000006
0.087,3.400095005,3.400095005
0.087,3.413808985,3.413808985
0.087,3.39368521,3.39368521
0.088,3.43244211,3.43244211
0.101,3.3848903750000003,3.3848903750000003
0.101,3.36208343,3.36208343
0.101,3.4236472750000004,3.4236472750000004
0.101,3.445708895,3.445708895
0.101,3.4011384600000003,3.4011384600000003
0.101,3.444814505,3.444814505
0.101,3.45241682,3.45241682
0.101,3.4038216300000004,3.4038216300000004
0.101,3.4804410400000005,3.4804410400000005
0.102,3.4485411300000006,3.4485411300000006
0.102,3.4224547550000004,3.4224547550000004
0.102,3.447795805,3.447795805
0.102,3.45211869,3.45211869
0.102,3.3893623250000005,3.3893623250000005
0.102,3.4723915300000003,3.4723915300000003
0.102,3.3831015950000003,3.3831015950000003
0.102,3.49236624,3.49236624
0.102,3.5220301750000003,3.5220301750000003
0.102,3.45241682,3.45241682
0.103,3.4768634800000005,3.4768634800000005
0.103,3.4167902850000003,3.4167902850000003
0.103,3.5090615200000004,3.5090615200000004
0.103,3.45301308,3.45301308
0.103,3.436466865,3.436466865
0.103,3.5327628550000005,3.5327628550000005
0.103,3.4182809350000003,3.4182809350000003
0.103,3.5226264350000003,3.5226264350000003
0.117,3.446901415,3.446901415
0.117,3.5375329350000007,3.5375329350000007
0.117,3.46493828,3.46493828
0.117,3.4828260800000006,3.4828260800000006
0.117,3.45957194,3.45957194
0.117,3.5378310650000007,3.5378310650000007
0.117,3.4943040850000004,3.4943040850000004
0.117,3.483869535,3.483869535
0.118,3.56093614,3.56093614
0.118,3.5531847600000006,3.5531847600000006
0.118,3.5661534150000005,3.5661534150000005
0.118,3.53708574,3.53708574
0.118,3.477906935,3.477906935
0.118,3.49236624,3.49236624
0.118,3.548563745,3.548563745
0.118,3.5415576900000003,3.5415576900000003
0.118,3.5150241200000005,3.5150241200000005
0.118,3.5033970500000002,3.5033970500000002
0.118,3.4540565350000003,3.4540565350000003
0.118,3.597308,3.597308
0.118,3.517260095,3.517260095
0.119,3.5081671300000004,3.5081671300000004
0.119,3.512788145,3.512788145
0.119,3.555420735,3.555420735
0.119,3.5466259000000004,3.5466259000000004
0.133,3.576587965,3.576587965
0.133,3.56481183,3.56481183
0.133,3.5306759450000005,3.5306759450000005
0.133,3.56540809,3.56540809
0.133,3.5718178850000006,3.5718178850000006
0.133,3.56838939,3.56838939
0.133,3.505036765,3.505036765
0.133,3.5531847600000006,3.5531847600000006
0.134,3.577184225,3.577184225
0.135,3.5718178850000006,3.5718178850000006
0.135,3.5832958900000005,3.5832958900000005
0.135,3.5174091600000006,3.5174091600000006
0.135,3.553035695,3.553035695
0.135,3.5598926850000003,3.5598926850000003
0.135,3.5718178850000006,3.5718178850000006
0.135,3.63755555,3.63755555
0.135,3.59879865,3.59879865
0.135,3.645754125,3.645754125
0.136,3.60535751,3.60535751
0.136,3.5871715800000006,3.5871715800000006
0.136,3.6602134300000007,3.6602134300000007
0.136,3.6181771000000005,3.6181771000000005
0.136,3.6453069300000003,3.6453069300000003
0.136,3.5995439750000005,3.5995439750000005
0.136,3.59879865,3.59879865
0.149,3.62741913,3.62741913
0.149,3.6208602700000005,3.6208602700000005
0.149,3.617431775,3.617431775
0.149,3.6330836,3.6330836
0.149,3.6335307950000004,3.6335307950000004
0.149,3.6181771000000005,3.6181771000000005
0.149,3.617431775,3.617431775
0.149,3.6019290150000005,3.6019290150000005
0.149,3.5345516350000006,3.5345516350000006
0.15,3.6572321300000006,3.6572321300000006
0.15,3.6560396100000006,3.6560396100000006
0.15,3.6441144100000002,3.6441144100000002
0.15,3.691964275,3.691964275
0.15,3.6688592,3.6688592
0.15,3.658871845,3.658871845
0.15,3.717603455,3.717603455
0.15,3.6663250950000004,3.6663250950000004
0.15,3.6427728250000007,3.6427728250000007
0.15,3.67661058,3.67661058
0.15,3.651120465,3.651120465
0.15,3.683616635,3.683616635
0.15,3.71238618,3.71238618
0.15,3.655890545,3.655890545
0.15,3.67661058,3.67661058
0.15,3.7098520750000006,3.7098520750000006
0.15,3.7313174350000002,3.7313174350000002
0.15,3.74100666,3.74100666
0.15,3.718795975,3.718795975
0.164,3.6939021200000006,3.6939021200000006
0.164,3.6997156550000003,3.6997156550000003
0.164,3.7141749600000002,3.7141749600000002
0.164,3.7083614250000005,3.7083614250000005
0.164,3.7375781650000004,3.7375781650000004
0.164,3.694051185,3.694051185
0.164,3.6575302600000006,3.6575302600000006
0.164,3.751590275,3.751590275
0.164,3.754571575,3.754571575
0.164,3.7015044350000004,3.7015044350000004
0.165,3.70105724,3.70105724
0.165,3.761428565,3.761428565
0.165,3.73891975,3.73891975
0.165,3.7618757600000006,3.7618757600000006
0.165,3.67720684,3.67720684
0.165,3.7147712200000003,3.7147712200000003
0.165,3.73623658,3.73623658
0.165,3.78185047,3.78185047
0.165,3.77231031,3.77231031
0.165,3.7511430800000003,3.7511430800000003
0.165,3.7727575050000004,3.7727575050000004
0.166,3.751292145,3.751292145
0.166,3.7529318600000003,3.7529318600000003
0.166,3.6958399650000002,3.6958399650000002
0.18,3.7234169900000005,3.7234169900000005
0.18,3.761726695,3.761726695
0.18,3.785875225,3.785875225
0.18,3.73236089,3.73236089
0.18,3.787365875,3.787365875
0.18,3.80570087,3.80570087
0.18,3.754571575,3.754571575
0.18,3.792135955,3.792135955
0.18,3.7240132500000005,3.7240132500000005
0.18,3.7694780750000003,3.7694780750000003
0.18,3.7310193050000002,3.7310193050000002
0.181,3.7745462850000004,3.7745462850000004
0.181,3.7441370250000006,3.7441370250000006
0.181,3.723864185,3.723864185
0.181,3.73951601,3.73951601
0.181,3.759043525,3.759043525
0.181,3.76783836,3.76783836
0.181,3.720584755,3.720584755
0.181,3.729230525,3.729230525
0.181,3.7261001600000005,3.7261001600000005
0.181,3.7477145850000007,3.7477145850000007
0.181,3.76873275,3.76873275
0.182,3.67720684,3.67720684
0.182,3.6900264300000005,3.6900264300000005
0.182,3.70910675,3.70910675
0.196,3.7404104,3.7404104
0.196,3.727441745,3.727441745
0.196,3.7302739800000007,3.7302739800000007
0.196,3.7459258050000006,3.7459258050000006
0.196,3.77350283,3.77350283
0.196,3.7732047,3.7732047
0.196,3.719988495,3.719988495
0.196,3.74070853,3.74070853
0.196,3.7438388950000006,3.7438388950000006
0.197,3.7426463750000005,3.7426463750000005
0.197,3.753379055,3.753379055
0.197,3.6921133400000006,3.6921133400000006
0.197,3.7429445050000005,3.7429445050000005
0.197,3.6982250050000003,3.6982250050000003
0.197,3.6953927700000007,3.6953927700000007
0.197,3.7627701500000006,3.7627701500000006
0.197,3.764409865,3.764409865
0.197,3.73981414,3.73981414
0.197,3.7574038100000005,3.7574038100000005
0.197,3.76903088,3.76903088
0.198,3.7351931250000003,3.7351931250000003
0.198,3.7378762950000004,3.7378762950000004
0.198,3.7496524300000003,3.7496524300000003
0.198,3.7666458400000007,3.7666458400000007
0.198,3.7411557250000005,3.7411557250000005
0.198,3.73683284,3.73683284
0.212,3.752782795,3.752782795
0.212,3.73772723,3.73772723
0.212,3.760534175,3.760534175
0.212,3.77350283,3.77350283
0.212,3.73683284,3.73683284
0.212,3.7919868900000004,3.7919868900000004
0.212,3.7612795000000006,3.7612795000000006
0.212,3.725652965,3.725652965
0.213,3.7562112900000004,3.7562112900000004
0.213,3.74100666,3.74100666
0.213,3.6942002500000006,3.6942002500000006
0.213,3.67452367,3.67452367
0.213,3.6785484250000007,3.6785484250000007
0.213,3.792135955,3.792135955
0.213,3.7360875150000004,3.7360875150000004
0.213,3.7266964200000006,3.7266964200000006
0.213,3.7272926800000006,3.7272926800000006
0.213,3.7369819050000004,3.7369819050000004
0.213,3.751590275,3.751590275
0.214,3.7302739800000007,3.7302739800000007
0.214,3.77350283,3.77350283
0.214,3.7621738900000006,3.7621738900000006
0.214,3.7210319500000004,3.7210319500000004
0.214,3.7234169900000005,3.7234169900000005
0.214,3.721479145,3.721479145
0.214,3.7958625800000005,3.7958625800000005
0.228,3.77052153,3.77052153
0.228,3.717901585,3.717901585
0.228,3.765602385,3.765602385
0.228,3.716112805,3.716112805
0.228,3.7372800350000004,3.7372800350000004
0.228,3.7435407650000005,3.7435407650000005
0.228,3.6876413900000005,3.6876413900000005
0.228,3.7213300800000004,3.7213300800000004
0.229,3.7334043450000003,3.7334043450000003
0.229,3.7618757600000006,3.7618757600000006
0.229,3.7679874250000003,3.7679874250000003
0.229,3.70970301,3.70970301
0.229,3.73891975,3.73891975
0.229,3.7459258050000006,3.7459258050000006
0.229,3.7736518950000004,3.7736518950000004
0.229,3.758149135,3.758149135
0.229,3.729230525,3.729230525
0.229,3.7706705950000003,3.7706705950000003
0.229,3.7317646300000007,3.7317646300000007
0.23,3.753677185,3.753677185
0.23,3.7122371150000006,3.7122371150000006
0.23,3.70552919,3.70552919
0.23,3.683914765,3.683914765
0.23,3.7171562600000003,3.7171562600000003
0.23,3.73713097,3.73713097
0.23,3.7029950850000004,3.7029950850000004
0.244,3.7210319500000004,3.7210319500000004
0.244,3.7210319500000004,3.7210319500000004
0.244,3.7077651650000005,3.7077651650000005
0.244,3.7499505600000003,3.7499505600000003
0.245,3.724758575,3.724758575
0.245,3.694647445,3.694647445
0.245,3.7077651650000005,3.7077651650000005
0.245,3.70075911,3.70075911
0.245,3.73236089,3.73236089
0.245,3.7535281200000004,3.7535281200000004
0.245,3.723267925,3.723267925
0.245,3.687492325,3.687492325
0.245,3.691666145,3.691666145
0.246,3.7237151200000005,3.7237151200000005
0.246,3.681529725,3.681529725
0.246,3.74696926,3.74696926
0.246,3.70224976,3.70224976
0.246,3.70821236,3.70821236
0.246,3.7363856450000004,3.7363856450000004
0.246,3.7234169900000005,3.7234169900000005
0.246,3.7278889400000006,3.7278889400000006
0.246,3.719690365,3.719690365
0.246,3.7183487800000004,3.7183487800000004
0.247,3.722671665,3.722671665
0.247,3.6927096000000006,3.6927096000000006
0.247,3.74160292,3.74160292
0.26,3.7210319500000004,3.7210319500000004
0.26,3.648139165,3.648139165
0.26,3.6918152100000006,3.6918152100000006
0.26,3.7083614250000005,3.7083614250000005
0.26,3.7128333750000007,3.7128333750000007
0.26,3.7065726450000005,3.7065726450000005
0.26,3.7471183250000006,3.7471183250000006
0.26,3.7334043450000003,3.7334043450000003
0.26,3.688386715,3.688386715
0.261,3.715814675,3.715814675
0.261,3.679442815,3.679442815
0.261,3.7453295450000006,3.7453295450000006
0.261,3.7387706850000004,3.7387706850000004
0.261,3.7092558150000006,3.7092558150000006
0.261,3.6628966,3.6628966
0.261,3.6958399650000002,3.6958399650000002
0.261,3.70403854,3.70403854
0.261,3.6942002500000006,3.6942002500000006
0.261,3.7243113800000005,3.7243113800000005
0.262,3.7278889400000006,3.7278889400000006
0.262,3.7345968650000003,3.7345968650000003
0.262,3.693454925,3.693454925
0.262,3.6950946400000007,3.6950946400000007
0.262,3.6415803050000006,3.6415803050000006
0.262,3.7252057700000005,3.7252057700000005
0.262,3.69777781,3.69777781
0.276,3.6962871600000007,3.6962871600000007
0.276,3.719690365,3.719690365
0.276,3.683914765,3.683914765
0.276,3.70344228,3.70344228
0.276,3.6602134300000007,3.6602134300000007
0.276,3.6778031,3.6778031
0.276,3.6163883200000004,3.6163883200000004
0.276,3.70880862,3.70880862
0.276,3.6617040800000007,3.6617040800000007
0.277,3.6436672150000007,3.6436672150000007
0.277,3.728038005,3.728038005
0.277,3.658573715,3.658573715
0.277,3.6590209100000006,3.6590209100000006
0.277,3.6581265200000006,3.6581265200000006
0.277,3.6843619600000004,3.6843619600000004
0.277,3.6722876950000005,3.6722876950000005
0.277,3.6636419250000003,3.6636419250000003
0.277,3.7180506500000003,3.7180506500000003
0.277,3.67422554,3.67422554
0.277,3.70940488,3.70940488
0.278,3.6639400550000003,3.6639400550000003
0.278,3.652611115,3.652611115
0.278,3.66856107,3.66856107
0.278,3.6967343550000002,3.6967343550000002
0.278,3.6885357800000005,3.6885357800000005
0.292,3.7137277650000007,3.7137277650000007
0.292,3.6789956200000002,3.6789956200000002
0.292,3.6383008750000005,3.6383008750000005
0.292,3.6909208200000005,3.6909208200000005
0.292,3.67005172,3.67005172
0.292,3.6964362250000002,3.6964362250000002
0.292,3.6964362250000002,3.6964362250000002
0.292,3.650226075,3.650226075
0.292,3.64172937,3.64172937
0.293,3.6864488700000004,3.6864488700000004
0.293,3.649629815,3.649629815
0.297,3.7076161,3.7076161
0.297,3.7132805700000002,3.7132805700000002
0.297,3.63695929,3.63695929
0.298,3.7174543900000003,3.7174543900000003
0.298,3.6752689950000006,3.6752689950000006
0.298,3.694945575,3.694945575
0.298,3.6843619600000004,3.6843619600000004
0.298,3.6551452200000005,3.6551452200000005
0.298,3.70105724,3.70105724
0.298,3.6888339100000005,3.6888339100000005
0.298,3.70523106,3.70523106
0.298,3.6921133400000006,3.6921133400000006
0.298,3.7216282100000004,3.7216282100000004
0.299,3.6430709550000007,3.6430709550000007
0.308,3.6459031900000003,3.6459031900000003
0.308,3.6961380950000002,3.6961380950000002
0.308,3.714920285,3.714920285
0.308,3.6758652550000006,3.6758652550000006
0.308,3.6584246500000006,3.6584246500000006
0.308,3.6773559050000006,3.6773559050000006
0.308,3.6503751400000004,3.6503751400000004
0.308,3.66200221,3.66200221
0.308,3.6687101350000004,3.6687101350000004
0.309,3.645754125,3.645754125
0.309,3.6967343550000002,3.6967343550000002
0.309,3.6648344450000003,3.6648344450000003
0.309,3.66557977,3.66557977
0.309,3.682125985,3.682125985
0.309,3.70940488,3.70940488
0.309,3.652909245,3.652909245
0.309,3.618028035,3.618028035
0.309,3.6636419250000003,3.6636419250000003
0.309,3.6944983800000006,3.6944983800000006
0.31,3.7192431700000004,3.7192431700000004
0.31,3.66975359,3.66975359
0.31,3.73921788,3.73921788
0.31,3.66766668,3.66766668
0.31,3.6435181500000002,3.6435181500000002
0.31,3.6758652550000006,3.6758652550000006
0.31,3.686299805,3.686299805
0.31,3.64053685,3.64053685
0.31,3.6755671250000006,3.6755671250000006
0.31,3.654399895,3.654399895
0.31,3.684212895,3.684212895
0.311,3.714622155,3.714622155
0.311,3.621009335,3.621009335
0.311,3.6275681950000003,3.6275681950000003
0.311,3.6554433500000005,3.6554433500000005
0.324,3.651120465,3.651120465
0.324,3.66408912,3.66408912
0.324,3.6385990050000006,3.6385990050000006
0.324,3.7080632950000005,3.7080632950000005
0.324,3.616537385,3.616537385
0.324,3.63218921,3.63218921
0.324,3.66468538,3.66468538
0.324,3.69807594,3.69807594
0.324,3.6575302600000006,3.6575302600000006
0.324,3.71029927,3.71029927
0.325,3.6599153000000006,3.6599153000000006
0.325,3.690473625,3.690473625
0.325,3.6718405,3.6718405
0.325,3.7718631150000004,3.7718631150000004
0.325,3.74756552,3.74756552
0.325,3.6791446850000007,3.6791446850000007
0.325,3.6672194850000004,3.6672194850000004
0.325,3.686896065,3.686896065
0.325,3.623096245,3.623096245
0.34,3.7134296350000007,3.7134296350000007
0.34,3.7018025650000004,3.7018025650000004
0.34,3.646648515,3.646648515
0.34,3.719392235,3.719392235
