Timestamp (seconds),Torque [Raw Reading],Torque [Absolute Value]
0.006,3.45927381,3.45927381
0.006,3.335400795,3.335400795
0.006,3.38533757,3.38533757
0.007,3.4272248350000005,3.4272248350000005
0.007,3.49326063,3.49326063
0.007,3.4203678450000004,3.4203678450000004
0.021,3.4738821800000004,3.4738821800000004
0.021,3.4384047100000004,3.4384047100000004
0.021,3.38593383,3.38593383
0.021,3.469261165,3.469261165
0.021,3.449584585,3.449584585
0.021,3.4624041750000005,3.4624041750000005
0.021,3.45301308,3.45301308
0.022,3.448690195,3.448690195
0.022,3.482677015,3.482677015
0.022,3.437361255,3.437361255
0.037,3.4284173550000006,3.4284173550000006
0.037,3.4865527050000003,3.4865527050000003
0.037,3.442429465,3.442429465
0.037,3.448988325,3.448988325
0.037,3.42200756,3.42200756
0.037,3.470155555,3.470155555
0.037,3.4375103200000003,3.4375103200000003
0.037,3.41664122,3.41664122
0.037,3.4342308900000003,3.4342308900000003
0.038,3.4600191350000005,3.4600191350000005
0.038,3.4390009700000004,3.4390009700000004
0.038,3.41962252,3.41962252
0.038,3.474627505,3.474627505
0.038,3.4561434450000004,3.4561434450000004
0.038,3.4398953600000004,3.4398953600000004
0.038,3.46195698,3.46195698
0.038,3.45211869,3.45211869
0.038,3.4002440700000003,3.4002440700000003
0.038,3.4316967850000006,3.4316967850000006
0.038,3.3802693600000007,3.3802693600000007
0.039,3.442429465,3.442429465
0.039,3.442727595,3.442727595
0.039,3.413808985,3.413808985
0.039,3.4647892150000006,3.4647892150000006
0.053,3.45301308,3.45301308
0.053,3.42379634,3.42379634
0.053,3.4290136150000006,3.4290136150000006
0.053,3.4369140600000003,3.4369140600000003
0.053,3.4682177100000002,3.4682177100000002
0.053,3.46046633,3.46046633
0.053,3.408442645,3.408442645
0.053,3.443920115,3.443920115
0.054,3.477608805,3.477608805
0.054,3.41723748,3.41723748
0.054,3.4254360550000005,3.4254360550000005
0.054,3.49445315,3.49445315
0.054,3.42856642,3.42856642
0.054,3.39696464,3.39696464
0.054,3.4506280400000007,3.4506280400000007
0.054,3.5229245650000003,3.5229245650000003
0.054,3.4431747900000005,3.4431747900000005
0.054,3.46225511,3.46225511
0.055,3.516961965,3.516961965
0.055,3.472540595,3.472540595
0.055,3.413808985,3.413808985
0.055,3.5288871650000004,3.5288871650000004
0.055,3.544091795,3.544091795
0.055,3.369089485,3.369089485
0.055,3.4786522600000005,3.4786522600000005
0.055,3.5247133450000003,3.5247133450000003
0.055,3.480888235,3.480888235
0.069,3.4996704250000006,3.4996704250000006
0.069,3.5186016800000006,3.5186016800000006
0.069,3.514875055,3.514875055
0.069,3.4825279500000006,3.4825279500000006
0.069,3.517260095,3.517260095
0.069,3.4762672200000004,3.4762672200000004
0.069,3.45509999,3.45509999
0.07,3.506229285,3.506229285
0.07,3.4907265250000004,3.4907265250000004
0.07,3.484465795,3.484465795
0.07,3.55795484,3.55795484
0.07,3.55795484,3.55795484
0.07,3.4136599200000006,3.4136599200000006
0.07,3.5336572450000006,3.5336572450000006
0.071,3.5557188650000002,3.5557188650000002
0.071,3.48938494,3.48938494
0.071,3.56779313,3.56779313
0.071,3.554228215,3.554228215
0.071,3.4765653500000004,3.4765653500000004
0.071,3.5803145900000004,3.5803145900000004
0.072,3.60088556,3.60088556
0.072,3.5615324,3.5615324
0.072,3.518154485,3.518154485
0.072,3.60356873,3.60356873
0.072,3.52516054,3.52516054
0.072,3.5014592050000006,3.5014592050000006
0.085,3.5856809300000005,3.5856809300000005
0.085,3.4877452250000003,3.4877452250000003
0.085,3.5381291950000007,3.5381291950000007
0.085,3.5704763,3.5704763
0.085,3.49385689,3.49385689
0.085,3.5384273250000007,3.5384273250000007
0.085,3.5740538600000002,3.5740538600000002
0.085,3.552141305,3.552141305
0.086,3.52396802,3.52396802
0.086,3.5779295500000003,3.5779295500000003
0.086,3.5619795950000004,3.5619795950000004
0.086,3.60774255,3.60774255
0.086,3.611767305,3.611767305
0.086,3.4960928650000005,3.4960928650000005
0.086,3.620413075,3.620413075
0.086,3.56958191,3.56958191
0.086,3.5812089800000004,3.5812089800000004
0.087,3.621307465,3.621307465
0.087,3.5162166400000006,3.5162166400000006
0.087,3.6002893,3.6002893
0.087,3.60148182,3.60148182
0.087,3.6470957100000003,3.6470957100000003
0.087,3.59641361,3.59641361
0.087,3.59492296,3.59492296
0.087,3.6002893,3.6002893
0.087,3.6624494050000003,3.6624494050000003
0.087,3.66528164,3.66528164
0.087,3.5558679300000007,3.5558679300000007
0.101,3.6521639200000005,3.6521639200000005
0.101,3.576587965,3.576587965
0.101,3.6654307050000003,3.6654307050000003
0.101,3.6415803050000006,3.6415803050000006
