Timestamp (seconds),Torque [Raw Reading],Torque [Absolute Value]
0.014,2.20176147,2.20176147
0.014,2.2314254050000004,2.2314254050000004
0.014,2.2130904100000004,2.2130904100000004
0.014,2.2347048350000005,2.2347048350000005
0.014,2.2302328850000004,2.2302328850000004
0.014,2.19341383,2.19341383
0.03,2.2318726,2.2318726
0.03,2.22441935,2.22441935
0.03,2.184320865,2.184320865
0.03,2.2443940600000003,2.2443940600000003
0.03,2.1562966450000003,2.1562966450000003
0.03,2.1950535450000004,2.1950535450000004
0.03,2.16598587,2.16598587
0.03,2.2332141850000005,2.2332141850000005
0.03,2.2019105350000006,2.2019105350000006
0.031,2.216817035,2.216817035
0.031,2.2130904100000004,2.2130904100000004
0.031,2.2551267400000006,2.2551267400000006
0.031,2.1862587099999997,2.1862587099999997
0.031,2.2115997600000004,2.2115997600000004
0.031,2.19430822,2.19430822
0.031,2.2083203300000003,2.2083203300000003
0.031,2.2208417900000006,2.2208417900000006
0.031,2.26407064,2.26407064
0.031,2.2269534550000003,2.2269534550000003
0.032,2.20146334,2.20146334
0.032,2.2166679700000005,2.2166679700000005
0.046,2.1802961100000005,2.1802961100000005
0.046,2.2139848000000004,2.2139848000000004
0.046,2.178656395,2.178656395
0.046,2.222183375,2.222183375
0.046,2.2196492700000006,2.2196492700000006
0.046,2.2341085750000005,2.2341085750000005
0.046,2.254679545,2.254679545
0.046,2.1965441950000004,2.1965441950000004
0.046,2.212643215,2.212643215
0.046,2.1649424150000005,2.1649424150000005
0.047,2.1911778550000003,2.1911778550000003
0.047,2.2470772300000004,2.2470772300000004
0.047,2.221885245,2.221885245
0.047,2.1983329750000005,2.1983329750000005
0.047,2.2092147200000003,2.2092147200000003
0.047,2.182532085,2.182532085
0.047,2.1914759850000003,2.1914759850000003
0.047,2.2318726,2.2318726
0.047,2.1874512299999997,2.1874512299999997
0.047,2.208767525,2.208767525
0.048,2.212345085,2.212345085
0.048,2.2074259400000003,2.2074259400000003
0.048,2.23455577,2.23455577
0.048,2.1631536350000005,2.1631536350000005
0.048,2.23515203,2.23515203
0.048,2.246033775,2.246033775
0.048,2.2196492700000006,2.2196492700000006
0.062,2.257958975,2.257958975
0.062,2.2452884500000003,2.2452884500000003
0.062,2.2521454400000005,2.2521454400000005
0.062,2.22412122,2.22412122
0.062,2.2749523849999997,2.2749523849999997
0.062,2.22531374,2.22531374
0.062,2.2001217550000005,2.2001217550000005
0.062,2.2476734900000004,2.2476734900000004
0.062,2.251996375,2.251996375
0.063,2.22680439,2.22680439
0.063,2.23723894,2.23723894
0.063,2.3059579050000005,2.3059579050000005
0.063,2.2388786549999997,2.2388786549999997
0.063,2.24022024,2.24022024
0.063,2.286877585,2.286877585
0.063,2.23395951,2.23395951
0.063,2.23276699,2.23276699
0.063,2.30700136,2.30700136
0.063,2.243648735,2.243648735
0.063,2.284790675,2.284790675
0.064,2.2929892499999998,2.2929892499999998
0.064,2.26347438,2.26347438
0.064,2.2378352,2.2378352
0.064,2.2743561249999997,2.2743561249999997
0.064,2.25989682,2.25989682
0.064,2.2551267400000006,2.2551267400000006
0.064,2.29805746,2.29805746
0.078,2.2527417000000005,2.2527417000000005
0.078,2.249611335,2.249611335
0.078,2.3315970850000003,2.3315970850000003
0.078,2.279722465,2.279722465
0.078,2.2749523849999997,2.2749523849999997
0.078,2.3298083050000002,2.3298083050000002
0.078,2.3236966400000005,2.3236966400000005
0.078,2.2095128500000003,2.2095128500000003
0.079,2.23753707,2.23753707
0.079,2.3505283400000003,2.3505283400000003
0.079,2.26079121,2.26079121
0.079,2.347099845,2.347099845
0.079,2.328019525,2.328019525
0.079,2.248120685,2.248120685
0.079,2.320864405,2.320864405
0.079,2.32906298,2.32906298
0.079,2.2615365350000003,2.2615365350000003
0.08,2.2765921000000002,2.2765921000000002
0.08,2.3511246000000003,2.3511246000000003
0.08,2.2940327050000002,2.2940327050000002
0.08,2.3110261149999998,2.3110261149999998
0.08,2.37586939,2.37586939
0.08,2.245139385,2.245139385
0.08,2.3535096400000004,2.3535096400000004
0.08,2.3150508700000003,2.3150508700000003
0.08,2.3362181,2.3362181
0.094,2.358428785,2.358428785
0.094,2.3086410750000006,2.3086410750000006
0.094,2.34277696,2.34277696
0.094,2.3493358200000003,2.3493358200000003
0.094,2.3807885349999998,2.3807885349999998
0.094,2.3478451700000003,2.3478451700000003
0.094,2.37944695,2.37944695
0.094,2.381682925,2.381682925
0.094,2.37586939,2.37586939
0.094,2.37557126,2.37557126
0.094,2.3324914750000003,2.3324914750000003
0.095,2.360217565,2.360217565
0.095,2.3514227300000003,2.3514227300000003
0.095,2.2864303900000005,2.2864303900000005
0.095,2.426402425,2.426402425
0.095,2.37825443,2.37825443
0.095,2.4262533600000005,2.4262533600000005
0.095,2.359025045,2.359025045
0.095,2.324740095,2.324740095
0.095,2.41015434,2.41015434
0.096,2.318181235,2.318181235
0.096,2.4344519350000002,2.4344519350000002
0.096,2.37586939,2.37586939
0.096,2.34396948,2.34396948
0.096,2.384067965,2.384067965
0.096,2.41581881,2.41581881
0.11,2.3679689450000003,2.3679689450000003
0.11,2.3667764250000003,2.3667764250000003
0.11,2.395098775,2.395098775
0.11,2.3757203250000005,2.3757203250000005
0.11,2.4040426750000004,2.4040426750000004
0.11,2.43907295,2.43907295
0.11,2.432365025,2.432365025
0.11,2.3688633350000003,2.3688633350000003
0.11,2.43788043,2.43788043
0.11,2.40836556,2.40836556
0.11,2.4132847050000006,2.4132847050000006
0.111,2.453830385,2.453830385
0.111,2.387943655,2.387943655
0.111,2.46918408,2.46918408
0.111,2.40568239,2.40568239
0.111,2.44235238,2.44235238
0.111,2.4496565649999997,2.4496565649999997
0.111,2.41432816,2.41432816
0.111,2.48319619,2.48319619
0.111,2.40717304,2.40717304
0.111,2.4685878199999998,2.4685878199999998
0.111,2.4129865750000006,2.4129865750000006
0.112,2.5025746399999997,2.5025746399999997
0.112,2.3621554099999997,2.3621554099999997
0.112,2.419247305,2.419247305
0.126,2.4495075,2.4495075
0.126,2.47097286,2.47097286
0.126,2.489904115,2.489904115
0.126,2.5279156900000004,2.5279156900000004
0.126,2.43877482,2.43877482
