Timestamp (seconds),Torque [Raw Reading],Torque [Absolute Value]
0.019,2.8141204900000005,2.8141204900000005
0.019,2.774916395,2.774916395
0.02,2.75091693,2.75091693
0.02,2.7632893250000006,2.7632893250000006
0.021,2.8340952,2.8340952
0.021,2.7759598500000005,2.7759598500000005
0.021,2.776108915,2.776108915
0.022,2.8342442650000006,2.8342442650000006
0.022,2.7843074899999998,2.7843074899999998
0.035,2.82992138,2.82992138
0.036,2.8235115850000003,2.8235115850000003
0.036,2.8376727600000002,2.8376727600000002
0.036,2.7676122100000002,2.7676122100000002
0.037,2.804133135,2.804133135
0.037,2.75151319,2.75151319
0.037,2.818741505,2.818741505
0.037,2.8285797950000005,2.8285797950000005
0.038,2.8063691100000003,2.8063691100000003
0.038,2.773127615,2.773127615
0.038,2.7595627,2.7595627
0.038,2.706346495,2.706346495
0.039,2.734072585,2.734072585
0.039,2.78907757,2.78907757
0.039,2.810393865,2.810393865
0.039,2.8229153250000003,2.8229153250000003
0.039,2.806220045,2.806220045
0.04,2.7127562900000006,2.7127562900000006
0.04,2.846765725,2.846765725
0.04,2.8583927950000003,2.8583927950000003
0.04,2.808306955,2.808306955
0.04,2.8173999200000006,2.8173999200000006
0.041,2.8171017900000006,2.8171017900000006
0.041,2.8250022350000004,2.8250022350000004
0.041,2.8501942200000006,2.8501942200000006
0.041,2.7916116750000004,2.7916116750000004
0.041,2.8105429300000004,2.8105429300000004
0.042,2.8418465800000003,2.8418465800000003
0.042,2.82097748,2.82097748
0.042,2.76224587,2.76224587
0.042,2.7064955600000005,2.7064955600000005
0.051,2.8232134550000003,2.8232134550000003
0.052,2.8013009,2.8013009
0.052,2.78788505,2.78788505
0.052,2.7834130999999998,2.7834130999999998
0.053,2.837523695,2.837523695
0.053,2.8300704450000005,2.8300704450000005
0.053,2.779090215,2.779090215
0.053,2.7714879000000003,2.7714879000000003
0.053,2.7398861200000004,2.7398861200000004
0.054,2.8551133650000002,2.8551133650000002
0.054,2.7999593150000006,2.7999593150000006
0.054,2.8030896800000003,2.8030896800000003
0.054,2.808306955,2.808306955
0.054,2.7786430200000005,2.7786430200000005
0.055,2.7603080250000005,2.7603080250000005
0.055,2.8168036600000006,2.8168036600000006
0.055,2.810095735,2.810095735
0.055,2.811288255,2.811288255
0.055,2.844380685,2.844380685
0.055,2.82753634,2.82753634
0.055,2.8141204900000005,2.8141204900000005
0.056,2.840206865,2.840206865
0.056,2.8877586000000006,2.8877586000000006
0.056,2.8445297500000004,2.8445297500000004
0.056,2.7922079350000004,2.7922079350000004
0.056,2.910565545,2.910565545
0.056,2.85615682,2.85615682
0.056,2.809201345,2.809201345
0.057,2.849747025,2.849747025
0.057,2.850641415,2.850641415
0.057,2.8388652800000003,2.8388652800000003
0.057,2.845275075,2.845275075
0.057,2.8595853150000003,2.8595853150000003
0.067,2.8767277900000003,2.8767277900000003
0.067,2.887609535,2.887609535
0.067,2.85645495,2.85645495
0.068,2.808306955,2.808306955
0.068,2.8853735600000006,2.8853735600000006
0.068,2.9479808600000004,2.9479808600000004
