Timestamp,Depth [cm],Force [Newtons],Force [Raw Reading]
0.02,0.0005773672055427252,-3.9264644055999973,0.00017866682750000001
0.02,0.0011547344110854503,6.172961807744002,0.00028282757640000003
0.02,0.0017321016166281756,5.256724606688003,0.00027337793530000004
0.02,0.0023094688221709007,-0.22595322342399982,0.0002168321656
0.02,0.002886836027713626,-9.658078881375998,0.00011955364190000002
0.02,0.003464203233256351,0.3612597003200051,0.00022288840450000003
0.02,0.0040415704387990765,9.832706361536005,0.00032057246660000004
0.02,0.004618937644341801,1.4960754195200003,0.000234592362
0.034,0.005196304849884526,4.534779421760003,0.00026593213100000005
0.034,0.005773672055427252,-1.7461725996159991,0.0002011533354
0.034,0.006351039260969977,-6.818003770624001,0.0001488448456
0.034,0.006928406466512702,7.202246893184007,0.00029344314040000006
0.034,0.007505773672055427,3.2872049432000026,0.0002530652325
0.034,0.008083140877598153,0.4011589536320024,0.0002232999067
0.034,0.008660508083140877,2.0662299668480024,0.0002404726688
0.034,0.009237875288683603,6.519622711520004,0.00028640287450000003
0.034,0.009815242494226328,3.9683834997440037,0.00026009058890000004
0.034,0.010392609699769052,0.39075045276800324,0.00022319255830000002
0.034,0.010969976905311778,6.209391560768005,0.00028320329580000005
0.034,0.011547344110854504,-3.4893073693120016,0.0001831754603
0.034,0.01212471131639723,4.783426942400002,0.00026849656500000003
0.034,0.012702078521939953,-4.454406699423998,0.00017322187810000003
0.034,0.013279445727482679,9.948356371136004,0.00032176522660000006
0.034,0.013856812933025405,1.2115763959040038,0.00023165817240000002
0.034,0.014434180138568129,-7.0790836672960005,0.0001461521899
0.034,0.015011547344110854,-6.083915334687999,0.0001564158897
0.045,0.01558891454965358,3.2886505683200014,0.000253080142
0.045,0.016166281755196306,0.520278463520004,0.00022452844950000004
0.045,0.01674364896073903,-8.00023599376,0.0001366518565
0.045,0.017321016166281754,-4.712306220831998,0.00017056202330000003
0.045,0.01789838337182448,-1.1852700530560014,0.0002069382214
0.045,0.018475750577367205,5.602807260416004,0.00027694726960000003
0.045,0.01905311778290993,1.3899665357119986,0.0002334980047
0.045,0.019630484988452657,-3.3221931054399967,0.00018489899850000004
0.045,0.02020785219399538,-13.741391595328,7.74402682e-05
0.045,0.020785219399538105,-6.242355847839999,0.00015478180850000002
0.045,0.021362586605080832,3.7949084853440027,0.0002583014489
0.045,0.021939953810623556,-3.449986366047998,0.0001835809987
0.045,0.022517321016166283,2.4019041197120004,0.0002439346547
0.045,0.023094688221709007,-2.168873384704,0.0001967937976
0.045,0.02367205542725173,2.2238031049280025,0.0002420978043
0.045,0.02424942263279446,-0.6206088811839976,0.00021276187210000002
0.045,0.024826789838337183,-1.5498567083199966,0.00020317804550000002
0.045,0.025404157043879907,-3.822379396959999,0.0001797403115
0.045,0.025981524249422634,2.4915328771520038,0.00024485904370000005
0.045,0.026558891454965358,-9.462341240128,0.00012157238820000001
0.045,0.027136258660508082,9.562374464096003,0.00031778439010000004
0.045,0.02771362586605081,2.482859126432004,0.00024476958670000004
0.045,0.028290993071593534,9.835019361728005,0.00032059632180000004
0.045,0.028868360277136258,-5.024272121728,0.0001673445532
0.06,0.029445727482678985,3.8090756115200044,0.00025844756200000006
0.06,0.03002309468822171,9.554857213472005,0.00031770686070000005
0.06,0.030600461893764433,2.776031900768004,0.00024779323330000004
0.06,0.03117782909930716,-4.9508343656320015,0.0001681019558
0.061,0.03175519630484989,-8.158676506912,0.0001350177753
0.061,0.03233256351039261,0.4754640847999987,0.000224066255
0.061,0.032909930715935336,1.4015315366719996,0.0002336172807
0.061,0.03348729792147806,4.665174807584005,0.00026727696790000005
0.061,0.034064665127020784,2.7404695228159994,0.0002474264596
0.061,0.03464203233256351,10.643702053856,0.0003289366961
0.061,0.03521939953810624,-1.3596124425279967,0.00020514013570000004
0.061,0.03579676674364896,0.5147850880640021,0.0002244717934
0.061,0.036374133949191687,-0.5217281229759969,0.00021378168190000003
0.061,0.03695150115473441,-3.4522993662399983,0.00018355714350000001
0.061,0.037528868360277134,2.669923016960002,0.000246698876
0.061,0.03810623556581986,-0.6992508877119974,0.00021195079530000004
