Timestamp,,Depth [cm],Force [Pounds/Raw],Force [Offset]
2.351,-0.49371106,2.546189376,-4.698712665,0.301287335
2.351,-0.480053958,2.546766744,-6.20293212,-1.20293212
2.351,-0.521648481,2.547344111,-1.766610395,3.233389605
2.351,-0.65569085,2.547921478,-4.249042145,0.750957855
2.351,-0.689842551,2.548498845,-3.533982525,1.466017475
2.351,-0.719798718,2.549076212,-2.65327836,2.34672164
2.351,-0.728318007,2.54965358,-4.45076768,0.54923232
2.351,-0.81181717,2.550230947,-4.402013615,0.597986385
2.351,-0.810833143,2.550808314,-7.46725772,-2.46725772
2.351,-0.764321467,2.551385681,-3.358646805,1.641353195
2.351,-0.811593528,2.551963048,-9.20123257,-4.20123257
2.351,-0.753884817,2.552540416,-2.966228765,2.033771235
2.351,-0.844558432,2.553117783,-5.721802555,-0.721802555
2.351,-0.843842776,2.55369515,-3.826208725,1.173791275
2.351,-0.863925873,2.554272517,-8.515246475,-3.515246475
2.351,-0.773642887,2.554849885,-3.03615432,1.96384568
2.351,-0.802111086,2.555427252,-7.326661135,-2.326661135
2.351,-0.802406294,2.556004619,-2.67236252,2.32763748
2.361,-0.883609395,2.556581986,-5.67185573,-0.67185573
2.361,-0.855120322,2.557159353,-6.148512445,-1.148512445
2.361,-0.89907651,2.557736721,-8.822083985,-3.822083985
2.361,-0.783226713,2.558314088,-6.261526455,-1.261526455
2.361,-0.807773714,2.558891455,-9.22687691,-4.22687691
2.361,-0.770804118,2.559468822,-4.313749375,0.686250625
2.361,-0.860460905,2.560046189,-7.45145365,-2.45145365
2.361,-0.817008658,2.560623557,-10.2768039,-5.2768039
2.361,-0.740534851,2.561200924,-2.26831507,2.73168493
2.362,-0.786682735,2.561778291,-6.018799795,-1.018799795
2.362,-0.796585625,2.562355658,-4.43884008,0.56115992
2.362,-0.789745147,2.562933025,-9.316781195,-4.316781195
2.362,-0.679003344,2.563510393,-6.200099315,-1.200099315
2.362,-0.73274911,2.56408776,-6.814072525,-1.814072525
2.362,-0.676662553,2.564665127,-8.59739782,-3.59739782
2.362,-0.629131067,2.565242494,-5.80633942,-0.80633942
2.372,-0.53142315,2.565819861,-1.896024855,3.103975145
2.372,-0.594839217,2.566397229,-5.837500275,-0.837500275
2.372,-0.597830063,2.566974596,-3.69396146,1.30603854
2.372,-0.60314679,2.567551963,-6.1170534,-1.1170534
2.372,-0.550629567,2.56812933,-6.87535057,-1.87535057
2.372,-0.427632156,2.568706697,-4.876583,0.123417
2.372,-0.439783399,2.569284065,-7.113753475,-2.113753475
2.372,-0.372747305,2.569861432,-6.519758995,-1.519758995
2.372,-0.379295557,2.570438799,-6.58282618,-1.58282618
2.372,-0.376292784,2.571016166,-4.677839365,0.322160635
2.372,-0.430983812,2.571593533,-1.78793098,3.21206902
2.372,-0.569961225,2.572170901,-7.289089195,-2.289089195
2.372,-0.548607839,2.572748268,-5.584336965,-0.584336965
2.372,-0.558752263,2.573325635,-4.14393017,0.85606983
2.372,-0.52878715,2.573903002,-4.64071471,0.35928529
2.372,-0.597129316,2.57448037,-3.36625065,1.63374935
2.382,-0.71413609,2.575057737,-4.015857565,0.984142435
2.382,-0.723874976,2.575635104,-8.282658275,-3.282658275
2.382,-0.751141469,2.576212471,-8.468728835,-3.468728835
2.382,-0.689526469,2.576789838,-5.95662718,-0.95662718
2.382,-0.71617571,2.577367206,-5.031790895,-0.031790895
2.382,-0.798261453,2.577944573,-3.079242775,1.920757225
2.382,-0.860568253,2.57852194,-8.62572587,-3.62572587
2.382,-0.805701293,2.579099307,-4.352812265,0.647187735
2.382,-0.790076137,2.579676674,-5.14167391,-0.14167391
2.382,-0.815985867,2.580254042,-5.72224984,-0.72224984
2.382,-0.785433319,2.580831409,-6.315797035,-1.315797035
2.382,-0.723025134,2.581408776,-7.499909525,-2.499909525
2.382,-0.679244878,2.581986143,-5.686019755,-0.686019755
2.382,-0.666670206,2.58256351,-4.83036355,0.16963645
2.382,-0.681326244,2.583140878,-4.00109716,0.99890284
2.382,-0.752891844,2.583718245,-4.459564285,0.540435715
2.382,-0.870730569,2.584295612,-7.34142154,-2.34142154
2.382,-0.896115483,2.584872979,-6.73251756,-1.73251756
2.392,-0.861841525,2.585450346,-4.2474021,0.7525979
2.392,-0.839894741,2.586027714,-8.34632184,-3.34632184
2.392,-0.845596134,2.586605081,-3.02959414,1.97040586
2.392,-0.970782259,2.587182448,-7.488876495,-2.488876495
2.392,-0.965608663,2.587759815,-7.3783971,-2.3783971
2.392,-0.930848655,2.588337182,-8.79658874,-3.79658874
2.392,-0.804624828,2.58891455,-5.27884131,-0.27884131
2.392,-0.875057306,2.589491917,-6.45311353,-1.45311353
2.392,-0.857016811,2.590069284,-4.57570929,0.42429071
2.392,-0.817098115,2.590646651,-6.51394429,-1.51394429
2.392,-0.781735763,2.591224018,-4.09681615,0.90318385
2.392,-0.779570904,2.591801386,-3.779691085,1.220308915
2.392,-0.818070215,2.592378753,-8.887387595,-3.887387595
2.392,-0.695168224,2.59295612,-4.00974467,0.99025533
2.392,-0.686144995,2.593533487,-6.22082352,-1.22082352
2.392,-0.733276906,2.594110855,-0.920943555,4.079056445
2.392,-0.800840796,2.594688222,-5.06682822,-0.06682822
2.41,-0.807964556,2.595265589,-5.98704256,-0.98704256
2.41,-0.786068464,2.595842956,-3.959797845,1.040202155
2.41,-0.793272734,2.596420323,-3.49119226,1.50880774
2.41,-0.797578598,2.596997691,-0.72548001,4.27451999
2.41,-0.860431086,2.597575058,-5.484145125,-0.484145125
2.419,-0.820384169,2.598152425,-3.76194878,1.23805122
2.419,-0.895375972,2.598729792,-6.847171615,-1.847171615
2.419,-0.914871634,2.599307159,-6.432687515,-1.432687515
2.419,-0.869862836,2.599884527,-7.41239076,-2.41239076
2.419,-0.784845885,2.600461894,-8.736801645,-3.736801645
2.419,-0.77921904,2.601039261,-6.2214199,-1.2214199
2.419,-0.791805639,2.601616628,-6.091558155,-1.091558155
2.419,-0.745440076,2.602193995,-2.645674515,2.354325485
2.419,-0.837357144,2.602771363,-8.057823015,-3.057823015
2.419,-0.784842903,2.60334873,-9.216589355,-4.216589355
2.419,-0.697640219,2.603926097,-4.502801835,0.497198165
2.429,-0.64646187,2.604503464,-9.645982955,-4.645982955
2.429,-0.544173754,2.605080831,-5.38797885,-0.38797885
2.429,-0.518803749,2.605658199,-7.289089195,-2.289089195
2.429,-0.494990295,2.606235566,-9.136078055,-4.136078055
2.429,-0.419321601,2.606812933,-6.1945828,-1.1945828
2.429,-0.357465067,2.6073903,-5.88237787,-0.88237787
2.429,-0.332220302,2.607967667,-3.571554465,1.428445535
2.429,-0.448305669,2.608545035,-6.437160365,-1.437160365
2.429,-0.486265256,2.609122402,-4.19462247,0.80537753
2.429,-0.525697902,2.609699769,-3.19538778,1.80461222
2.429,-0.644267191,2.610277136,-5.310896735,-0.310896735
2.429,-0.548446817,2.610854503,-5.05728614,-0.05728614
2.429,-0.595030058,2.611431871,-5.563165475,-0.563165475
2.429,-0.560550349,2.612009238,-7.57937716,-2.57937716
2.429,-0.553635323,2.612586605,-10.3515005,-5.351500495
2.429,-0.527603336,2.613163972,-8.610667275,-3.610667275
2.429,-0.487383468,2.613741339,-5.01881963,-0.01881963
2.429,-0.451952533,2.614318707,-3.1500629,1.8499371
2.429,-0.49997305,2.614896074,-8.63139148,-3.63139148
2.429,-0.445416208,2.615473441,-9.28890043,-4.28890043
2.429,-0.319436897,2.616050808,-7.23019667,-2.23019667
2.429,-0.365176261,2.616628176,-5.640396685,-0.640396685
2.429,-0.320865227,2.617205543,-2.48539739,2.51460261
2.429,-0.378567974,2.61778291,-8.80046521,-3.80046521
2.429,-0.300537614,2.618360277,-5.55108878,-0.55108878
2.429,-0.275039388,2.618937644,-2.579774525,2.420225475
2.429,-0.36103142,2.619515012,-4.745826685,0.254173315
2.429,-0.399986961,2.620092379,-3.98857318,1.01142682
2.429,-0.423126505,2.620669746,-5.70465663,-0.70465663
2.429,-0.418367393,2.621247113,-2.742288075,2.257711925
2.429,-0.451266696,2.62182448,-3.5585832,1.4414168
2.429,-0.451782564,2.622401848,-8.57741909,-3.57741909
2.429,-0.437284567,2.622979215,-4.299138065,0.700861935
2.429,-0.440958267,2.623556582,-5.423016175,-0.423016175
2.429,-0.397148193,2.624133949,-4.892237975,0.107762025
2.429,-0.399092391,2.624711316,-4.320011365,0.679988635
2.429,-0.359892334,2.625288684,-3.70648544,1.29351456
2.429,-0.389875338,2.625866051,-3.86810442,1.13189558
2.429,-0.379059987,2.626443418,-3.481799275,1.518200725
2.429,-0.44136977,2.627020785,-7.511538935,-2.511538935
2.429,-0.457665853,2.627598152,-7.821954725,-2.821954725
2.439,-0.440898629,2.62817552,-4.182247585,0.817752415
2.439,-0.434910974,2.628752887,-3.161543215,1.838456785
2.439,-0.486330858,2.629330254,-8.45545938,-3.45545938
2.439,-0.467682055,2.629907621,-6.850749895,-1.850749895
2.449,-0.44742899,2.630484988,-3.77328,1.22672
2.449,-0.526962227,2.631062356,-7.24152789,-2.24152789
2.449,-0.498362824,2.631639723,-5.43211097,-0.43211097
2.449,-0.465541051,2.63221709,-4.856455175,0.143544825
2.449,-0.503918104,2.632794457,-1.94388435,3.05611565
2.449,-0.584468169,2.633371824,-4.53157717,0.46842283
2.449,-0.578313527,2.633949192,-4.11947859,0.88052141
2.449,-0.602765107,2.634526559,-6.098416525,-1.098416525
2.449,-0.564838321,2.635103926,-5.352643335,-0.352643335
2.449,-0.579449631,2.635681293,-3.10175612,1.89824388
2.449,-0.579437703,2.636258661,-4.6201396,0.3798604
2.449,-0.633320636,2.636836028,-9.375822815,-4.375822815
2.449,-0.545992713,2.637413395,-8.335139715,-3.335139715
2.449,-0.465126567,2.637990762,-6.16625475,-1.16625475
2.449,-0.433691377,2.638568129,-9.123852265,-4.123852265
2.449,-0.368641229,2.639145497,-0.519878005,4.480121995
2.449,-0.526929426,2.639722864,-7.38644823,-2.38644823
2.449,-0.486646939,2.640300231,-3.83917999,1.16082001
2.449,-0.490278893,2.640877598,-7.233625855,-2.233625855
2.449,-0.454997053,2.641454965,-9.049901145,-4.049901145
2.449,-0.367302355,2.642032333,-6.599673915,-1.599673915
2.449,-0.321986421,2.6426097,-3.24727284,1.75272716
2.449,-0.33168356,2.643187067,-5.55108878,-0.55108878
2.449,-0.246773957,2.643764434,-5.90354936,-0.90354936
2.449,-0.226118336,2.644341801,-2.98993487,2.01006513
2.449,-0.241421447,2.644919169,-9.517164875,-4.517164875
2.449,-0.098662984,2.645496536,-3.424844985,1.575155015
2.449,-0.136440676,2.646073903,-5.370534735,-0.370534735
2.449,-0.159505672,2.64665127,-4.89894725,0.10105275
2.449,-0.142243453,2.647228637,-4.276177435,0.723822565
2.449,-0.155617274,2.647806005,-6.879376135,-1.879376135
2.449,-0.114455127,2.648383372,-6.693603765,-1.693603765
2.449,-0.101814853,2.648960739,-5.14555038,-0.14555038
2.459,-0.114455127,2.649538106,-5.46670101,-0.46670101
2.459,-0.117299859,2.650115473,-4.38725321,0.61274679
2.459,-0.154859872,2.650692841,-3.584376635,1.415623365
2.459,-0.190144695,2.651270208,-7.8525192,-2.8525192
2.459,-0.136085829,2.651847575,-4.482823105,0.517176895
2.459,-0.132656644,2.652424942,-3.232512435,1.767487565
2.459,-0.171254358,2.653002309,-4.989447915,0.010552085
2.459,-0.214444198,2.653579677,-2.360008495,2.639991505
2.459,-0.290828548,2.654157044,-5.205635665,-0.205635665
2.459,-0.275886247,2.654734411,-3.327336855,1.672663145
2.459,-0.293637498,2.655311778,-6.597288395,-1.597288395
2.459,-0.248139668,2.655889145,-8.32634311,-3.32634311
2.459,-0.20740095,2.656466513,-6.98359354,-1.98359354
2.459,-0.174406226,2.65704388,-3.882864825,1.117135175
2.459,-0.188531487,2.657621247,-5.732537395,-0.732537395
2.459,-0.207481461,2.658198614,-7.52301925,-2.52301925
2.459,-0.185692718,2.658775982,-5.838096655,-0.838096655
2.459,-0.167756589,2.659353349,-7.74994184,-2.74994184
2.469,-0.164151472,2.659930716,-5.811557745,-0.811557745
2.469,-0.220026314,2.660508083,-3.791022305,1.208977695
2.469,-0.273235338,2.66108545,-6.775307825,-1.775307825
2.469,-0.252081739,2.661662818,-5.971387585,-0.971387585
2.469,-0.221538138,2.662240185,-4.22384509,0.77615491
2.469,-0.29916594,2.662817552,-5.34205759,-0.34205759
2.469,-0.253671092,2.663394919,-4.20207722,0.79792278
2.469,-0.290619815,2.663972286,-6.083208835,-1.083208835
2.469,-0.329274185,2.664549654,-3.10115974,1.89884026
2.469,-0.333982605,2.665127021,-7.31428625,-2.31428625
2.469,-0.287524603,2.665704388,-5.009426645,-0.009426645
2.469,-0.286814911,2.666281755,-4.29183241,0.70816759
2.469,-0.318727204,2.666859122,-4.59449526,0.40550474
2.469,-0.371757314,2.66743649,-5.87134484,-0.87134484
2.469,-0.373925155,2.668013857,-8.43428789,-3.43428789
2.469,-0.356633117,2.668591224,-5.372323875,-0.372323875
2.479,-0.383771389,2.669168591,-4.0207777,0.9792223
2.479,-0.342236504,2.669745958,-5.469533815,-0.469533815
2.479,-0.393089827,2.670323326,-4.66516629,0.33483371
2.479,-0.430921192,2.670900693,-4.3338772,0.6661228
2.479,-0.469802186,2.67147806,-3.73212978,1.26787022
2.479,-0.549201237,2.672055427,-1.305608655,3.694391345
2.479,-0.593231973,2.672632794,-4.870768295,0.129231705
2.479,-0.706442788,2.673210162,-3.75509041,1.24490959
2.479,-0.768880792,2.673787529,-2.37924175,2.62075825
2.479,-0.797498087,2.674364896,-5.31372954,-0.31372954
2.479,-0.856378684,2.674942263,-6.52378456,-1.52378456
2.479,-0.881692033,2.67551963,-4.035836295,0.964163705
2.479,-0.948259969,2.676096998,-4.94486851,0.05513149
2.479,-1.026185961,2.676674365,-4.821268755,0.178731245
2.479,-1.078404994,2.677251732,-6.06159006,-1.06159006
2.479,-1.022154433,2.677829099,-5.777564085,-0.777564085
2.479,-0.978213154,2.678406467,-5.60893764,-0.60893764
2.489,-0.913980046,2.678983834,-6.26525383,-1.26525383
2.489,-0.954435484,2.679561201,-5.34861777,-0.34861777
2.489,-0.98197333,2.680138568,-5.149575945,-0.149575945
2.489,-1.041834973,2.680715935,-4.311363855,0.688636145
2.489,-1.144588265,2.681293303,-5.162398115,-0.162398115
2.489,-1.178626653,2.68187067,-7.148939895,-2.148939895
2.489,-1.222734918,2.682448037,-6.179226015,-1.179226015
2.489,-1.262558192,2.683025404,-4.45852062,0.54147938
2.489,-1.259203555,2.683602771,-4.21489939,0.78510061
2.489,-1.301140997,2.684180139,-4.322396885,0.677603115
2.489,-1.337397919,2.684757506,-6.28940722,-1.28940722
2.489,-1.303007666,2.685334873,-5.333857365,-0.333857365
2.489,-1.313787234,2.68591224,-4.58912784,0.41087216
2.489,-1.345729347,2.686489607,-6.68003612,-1.68003612
2.489,-1.282047891,2.687066975,-6.433582085,-1.433582085
2.489,-1.275920086,2.687644342,-4.94129023,0.05870977
2.489,-1.20169165,2.688221709,-7.569685985,-2.569685985
2.489,-1.106888103,2.688799076,-8.605299855,-3.605299855
2.489,-1.021283718,2.689376443,-6.451473485,-1.451473485
2.499,-0.994938631,2.689953811,-5.717627895,-0.717627895
2.5,-1.005094983,2.690531178,-4.4442075,0.5557925
2.5,-1.027008966,2.691108545,-8.105235225,-3.105235225
2.5,-0.989606994,2.691685912,-3.067315175,1.932684825
2.5,-1.023135478,2.692263279,-6.049513365,-1.049513365
2.5,-1.039682041,2.692840647,-8.01592732,-3.01592732
2.5,-0.903573215,2.693418014,-3.336580745,1.663419255
2.501,-0.901491849,2.693995381,-4.99138615,0.00861385
2.501,-0.849377183,2.694572748,-4.973942035,0.026057965
2.501,-0.873172745,2.695150115,-5.8874471,-0.8874471
2.501,-0.878877119,2.695727483,-7.24600074,-2.24600074
2.501,-0.859816815,2.69630485,-5.979736905,-0.979736905
2.501,-0.836716035,2.696882217,-7.569685985,-2.569685985
2.501,-0.765794526,2.697459584,-6.72923747,-1.72923747
2.501,-0.788284016,2.698036952,-1.944033445,3.055966555
2.501,-0.874299903,2.698614319,-8.012199945,-3.012199945
2.511,-0.863314583,2.699191686,-6.556734555,-1.556734555
2.511,-0.837410818,2.699769053,-6.277926905,-1.277926905
2.511,-0.796466349,2.70034642,-7.702082345,-2.702082345
2.511,-0.750416867,2.700923788,-3.507145425,1.492854575
2.511,-0.739714828,2.701501155,-10.53130907,-5.531309065
2.511,-0.597666058,2.702078522,-6.876990615,-1.876990615
2.511,-0.592692249,2.702655889,-3.810106465,1.189893535
2.511,-0.659167746,2.703233256,-8.25775941,-3.25775941
2.511,-0.655368805,2.703810624,-7.789452015,-2.789452015
2.511,-0.664520256,2.704387991,-7.364233075,-2.364233075
2.511,-0.5803114,2.704965358,-8.841168145,-3.841168145
2.511,-0.574377419,2.705542725,-7.432220395,-2.432220395
2.511,-0.491534273,2.706120092,-3.24906198,1.75093802
2.511,-0.50624995,2.70669746,-3.580500165,1.419499835
2.511,-0.587948046,2.707274827,-2.397282245,2.602717755
2.511,-0.744232407,2.707852194,-8.288025695,-3.288025695
2.511,-0.572630026,2.708429561,-6.725510095,-1.725510095
2.521,-0.574753138,2.709006928,-8.14265807,-3.14265807
2.521,-0.56863428,2.709584296,-9.44902846,-4.44902846
2.521,-0.451245822,2.710161663,-6.86431754,-1.86431754
2.521,-0.437308422,2.71073903,-9.354353135,-4.354353135
2.521,-0.334239048,2.711316397,-8.17038974,-3.17038974
2.521,-0.319031358,2.711893764,-4.290788745,0.709211255
2.521,-0.297767429,2.712471132,-6.31177147,-1.31177147
2.521,-0.317415168,2.713048499,-6.13524299,-1.13524299
2.521,-0.19445354,2.713625866,-4.569894585,0.430105415
2.521,-0.298653054,2.714203233,-5.87283579,-0.87283579
2.521,-0.300740384,2.7147806,-6.18623348,-1.18623348
2.521,-0.288138874,2.715357968,-3.4959633,1.5040367
2.521,-0.422106696,2.715935335,-6.12719186,-1.12719186
2.521,-0.350386037,2.716512702,-1.229868395,3.770131605
2.521,-0.384534756,2.717090069,-2.82950865,2.17049135
2.521,-0.441512901,2.717667436,-4.325080595,0.674919405
2.521,-0.443036652,2.718244804,-5.13421916,-0.13421916
2.521,-0.512649107,2.718822171,-6.225445465,-1.225445465
2.521,-0.573435139,2.719399538,-5.539906655,-0.539906655
2.521,-0.547567156,2.719976905,-6.23513664,-1.23513664
2.531,-0.510382863,2.720554273,-4.743739355,0.256260645
2.531,-0.514494903,2.72113164,-6.87684152,-1.87684152
2.531,-0.500846747,2.721709007,-1.210486045,3.789513955
2.531,-0.610878857,2.722286374,-3.232512435,1.767487565
2.531,-0.670015898,2.722863741,-2.385652835,2.614347165
2.531,-0.770884629,2.723441109,-6.163720135,-1.163720135
2.531,-0.753854998,2.724018476,-6.172665835,-1.172665835
2.531,-0.69571093,2.724595843,-6.2929855,-1.2929855
2.531,-0.704418078,2.72517321,-4.82469794,0.17530206
2.531,-0.703609983,2.725750577,-4.023610505,0.976389495
2.531,-0.750094822,2.726327945,-7.85371196,-2.85371196
2.531,-0.744793004,2.726905312,-6.244827815,-1.244827815
2.531,-0.713417452,2.727482679,-7.462933965,-2.462933965
2.531,-0.72898297,2.728060046,-5.26154629,-0.26154629
2.531,-0.695230844,2.728637413,-4.23070346,0.76929654
2.531,-0.700976965,2.729214781,-5.39960826,-0.39960826
2.531,-0.704790816,2.729792148,-2.97204347,2.02795653
2.541,-0.732990644,2.730369515,-3.42887055,1.57112945
2.541,-0.74252676,2.730946882,-6.628300155,-1.628300155
2.541,-0.729504803,2.731524249,-7.1338813,-2.1338813
2.541,-0.750419849,2.732101617,-8.06781238,-3.06781238
2.541,-0.718585085,2.732678984,-8.24702457,-3.24702457
2.541,-0.612823056,2.733256351,-3.153790275,1.846209725
2.541,-0.693632546,2.733833718,-8.544469095,-3.544469095
2.541,-0.621735955,2.734411085,-3.290063105,1.709936895
2.541,-0.699146079,2.734988453,-3.984845805,1.015154195
2.541,-0.698633192,2.73556582,-7.665404975,-2.665404975
2.541,-0.634483577,2.736143187,-10.21150029,-5.21150029
2.541,-0.579625563,2.736720554,0.292093365,5.292093365
2.541,-0.714935239,2.737297921,-6.831665735,-1.831665735
2.541,-0.668518984,2.737875289,-7.83671513,-2.83671513
2.541,-0.603877356,2.738452656,-3.579605595,1.420394405
2.541,-0.595939538,2.739030023,-6.16744751,-1.16744751
2.551,-0.582485205,2.73960739,-4.20088446,0.79911554
2.551,-0.596342094,2.740184758,-7.41000524,-2.41000524
2.551,-0.565330334,2.740762125,-3.2275923,1.7724077
2.551,-0.674849558,2.741339492,-7.294158425,-2.294158425
2.551,-0.690546279,2.741916859,0.01283843,5.01283843
2.551,-0.8089128,2.742494226,-9.779870265,-4.779870265
2.551,-0.795798404,2.743071594,-5.97720229,-0.97720229
2.551,-0.79298349,2.743648961,-5.55615801,-0.55615801
2.551,-0.782997107,2.744226328,-10.19435437,-5.194354365
2.551,-0.700237454,2.744803695,-2.54115892,2.45884108
2.551,-0.853581662,2.745381062,-2.937304335,2.062695665
2.551,-0.948262951,2.74595843,-5.67841591,-0.67841591
2.551,-0.984931375,2.746535797,-4.40126814,0.59873186
2.551,-1.078965591,2.747113164,-8.614841935,-3.614841935
2.56,-1.103518556,2.747690531,-9.26474704,-4.26474704
2.561,-1.059201558,2.748267898,-4.24650753,0.75349247
2.561,-1.063236069,2.748845266,-4.37592199,0.62407801
2.561,-1.078455686,2.749422633,-4.94934136,0.05065864
2.561,-1.142357803,2.75,-6.194433705,-1.194433705
2.561,-1.114468093,2.750577367,-6.712091545,-1.712091545
2.561,-1.079111704,2.751154734,-6.189364475,-1.189364475
2.561,-1.13088047,2.751732102,-7.4290894,-2.4290894
2.561,-1.037872027,2.752309469,-5.31223859,-0.31223859
2.561,-1.031675639,2.752886836,-3.26546243,1.73453757
2.561,-1.031350612,2.753464203,-6.7283429,-1.7283429
2.561,-1.043895465,2.75404157,-4.784293195,0.215706805
2.561,-1.105602904,2.754618938,-6.34785246,-1.34785246
2.561,-1.070383683,2.755196305,-7.58862105,-2.58862105
2.561,-0.970230608,2.755773672,-4.676050225,0.323949775
2.561,-0.949727063,2.756351039,-8.241209865,-3.241209865
2.561,-0.94415091,2.756928406,-3.573939985,1.426060015
2.57,-0.991077071,2.757505774,-4.518009525,0.481990475
2.57,-0.993695179,2.758083141,-5.590300765,-0.590300765
2.57,-0.972234445,2.758660508,-4.382034885,0.617965115
2.57,-0.98173776,2.759237875,-3.90567636,1.09432364
2.57,-1.084592437,2.759815242,-5.97720229,-0.97720229
2.57,-1.018236216,2.76039261,-8.17963363,-3.17963363
2.57,-1.014768266,2.760969977,-6.47607416,-1.47607416
2.57,-1.019762949,2.761547344,-2.95892311,2.04107689
2.57,-1.045419216,2.762124711,-7.194264775,-2.194264775
2.57,-0.953367963,2.762702079,-4.94963955,0.05036045
2.57,-0.944893404,2.763279446,-7.160569305,-2.160569305
2.57,-0.920388149,2.763856813,-3.959201465,1.040798535
2.57,-0.923581764,2.76443418,-4.45792424,0.54207576
2.57,-0.984504963,2.765011547,-7.468599575,-2.468599575
2.57,-0.905269916,2.765588915,-6.47339045,-1.47339045
2.57,-0.910139359,2.766166282,-4.510852965,0.489147035
2.581,-0.94017902,2.766743649,-4.60463372,0.39536628
2.581,-0.897388755,2.767321016,-3.182714705,1.817285295
2.581,-0.961630808,2.767898383,-5.49473087,-0.49473087
2.581,-0.899810057,2.768475751,-4.893728925,0.106271075
2.581,-0.944305969,2.769053118,-5.85941724,-0.85941724
2.581,-0.906319545,2.769630485,-8.70355346,-3.70355346
2.581,-0.844304971,2.770207852,-8.078994505,-3.078994505
2.581,-0.769220729,2.770785219,-5.905487595,-0.905487595
2.581,-0.708571865,2.771362587,-9.124150455,-4.124150455
2.581,-0.623229887,2.771939954,-5.83645661,-0.83645661
2.581,-0.636597744,2.772517321,-5.056838855,-0.056838855
2.581,-0.607091844,2.773094688,-6.056371735,-1.056371735
2.581,-0.623999217,2.773672055,-10.2083693,-5.208369295
2.581,-0.591174462,2.774249423,-7.671368775,-2.671368775
2.581,-0.532410158,2.77482679,-7.511837125,-2.511837125
2.581,-0.507162411,2.775404157,-9.102978965,-4.102978965
2.591,-0.471510815,2.775981524,-9.842490165,-4.842490165
2.591,-0.417189542,2.776558891,-7.04889715,-2.04889715
2.591,-0.393552021,2.777136259,-4.448233065,0.551766935
2.591,-0.442106299,2.777713626,-5.13690287,-0.13690287
2.591,-0.429516717,2.778290993,-8.14444721,-3.14444721
2.591,-0.367579672,2.77886836,-4.79994817,0.20005183
2.591,-0.412171005,2.779445727,-4.94427213,0.05572787
2.591,-0.430035568,2.780023095,-8.77780277,-3.77780277
2.591,-0.275531401,2.780600462,-2.778667255,2.221332745
2.591,-0.318336576,2.781177829,-5.00241918,-0.00241918
2.591,-0.266597629,2.781755196,-3.249211075,1.750788925
2.591,-0.328507836,2.782332564,-7.355585565,-2.355585565
2.591,-0.321986421,2.782909931,-7.869665125,-2.869665125
2.591,-0.282022997,2.783487298,-4.586891415,0.413108585
2.591,-0.307151469,2.784064665,-2.580967285,2.419032715
2.591,-0.365089786,2.784642032,-3.650873005,1.349126995
2.591,-0.392881094,2.7852194,-7.962402215,-2.962402215
2.591,-0.350487421,2.785796767,-5.920248,-0.920248
2.591,-0.370328984,2.786374134,-4.648914935,0.351085065
2.601,-0.391464691,2.786951501,-4.51726405,0.48273595
2.601,-0.481574727,2.787528868,-4.85720065,0.14279935
2.601,-0.523741775,2.788106236,-9.048410195,-4.048410195
2.601,-0.496898711,2.788683603,-2.659391255,2.340608745
2.601,-0.495956431,2.78926097,-8.006236145,-3.006236145
2.601,-0.449015361,2.789838337,-6.725808285,-1.725808285
2.601,-0.411822122,2.790415704,-4.24173649,0.75826351
2.601,-0.361586053,2.790993072,-2.591702125,2.408297875
2.601,-0.464870123,2.791570439,-4.52591156,0.47408844
2.601,-0.442431326,2.792147806,-5.935306595,-0.935306595
2.601,-0.426233645,2.792725173,-4.11888221,0.88111779
2.601,-0.471263317,2.79330254,-7.504084185,-2.504084185
2.601,-0.450381071,2.793879908,-3.506847235,1.493152765
2.601,-0.501356652,2.794457275,-6.716862585,-1.716862585
2.601,-0.45866479,2.795034642,-6.012835995,-1.012835995
2.601,-0.488385387,2.795612009,-2.46512047,2.53487953
2.611,-0.557353752,2.796189376,-6.394817385,-1.394817385
2.611,-0.516770093,2.796766744,-2.40369333,2.59630667
2.611,-0.581784459,2.797344111,-7.118524515,-2.118524515
2.611,-0.579088821,2.797921478,-3.960096035,1.039903965
2.611,-0.619401127,2.798498845,-5.602824745,-0.602824745
2.611,-0.621765774,2.799076212,-4.324782405,0.675217595
2.611,-0.633660573,2.79965358,-2.87304439,2.12695561
2.611,-0.633413075,2.800230947,-4.857051555,0.142948445
2.611,-0.63488017,2.800808314,-6.504849495,-1.504849495
2.611,-0.589358485,2.801385681,-3.58154383,1.41845617
2.611,-0.645752177,2.801963048,-6.901740385,-1.901740385
2.611,-0.602765107,2.802540416,-8.567131535,-3.567131535
2.611,-0.554452363,2.803117783,-4.73315361,0.26684639
2.611,-0.607142536,2.80369515,-6.24944976,-1.24944976
2.611,-0.54805917,2.804272517,-7.320399145,-2.320399145
2.611,-0.477224135,2.804849885,-7.12642655,-2.12642655
2.611,-0.511462311,2.805427252,-5.867021085,-0.867021085
2.621,-0.473973864,2.806004619,-6.87594695,-1.87594695
2.621,-0.42274184,2.806581986,-4.50742378,0.49257622
2.621,-0.455849876,2.807159353,-5.047594965,-0.047594965
2.621,-0.499147064,2.807736721,-7.0295148,-2.0295148
2.621,-0.493878047,2.808314088,-5.837500275,-0.837500275
2.621,-0.443448154,2.808891455,-1.05259444,3.94740556
