Timestamp,Depth [cm],Force [Pounds/Raw],Force [Offset]
0.01,0.0005773672055427252,-5.251258735000001,-0.2512587350000013
0.01,0.0011547344110854503,-2.9651851000000002,2.0348148999999998
0.01,0.0017321016166281756,-5.477584945000001,-0.47758494500000115
0.01,0.0023094688221709007,-3.2003079150000002,1.7996920849999998
0.01,0.002886836027713626,-6.257799080000001,-1.2577990800000007
0.01,0.003464203233256351,-6.931261195000001,-1.9312611950000012
0.01,0.0040415704387990765,-3.53562257,1.4643774299999999
0.01,0.004618937644341801,-4.352812265000001,0.6471877349999993
0.01,0.005196304849884526,-3.3974115050000004,1.6025884949999996
0.01,0.005773672055427252,-3.47479181,1.5252081899999999
0.01,0.006351039260969977,-4.576902050000001,0.42309794999999895
0.01,0.006928406466512702,-4.846913095000001,0.15308690499999944
0.01,0.007505773672055427,-4.206102785000001,0.7938972149999994
0.01,0.008083140877598153,-2.8008824100000003,2.1991175899999997
0.01,0.008660508083140877,-4.818435950000001,0.18156404999999864
0.01,0.009237875288683603,-4.461055235000001,0.5389447649999992
0.01,0.009815242494226328,-5.282568685000001,-0.2825686850000011
0.01,0.010392609699769052,-4.278264765000001,0.7217352349999988
0.01,0.010969976905311778,-4.851684135000001,0.14831586499999894
0.01,0.011547344110854504,-4.7112366450000005,0.2887633549999995
0.01,0.01212471131639723,-4.153024965000001,0.8469750349999989
0.01,0.012702078521939953,-3.337177125,1.6628228749999998
0.01,0.013279445727482679,-5.729704590000001,-0.7297045900000008
0.01,0.013856812933025405,-4.164505280000001,0.8354947199999989
0.01,0.014434180138568129,-7.471432380000001,-2.4714323800000013
0.01,0.015011547344110854,-6.711644260000001,-1.7116442600000008
0.01,0.01558891454965358,-3.6717463050000005,1.3282536949999995
0.01,0.016166281755196306,-4.3841222150000005,0.6158777849999995
0.01,0.01674364896073903,-2.950424695,2.049575305
0.01,0.017321016166281754,-7.698056780000002,-2.6980567800000017
0.01,0.01789838337182448,-1.1405604900000001,3.8594395099999996
0.01,0.018475750577367205,-2.0336395400000002,2.9663604599999998
0.01,0.01905311778290993,-4.735539130000001,0.26446086999999885
0.01,0.019630484988452657,-1.8091024700000002,3.19089753
0.01,0.02020785219399538,-4.333579010000001,0.6664209899999989
0.01,0.020785219399538105,-1.7850981750000003,3.2149018249999997
0.01,0.021362586605080832,-3.7719381450000005,1.2280618549999995
0.01,0.021939953810623556,-4.459266095000001,0.5407339049999988
0.01,0.022517321016166283,-4.816945000000001,0.18305499999999864
0.01,0.023094688221709007,-4.240692825000001,0.7593071749999991
0.01,0.02367205542725173,-1.6778988700000004,3.3221011299999996
0.01,0.02424942263279446,-3.264120575,1.7358794249999998
0.01,0.024826789838337183,-2.523714805,2.476285195
0.01,0.025404157043879907,-3.2331088150000005,1.7668911849999995
0.01,0.025981524249422634,-2.3343641550000003,2.6656358449999997
0.01,0.026558891454965358,-4.692599770000001,0.30740022999999894
0.01,0.027136258660508082,-2.53728245,2.46271755
0.01,0.02771362586605081,-4.285123135000001,0.714876864999999
0.01,0.028290993071593534,-6.863273875000001,-1.8632738750000009
0.01,0.028868360277136258,-3.9362408350000004,1.0637591649999996
0.01,0.029445727482678985,-2.9565375900000004,2.0434624099999996
0.01,0.03002309468822171,-2.06524768,2.93475232
0.01,0.030600461893764433,-6.104231230000001,-1.1042312300000008
0.01,0.03117782909930716,-3.9656125500000003,1.0343874499999997
0.01,0.03175519630484989,-2.9865056850000005,2.0134943149999995
0.01,0.03233256351039261,-6.176542305000001,-1.1765423050000008
0.01,0.032909930715935336,-3.0284013800000005,1.9715986199999995
0.01,0.03348729792147806,-3.97575101,1.0242489899999998
0.01,0.034064665127020784,-5.416754185000001,-0.41675418500000116
0.01,0.03464203233256351,-5.361290845000001,-0.36129084500000097
0.01,0.03521939953810624,-3.5970497100000003,1.4029502899999997
0.01,0.03579676674364896,-5.456264360000001,-0.45626436000000137
0.01,0.036374133949191687,-2.8791572850000002,2.1208427149999998
0.01,0.03695150115473441,-3.7075291050000003,1.2924708949999997
0.01,0.037528868360277134,-4.280203000000001,0.7197969999999989
0.01,0.03810623556581986,-3.9259532800000003,1.0740467199999997
0.01,0.03868360277136259,-1.4888464100000003,3.5111535899999997
0.01,0.03926096997690531,-1.3573446200000003,3.64265538
0.01,0.03983833718244804,-6.694498335000001,-1.6944983350000014
0.01,0.04041570438799076,-4.383227645000001,0.6167723549999993
0.01,0.040993071593533485,-3.242650895,1.7573491049999999
0.01,0.04157043879907621,-4.331193490000001,0.6688065099999987
0.01,0.04214780600461894,-6.9239555400000015,-1.9239555400000015
0.01,0.042725173210161664,-5.247531360000001,-0.24753136000000087
0.01,0.04330254041570439,-2.3665686750000003,2.6334313249999997
0.01,0.04387990762124711,-2.28918837,2.71081163
0.01,0.044457274826789836,-5.251706020000001,-0.2517060200000012
0.01,0.04503464203233257,-4.733899085000001,0.2661009149999991
0.01,0.04561200923787529,-2.333469585,2.666530415
0.01,0.046189376443418015,-5.271982940000001,-0.2719829400000009
0.01,0.04676674364896074,-4.265442595000001,0.7345574049999994
0.01,0.04734411085450346,-2.8594767450000003,2.1405232549999997
0.01,0.04792147806004619,-3.3851857150000004,1.6148142849999996
0.01,0.04849884526558892,-3.1400735350000004,1.8599264649999996
0.01,0.04907621247113164,-3.5626087650000002,1.4373912349999998
0.01,0.049653579676674366,-2.368656005,2.631343995
0.01,0.05023094688221709,-3.38324748,1.61675252
0.01,0.050808314087759814,-5.313282255000001,-0.31328225500000073
0.01,0.05138568129330254,-6.440142265000001,-1.4401422650000013
