Timestamp,Depth [cm],Force [Pounds/Raw],Force [Offset]
0.01,0.0005773672055427252,-4.367870860000001,0.6321291399999991
0.01,0.0011547344110854503,-2.550701,2.449299
0.01,0.0017321016166281756,-2.0613712100000003,2.9386287899999997
0.01,0.0023094688221709007,-2.169465085,2.830534915
0.01,0.002886836027713626,-4.158392385000001,0.8416076149999991
0.01,0.003464203233256351,-4.290490555000001,0.7095094449999992
0.01,0.0040415704387990765,-1.9559610450000002,3.0440389549999995
0.01,0.004618937644341801,-3.7813311300000003,1.2186688699999997
0.01,0.005196304849884526,-3.7415227650000005,1.2584772349999995
0.01,0.005773672055427252,-4.647871270000001,0.35212872999999867
0.01,0.006351039260969977,-3.9958788350000005,1.0041211649999995
0.01,0.006928406466512702,-4.444803880000001,0.5551961199999988
0.01,0.007505773672055427,-4.652344120000001,0.3476558799999987
0.01,0.008083140877598153,-6.038182145000001,-1.0381821450000013
0.01,0.008660508083140877,-4.615964940000001,0.38403505999999865
0.01,0.009237875288683603,-4.761928945000001,0.23807105499999892
0.01,0.009815242494226328,-4.866891825000001,0.13310817499999938
0.01,0.010392609699769052,-3.05613305,1.9438669499999999
0.01,0.010969976905311778,-5.199970055000001,-0.19997005500000142
0.01,0.011547344110854504,-5.599246465000001,-0.5992464650000011
0.01,0.01212471131639723,-4.533366310000001,0.4666336899999992
0.01,0.012702078521939953,-6.293283690000001,-1.2932836900000009
0.01,0.013279445727482679,-2.012617145,2.987382855
0.01,0.013856812933025405,-4.219968620000001,0.7800313799999987
0.01,0.014434180138568129,-2.764950515,2.235049485
0.01,0.015011547344110854,-3.6414800200000004,1.3585199799999996
0.01,0.01558891454965358,-2.735429705,2.264570295
0.01,0.016166281755196306,-4.854815130000001,0.1451848699999987
0.01,0.01674364896073903,-4.964698145000001,0.03530185499999927
0.01,0.017321016166281754,-4.487295955000001,0.5127040449999987
0.01,0.01789838337182448,-3.9165602950000005,1.0834397049999995
0.01,0.018475750577367205,-5.453580650000001,-0.45358065000000103
0.01,0.01905311778290993,-6.039076715000001,-1.039076715000001
0.01,0.019630484988452657,-2.300668685,2.699331315
0.01,0.02020785219399538,-3.4634605900000004,1.5365394099999996
0.01,0.020785219399538105,-5.161503545000001,-0.1615035450000013
0.01,0.021362586605080832,-5.895498230000001,-0.8954982300000012
0.01,0.021939953810623556,-2.5957276900000004,2.4042723099999996
0.01,0.022517321016166283,-2.33749515,2.66250485
0.01,0.023094688221709007,-4.702738230000001,0.29726176999999865
0.01,0.02367205542725173,-2.7897002850000003,2.2102997149999997
0.01,0.02424942263279446,-6.730579325000002,-1.7305793250000017
0.01,0.024826789838337183,-4.711087550000001,0.2889124499999989
0.01,0.025404157043879907,-4.486997765000001,0.5130022349999992
0.01,0.025981524249422634,-3.75956326,1.2404367399999998
0.01,0.026558891454965358,-4.731066280000001,0.2689337199999988
0.01,0.027136258660508082,-4.412301170000001,0.587698829999999
0.01,0.02771362586605081,-4.278712050000001,0.7212879499999989
0.01,0.028290993071593534,-5.786360690000001,-0.7863606900000013
0.01,0.028868360277136258,-1.8751515550000004,3.1248484449999996
0.01,0.029445727482678985,-3.7367517250000004,1.2632482749999996
0.01,0.03002309468822171,-1.8559183000000004,3.1440816999999996
0.01,0.030600461893764433,-3.5788601200000003,1.4211398799999997
0.01,0.03117782909930716,-6.173560405000001,-1.1735604050000008
0.01,0.03175519630484989,-4.035090820000001,0.9649091799999994
0.01,0.03233256351039261,-6.7648711750000015,-1.7648711750000015
0.01,0.032909930715935336,-4.402759090000001,0.5972409099999991
0.01,0.03348729792147806,-2.95683578,2.04316422
0.01,0.034064665127020784,-3.2603932,1.7396067999999998
0.01,0.03464203233256351,-3.4621187350000002,1.5378812649999998
0.01,0.03521939953810624,-2.4211374450000003,2.5788625549999997
0.01,0.03579676674364896,-3.7694035300000004,1.2305964699999996
0.01,0.036374133949191687,-4.660544345000001,0.3394556549999992
0.01,0.03695150115473441,-6.035051150000001,-1.035051150000001
0.01,0.037528868360277134,-4.4553896250000005,0.5446103749999995
0.01,0.03810623556581986,-3.7878913100000005,1.2121086899999995
0.01,0.03868360277136259,-6.071877615000001,-1.071877615000001
0.01,0.03926096997690531,-4.463291660000001,0.5367083399999988
0.01,0.03983833718244804,-3.6616078450000002,1.3383921549999998
0.01,0.04041570438799076,-3.5055053800000002,1.4944946199999998
0.01,0.040993071593533485,-5.807681275000001,-0.8076812750000011
0.01,0.04157043879907621,-1.8174517900000002,3.1825482099999998
0.01,0.04214780600461894,-7.865341370000001,-2.865341370000001
0.01,0.042725173210161664,-2.7358769900000004,2.2641230099999996
0.01,0.04330254041570439,-3.7394354350000003,1.2605645649999997
0.01,0.04387990762124711,-4.346252085000001,0.6537479149999994
0.01,0.044457274826789836,-2.7103817450000003,2.2896182549999997
0.01,0.04503464203233257,-7.1274702150000016,-2.1274702150000016
0.01,0.04561200923787529,-3.3622250850000004,1.6377749149999996
0.01,0.046189376443418015,-5.276008505000001,-0.27600850500000096
0.01,0.04676674364896074,-4.906998380000001,0.09300161999999901
0.01,0.04734411085450346,-5.375753060000001,-0.37575306000000097
0.01,0.04792147806004619,-3.5788601200000003,1.4211398799999997
0.02,0.04849884526558892,-5.354283380000001,-0.3542833800000009
0.02,0.04907621247113164,-7.229003910000001,-2.229003910000001
0.02,0.049653579676674366,-3.8655698050000002,1.1344301949999998
0.02,0.05023094688221709,-4.04880756,0.9511924399999998
0.02,0.050808314087759814,-2.962352295,2.037647705
0.02,0.05138568129330254,-6.204423070000002,-1.2044230700000016
