Timestamp (seconds),Torque [Pound-inches/Raw]
0.01,2.2920565450000003
0.01,0.6882541950000001
0.01,1.668172255
0.01,0.14300618000000004
0.01,0.8111456850000002
0.01,1.5815712200000003
0.01,1.21444574
0.01,0.26166479
0.01,0.5679554300000001
0.01,1.03880005
0.01,1.111414185
0.01,0.730003595
0.01,1.10202057
0.01,0.9474276550000001
0.01,1.3229941800000002
0.01,1.8584592050000004
0.01,0.09231048000000003
0.01,0.38276702000000007
0.01,0.234974995
0.01,2.2135983450000003
0.01,0.5287408150000001
0.01,1.0377563150000002
0.01,1.9110643
0.01,3.1866865450000006
0.01,1.1072392450000001
0.01,0.35619736
0.01,1.1910362550000002
0.01,0.887189235
0.01,1.477019645
0.01,0.9484713900000002
0.01,0.3568227500000001
0.01,0.8282927600000002
0.01,1.29764633
0.01,2.7345712150000003
0.01,1.6550510150000002
0.01,1.48375834
0.01,1.8391956900000004
0.01,1.537556275
0.01,2.28173933
0.01,0.3535424400000001
0.01,0.14088973999999999
0.01,0.5273699000000001
0.01,1.8915315450000003
0.01,2.12160056
0.01,1.2724765550000003
0.01,1.59645275
0.01,0.8042578850000001
0.01,0.9858677750000001
0.01,1.112607025
0.01,1.03614513
0.01,0.8101019500000001
0.01,1.73094546
0.01,1.61971313
0.01,0.373046225
0.01,1.22995266
0.01,1.6024169500000003
0.01,0.644417325
0.01,1.166583035
0.01,0.4886026
0.01,0.86974395
0.01,0.16713222
0.01,0.020889185000000032
0.01,0.780401085
0.01,0.948322285
0.01,0.5346760450000001
0.01,0.7175077450000001
0.01,0.95026065
0.01,2.303657765
0.01,0.6308777400000001
0.01,1.3514732350000003
0.01,1.3509057850000001
0.01,0.5392983
0.01,0.23261828500000004
0.01,0.70897979
0.01,0.92339278
0.01,0.04844463999999997
0.01,0.2944968600000001
0.01,1.537258065
0.01,0.278215445
0.01,1.3765518450000003
0.01,0.14193347499999998
0.01,1.5013527300000002
0.01,1.1533126900000001
0.01,1.04834277
0.01,1.7777934000000002
0.01,0.09496539999999998
0.01,0.4992180250000001
0.01,0.02044187000000003
0.01,2.4055254500000003
0.01,0.813204185
0.01,1.7399207300000001
0.01,1.0106192050000002
0.01,1.01911819
0.01,0.63711118
0.01,1.2400918
0.01,0.47920898500000003
0.01,0.002251060000000027
0.01,0.8701622950000001
0.01,1.6189965750000002
0.01,0.8830142950000001
0.01,0.435968535
0.01,1.315091615
0.01,2.146202885
0.01,0.14360260000000002
0.01,1.0883318800000001
0.01,0.6497851050000001
0.01,0.49188291
0.01,0.30896004500000007
0.01,0.6943964700000002
0.01,0.5291591600000001
0.01,0.8947646200000001
0.01,0.20861238000000004
0.01,2.1102975500000003
0.01,0.67229996
0.01,1.1813444300000002
0.01,2.0124557000000003
0.01,0.194716645
0.01,1.6021477100000001
0.01,2.9919264450000003
0.01,2.71265278
0.01,1.72560665
0.01,0.74118647
0.01,2.24923444
0.01,1.1937491150000001
0.01,0.002669404999999958
0.01,0.430004335
0.01,0.8222995900000001
0.01,0.16623759
0.01,1.4688188700000002
0.01,3.0898884300000002
0.01,0.5906193900000001
0.01,2.3425741700000002
0.01,1.318670135
0.01,1.7795536900000002
0.01,1.003789345
0.01,2.97149906
0.01,1.6107668300000002
0.01,1.6483412900000003
0.01,0.68870151
0.01,0.16060057000000005
0.01,1.2565223200000002
0.01,1.0971290750000002
0.01,0.40599843
0.01,0.155949345
0.01,0.7838305000000001
0.01,0.022231130000000043
0.01,0.580302175
0.01,0.23273842
0.01,0.3131349850000001
0.01,2.5993329800000002
0.01,1.1932728300000002
0.01,2.7617083250000003
0.01,0.70212096
0.01,0.6265247250000001
0.01,0.06529350499999997
0.01,2.6194621550000003
0.01,1.258133505
0.01,0.5809275650000001
0.01,2.613497955
0.01,1.3012538200000003
0.01,0.011346465000000028
0.01,0.9155191850000001
0.01,0.9254802500000001
0.01,0.341137755
0.01,0.9315935550000001
0.01,0.9504097550000002
0.01,3.13760203
0.01,1.1494649300000002
0.01,0.42227984500000004
0.01,0.9775178950000001
0.01,0.149985145
0.01,1.4955376350000003
0.01,1.7387278900000003
