Timestamp (seconds),Torque [Pound-inches/Raw]
0.01,0.05771812000000004
0.01,0.038454604999999975
0.01,0.470859105
0.01,0.59267789
0.01,0.8741881300000001
0.01,2.251471015
0.01,0.8865638450000001
0.01,1.487158785
0.01,0.19623666500000003
0.01,2.0281406950000003
0.01,1.5508555900000003
0.01,0.15937875999999998
0.01,0.6486212350000001
0.01,0.6299831100000001
0.01,0.39824497000000003
0.01,0.06293679500000005
0.01,2.10609364
0.01,3.00728426
0.01,2.85698642
0.01,0.35649557
0.01,1.0498627900000002
0.01,1.0392763350000003
0.01,0.829634705
0.01,3.9921517550000005
0.01,0.29181297000000006
0.01,1.236989565
0.01,0.8837598200000002
0.01,1.706044925
0.01,0.6111958800000001
0.01,0.57839278
0.01,1.3218303100000002
0.01,1.8508548500000002
0.01,0.22471572000000006
0.01,0.34933853000000004
0.01,0.68870151
0.01,3.01414309
0.01,3.471746335
0.01,1.461512725
0.01,1.4965524000000001
0.01,2.03690892
0.01,0.6287613000000001
0.01,0.028464569999999967
0.01,0.27019274500000007
0.01,0.13137599000000005
0.01,0.375730115
0.01,1.0852006750000003
0.01,1.7512237400000004
0.01,0.6230953100000001
0.01,0.45016248000000003
0.01,0.08828464500000005
0.01,1.455279285
0.01,1.1785114349999999
0.01,1.288252715
0.01,1.521751145
0.01,1.1767511450000003
0.01,1.629404955
0.01,0.09201227000000006
0.01,0.5212855650000001
0.01,4.266028670000001
0.01,1.7251593350000003
0.01,1.3581829600000002
0.01,0.023274865000000033
0.01,0.10781740000000006
0.01,0.15061053500000005
0.01,0.51693255
0.01,2.97955073
0.01,1.036890655
0.01,1.208332435
0.01,0.9363649150000001
0.01,0.890738785
0.01,0.23067992000000004
0.01,0.62965593
0.01,2.3959537600000003
0.01,2.449482455
0.01,0.5354505400000001
0.01,0.46253819500000004
0.01,2.5677227200000003
0.01,0.287459955
0.01,1.1531635850000002
0.01,1.1331835150000003
0.01,2.832384095
0.01,1.0289880900000004
0.02,1.320161185
0.02,2.57100303
0.02,1.27528058
0.02,2.23700783
0.02,0.28253949
0.02,2.7159620600000003
0.02,0.553492245
0.02,1.541433005
0.02,0.9183232100000001
0.02,1.5988384300000003
0.02,0.52587885
0.02,3.0350177900000004
0.02,0.06320603499999998
0.02,0.5767236550000001
0.02,0.29464596500000007
0.02,0.904158235
0.02,0.96633502
0.02,1.0215328400000003
0.02,0.7793573500000001
0.02,1.9379032
0.02,3.0347195800000004
0.02,3.29118018
0.02,0.7025682750000001
0.02,1.491035515
0.02,1.196105825
0.02,0.23601873
0.02,0.5871899750000001
0.02,0.28092830500000004
0.02,3.9630473100000003
0.02,0.240342775
0.02,1.8949899300000004
0.02,1.3501312900000002
0.02,0.22948708000000007
0.02,1.1008277300000002
0.02,0.135074645
0.02,1.661015215
0.02,0.35816469500000003
0.02,2.3801486300000003
0.02,0.37110786
0.02,0.9028452600000002
0.02,0.5087607450000001
0.02,0.45132635000000004
0.02,2.38998956
0.02,2.83462067
0.02,0.9296551900000001
0.02,1.4558467350000002
0.02,0.5349742550000001
0.02,2.0888264300000006
0.02,0.58760832
0.02,1.8545535050000002
0.02,0.09302703499999998
0.02,2.67090338
0.02,0.731792855
0.02,2.303061345
0.02,0.7503108450000001
0.02,0.8655690100000001
0.02,0.50560057
0.02,2.01335033
0.02,1.9359938050000003
0.02,1.8162335200000004
0.02,0.531693945
0.02,1.1171091450000001
0.02,2.536559775
0.02,0.24884176
0.02,0.4458384350000001
0.02,1.04688069
0.02,1.706939555
0.02,0.11405083999999999
0.02,0.4139299650000001
0.02,1.1035116200000001
0.02,1.69694952
0.02,0.0008801449999999711
0.02,1.2551514049999999
0.02,0.7671597100000002
0.02,0.11658562499999997
0.02,2.1573857600000004
0.02,0.7264250750000001
0.02,1.0285407750000002
0.02,1.0726468850000002
0.02,1.85350977
0.02,0.363801715
0.02,0.707637845
0.02,1.602566055
0.02,1.4903189600000002
0.02,1.9616108950000002
0.02,0.8433233950000001
0.02,1.66059687
0.02,0.50652417
0.02,0.21368195000000006
0.02,0.29446789
0.02,0.032370270000000034
0.02,1.4448129650000001
0.02,1.4908864100000003
0.02,2.0052986600000002
0.02,1.0583617750000003
0.02,0.82349243
0.02,3.0320356900000003
0.02,0.12317521500000006
0.02,2.1447118350000003
0.02,0.9766232650000001
0.02,2.5555250800000002
0.02,0.33323519
0.02,0.702866485
0.02,1.67011062
0.02,1.3838290200000003
0.02,0.27183290000000004
0.02,0.34844390000000003
0.02,0.20321562999999998
0.02,0.31385154000000004
0.02,1.3352497600000004
0.02,0.35443707
0.02,0.9793071550000001
0.02,2.537454405
0.02,0.6623388950000001
0.02,0.551077595
0.02,0.6969312550000001
0.02,0.3836616500000001
0.02,1.8371082200000002
0.02,0.10435901499999999
0.02,0.15851310000000007
0.02,0.9995854350000001
0.02,0.766385215
0.02,0.8118622400000001
0.02,0.5038402800000001
0.02,0.7801318450000001
0.02,1.1035116200000001
0.02,0.9226472550000001
0.02,2.9105151150000004
0.02,0.12615731500000005
0.02,0.19742950500000006
0.02,0.4707389700000001
0.02,0.6306996650000001
0.02,0.7140783300000001
0.02,1.54131287
0.02,1.7582316750000002
0.02,0.8157679400000001
0.02,1.037188865
0.02,0.6287613000000001
0.02,1.5476954150000002
0.02,1.06355148
0.02,2.035268765
0.02,0.260919265
0.02,3.31235309
0.02,1.0801021350000002
0.02,0.16519385499999997
0.02,0.09586002999999998
0.02,0.7212064
0.02,0.84764744
0.02,0.6573894600000001
0.02,1.123342585
0.02,1.15513092
0.02,0.32431786000000007
0.02,0.9638002350000001
0.02,2.633179815
0.02,0.7410663350000001
0.02,0.66633576
0.02,1.48909715
0.02,0.7076668150000001
