Timestamp (seconds),Torque [Pound-inches/Raw]
0.01,2.417872195
0.01,0.629506825
0.01,1.718271535
0.01,0.205750415
0.01,0.6966040750000001
0.01,0.29867180000000004
0.01,0.26124644500000005
0.01,0.9685715950000001
0.01,0.17592941499999998
0.01,2.3630015550000003
0.01,2.0023455300000004
0.01,2.37895579
0.01,0.028046225000000036
0.01,0.8661364600000001
0.01,0.45475576500000003
0.01,0.13927855500000003
0.01,2.2985881950000002
0.01,1.9842748550000002
0.01,0.7112453350000001
0.01,0.9374086500000001
0.01,1.02001282
0.01,2.9249783000000003
0.01,0.6755802700000001
0.01,2.245506815
0.01,1.791034775
0.01,0.58015307
0.01,3.7018443200000006
0.01,2.22806153
0.01,0.16462640500000003
0.01,0.952170045
0.01,0.5810766700000001
0.01,0.89867032
0.01,0.34280688000000004
0.01,3.0654352100000004
0.01,3.663197155
0.01,1.4199414000000004
0.01,2.996399595
0.01,2.0910630050000005
0.01,0.7072195000000001
0.01,1.6689467500000004
0.01,1.75450405
0.01,1.6021187400000003
0.01,2.496599635
0.01,0.06875189000000004
0.01,1.261413815
0.01,2.246103235
0.01,0.22277735500000007
0.01,1.8416103400000003
0.01,0.5706393200000001
0.01,1.7935695600000003
0.01,0.5327666500000001
0.01,0.36934757000000007
0.01,2.571748555
0.01,0.8481237250000001
0.01,0.22218093500000008
0.01,2.6727216100000004
0.01,1.7185697450000004
0.01,0.13418001499999999
0.01,0.9561958800000001
0.01,1.8933497750000003
0.01,2.3635979750000002
0.01,0.5312756000000001
0.01,0.3538406500000001
0.01,1.8400903200000003
0.01,1.8895931800000003
0.01,0.18413019
0.01,0.608632125
0.01,1.7853977550000004
0.01,0.7537402600000002
0.01,1.9237382250000001
0.01,1.0576162500000001
0.01,1.268570855
0.01,0.27615694500000004
0.01,1.457635995
0.01,1.2937985700000003
0.01,1.2524675150000002
0.01,0.311316755
0.01,0.4398742350000001
0.01,0.9074385450000001
0.01,1.9471477100000003
0.01,0.97498311
0.01,2.8516186400000003
0.01,0.4889297800000001
0.01,1.2740877400000001
0.01,1.8336788050000004
