Timestamp (seconds),Torque [Pound-inches/Raw]
0.006,0.16489564499999998
0.006,1.1057771650000001
0.006,0.08482625999999997
0.006,0.30639629
0.006,0.52408959
0.006,2.63899491
0.006,1.19688032
0.006,0.7802519800000001
0.006,0.49456680000000003
0.006,0.12627744999999999
0.006,0.46101817500000003
0.006,0.61000304
0.006,2.93302997
0.006,1.1123377850000002
0.006,0.14897038000000007
0.006,1.71961348
0.006,1.5099718500000003
0.006,0.04233133499999997
0.006,0.8104001600000001
0.006,1.235767755
0.006,0.599089405
0.006,1.2985699300000002
0.006,0.4331645100000001
0.006,1.2524675150000002
0.006,0.25200193500000007
0.006,0.25065999000000005
0.006,1.125131845
0.006,0.27943725500000005
0.006,1.6896723450000004
0.006,0.5367924850000001
0.006,0.667975915
0.006,2.76155922
0.006,2.18810139
0.006,1.281095675
0.006,1.219962625
0.006,1.537556275
0.006,0.46832432
0.006,0.4637310350000001
0.006,0.48398034500000003
0.006,2.5508738550000003
0.006,0.9429255350000001
0.006,0.365889185
0.006,1.131394255
0.006,0.655152885
0.006,0.04039296999999997
0.006,0.0013274599999999748
0.006,2.038549075
0.006,1.36536897
0.006,2.9770449150000005
0.006,0.6832135950000001
0.006,0.66216082
0.006,1.641631565
0.006,2.15529829
0.006,0.40036141000000003
0.006,0.43313554000000004
0.006,0.05709272999999998
0.006,1.8201392200000002
0.006,0.93561939
0.006,0.25051088500000007
0.006,0.9618618700000001
0.006,1.0686500200000002
0.006,3.09167769
0.006,2.265188675
0.006,1.422447215
0.006,1.5417601850000002
0.006,1.36954391
0.006,0.5847753250000001
0.006,2.099980335
0.006,1.3546044400000001
0.006,0.00639702999999997
0.006,1.9981416200000002
0.006,1.5077642450000002
0.006,4.592448485
0.006,2.1250299750000003
0.006,0.7288397250000002
0.006,1.287088845
0.006,1.45599584
0.006,0.07528353999999998
0.006,0.8648234850000002
0.006,0.5409674250000001
0.006,0.9686005650000001
0.006,3.6383255900000004
0.006,0.762210275
0.006,0.7863942550000002
0.006,1.16375004
0.006,0.4391287100000001
0.006,0.761315645
0.006,1.137387425
0.006,0.9861949550000001
0.006,0.35127689500000003
0.006,1.7743350150000001
0.006,3.678405865
0.006,0.10543172000000006
0.006,1.6237389650000003
0.006,0.9205887550000001
0.006,0.309229285
0.006,0.3046360000000001
0.006,1.0322394300000002
0.006,0.7225483450000001
0.006,0.806643565
0.006,0.4638801400000001
0.006,0.796802635
0.006,0.24305563500000005
0.006,0.58522264
0.006,0.11419994499999998
0.006,0.9615926300000001
0.006,0.8618413850000001
0.006,0.5407893500000001
0.006,0.44446752
