Timestamp (seconds),Torque [Pound-inches/Raw]
0.02,1.9898207100000005
0.02,3.3764972100000006
0.02,1.6996623800000004
0.02,2.737255105
0.02,3.050375605
0.02,1.258729925
0.02,2.8115093950000003
0.02,1.398888625
0.02,2.8145204650000006
0.02,2.2556749250000006
0.02,2.364790815
0.02,0.02443873499999996
0.02,2.8702857350000004
0.02,2.456341285
0.02,3.9249054000000005
0.02,0.7720801750000001
0.02,1.043720515
0.02,2.222246435
0.02,2.7034372400000004
0.02,0.5584127100000001
0.02,2.973735635
0.02,0.19412022499999998
0.02,0.08020400499999998
0.02,2.5057240100000002
0.02,1.997694305
0.02,3.40479819
0.02,3.2105143750000003
0.02,0.03920012999999997
0.02,3.1888941500000003
0.02,2.017106925
0.02,0.48535126000000006
0.02,1.3395738050000001
0.02,3.2906127300000003
0.02,0.5618421250000001
0.02,0.590739525
0.02,1.8535387400000003
0.02,0.35413886000000006
0.02,1.144246255
0.02,2.6238151700000003
0.02,1.793718665
0.02,2.523140325
0.02,1.5327849150000001
0.02,2.038250865
0.02,2.1059735050000006
0.02,4.0213473650000005
0.02,0.06547158000000003
0.02,0.5915140200000001
0.02,2.73173822
0.02,0.05339407500000004
0.02,0.62428815
0.02,4.604347915000001
0.02,4.049379105000001
0.02,2.4829109450000004
0.02,4.270203610000001
0.02,1.2090779600000001
0.02,0.05694362499999997
0.02,0.8211067500000001
0.02,0.13510361500000007
0.02,0.19158544
0.02,2.773934935
0.02,1.428142175
0.02,2.5622058350000003
0.02,2.8416575750000006
0.02,0.5600528650000001
0.02,1.5657660900000003
0.02,0.7813246850000001
0.02,2.8532587950000003
0.02,1.8812722700000002
0.02,0.06648634499999997
0.02,2.0915103200000003
0.02,1.37252601
0.02,1.1326160650000001
0.02,2.7975224950000004
0.02,0.225432275
0.02,1.49714882
0.02,2.4644219250000003
0.02,0.7408882600000001
0.02,0.5254605050000001
0.02,2.119960405
0.02,3.3852654350000004
0.02,0.9979742500000001
0.02,1.4737393350000003
0.02,0.38288715500000003
0.02,0.28224128
0.02,4.625073510000001
0.02,1.8162335200000004
0.02,1.425727525
0.02,1.9924756300000004
0.02,2.563696885
0.02,1.4100715
0.02,0.965291285
0.02,0.86583825
0.02,0.0035640349999999654
0.02,4.08710267
0.02,1.7068194200000004
0.02,0.217380605
0.02,1.46315288
0.02,0.6095267550000001
0.02,2.11474173
0.02,0.37739924
0.02,0.32786740999999997
0.02,0.13957676500000005
0.02,0.9884315300000001
0.02,0.4178066950000001
0.02,1.1428753400000002
0.02,1.5760543350000003
0.02,3.5630275650000005
0.02,1.9127334250000003
0.02,0.547200865
0.02,0.41524294
0.02,3.11821838
0.02,4.415133670000001
0.02,2.9518461700000005
0.02,0.23813517000000006
0.02,1.01792535
0.02,1.5749816300000004
0.02,2.4955848700000005
0.02,1.09933668
0.02,4.727359540000001
0.02,2.273240345
0.02,2.1436681
0.02,5.61247579
0.02,0.08828464500000005
0.02,4.399924960000001
0.02,2.825227055
0.02,4.23083989
0.02,0.13134701999999998
0.02,3.237949695
0.02,3.46294914
0.02,2.69654944
0.02,2.5431493650000006
0.02,1.675627505
0.02,1.4449910400000001
0.02,5.365408805
0.02,4.3796466800000005
0.02,2.9232180100000003
0.02,2.5283879700000003
0.02,2.3982193050000005
0.02,1.7760041400000004
0.02,2.15741473
0.02,0.258533585
0.02,0.9353501500000002
0.02,0.71762788
