Timestamp (seconds),Torque [Pound-inches/Raw]
0.01,3.06096206
0.01,1.110846735
0.01,0.7908674050000001
0.01,0.375730115
0.01,2.0480917950000004
0.01,0.444318415
0.01,0.023544104999999982
0.01,0.16880134500000005
0.01,0.270163775
0.01,0.798741
0.01,0.6375874650000001
0.01,1.694414735
0.01,0.18251900500000007
0.01,0.6551818550000001
0.01,1.1029441700000002
0.01,0.7905402250000001
0.01,0.57746918
0.01,0.8177063050000001
0.01,1.1185712250000002
0.01,0.6151927450000001
0.01,0.413006365
0.01,0.26303570500000006
0.01,0.14569007000000006
0.01,0.56673362
0.01,0.08038208000000002
0.01,0.9243163800000002
0.01,2.19525843
0.01,0.10498440500000006
0.01,1.89197886
0.01,1.48969357
0.01,2.200178895
0.01,0.80351236
0.01,0.7600026700000001
0.01,0.042778649999999974
0.01,1.1230733450000003
0.01,0.149686935
0.01,1.4768705400000002
0.01,0.38512373
0.01,0.16909955500000007
0.01,0.8982230050000001
0.01,1.28333225
0.01,0.8680748250000001
0.01,1.1855193700000002
0.01,1.8456072050000003
0.01,1.021056555
0.01,0.36651457500000006
0.01,1.424982
0.01,0.46358193000000003
0.01,1.86126323
0.01,0.7100235250000001
0.01,1.1318415700000002
0.01,0.8770211250000001
0.01,1.8213030900000002
0.01,0.8835817450000001
0.01,1.8600703900000002
0.01,0.70569948
0.01,1.21086722
0.01,0.702866485
0.01,1.3144951950000001
0.01,1.448987905
0.01,0.8242379550000001
0.01,0.86375078
0.01,2.3133785600000003
0.01,0.92518204
0.01,1.372944355
0.01,0.198295165
0.01,1.5857461600000002
0.01,1.39844131
0.01,0.46593864
0.01,1.7075359750000003
0.01,1.58929571
0.01,0.90132524
0.01,2.4075839500000003
0.01,1.5066915400000003
0.01,2.246997865
0.01,1.373242565
0.01,1.6538581750000003
0.01,1.79684987
0.01,0.737757055
0.01,1.4732920200000001
0.01,1.064325975
0.01,0.7719021
0.01,1.26159189
0.01,1.46613498
0.01,0.8231942200000001
0.01,0.6087812300000001
0.01,1.414693755
0.01,0.3903713750000001
0.01,0.3901933
0.01,0.0049059799999999765
0.01,1.461810935
0.01,1.23651328
0.01,1.813400525
0.01,0.71375115
0.02,1.048193665
0.02,3.139540395
0.02,0.533781415
0.02,0.58939758
0.02,0.97587774
0.02,0.7264250750000001
0.02,0.33788641500000005
0.02,1.7858161000000004
0.02,0.3633833700000001
0.02,1.27352029
0.02,0.78532155
0.02,0.308036445
0.02,0.476525095
0.02,2.6396203000000003
0.02,0.7953405550000001
0.02,0.6981240950000001
0.02,1.03283585
0.02,2.201371735
0.02,0.07140680999999997
0.02,1.20311376
0.02,1.3661144950000002
0.02,1.59347065
0.02,0.480700035
0.02,0.217977025
0.02,1.60897757
0.02,0.38154521
0.02,1.0499829250000001
0.02,0.8962556700000001
0.02,0.5220310900000001
