Timestamp,,Depth [cm],Force [Pounds/Raw],Force [Offset]
3.807,0.778632869,3.946882217,-5.61132316,-0.61132316
3.807,0.833750308,3.947459584,-3.81681574,1.18318426
3.807,0.863894336,3.948036952,-4.262758885,0.737241115
3.807,0.898430701,3.948614319,-3.287081205,1.712918795
3.807,0.892708435,3.949191686,-3.88301392,1.11698608
3.807,0.836684498,3.949769053,-4.66874457,0.33125543
3.807,0.8526645,3.95034642,-1.862031195,3.137968805
3.807,0.761925283,3.950923788,-4.414537595,0.585462405
3.807,0.791967926,3.951501155,-2.824588515,2.175411485
3.818,0.778686543,3.952078522,-7.056500995,-2.056500995
3.818,0.822675532,3.952655889,-3.92565509,1.07434491
3.818,0.799923635,3.953233256,-3.3975606,1.6024394
3.818,0.799858033,3.953810624,-1.67551335,3.32448665
3.818,0.761943175,3.954387991,-4.745528495,0.254471505
3.818,0.795322563,3.954965358,-4.73673189,0.26326811
3.818,0.81987851,3.955542725,-5.31879877,-0.31879877
3.818,0.825314513,3.956120092,-4.836774635,0.163225365
3.818,0.846500913,3.95669746,-3.162437785,1.837562215
3.818,0.772096544,3.957274827,-4.96574181,0.03425819
3.818,0.792099129,3.957852194,-5.73179192,-0.73179192
3.818,0.802186897,3.958429561,-4.888957885,0.111042115
3.818,0.849220406,3.959006928,-6.222761755,-1.222761755
3.818,0.866157598,3.959584296,-4.328658875,0.671341125
3.818,0.897685226,3.960161663,-5.43330373,-0.43330373
3.818,0.972062758,3.96073903,-3.939819115,1.060180885
3.818,0.91247545,3.961316397,-1.494362925,3.505637075
3.818,0.88463345,3.961893764,-6.078437795,-1.078437795
3.818,0.933810945,3.962471132,-3.451085705,1.548914295
3.818,0.935617976,3.963048499,-2.019773705,2.980226295
3.818,0.912904844,3.963625866,-6.56195288,-1.56195288
3.818,0.916799205,3.964203233,-3.65191667,1.34808333
3.818,0.92788591,3.9647806,-4.13021343,0.86978657
3.818,0.941513193,3.965357968,-3.15155385,1.84844615
3.818,0.972044867,3.965935335,-5.75594531,-0.75594531
3.818,1.046789172,3.966512702,-3.615090205,1.384909795
3.818,1.049323787,3.967090069,-1.778537995,3.221462005
3.818,1.023655592,3.967667436,-5.477286755,-0.477286755
3.818,1.077025638,3.968244804,-4.083546695,0.916453305
3.818,1.0998163,3.968822171,-4.027486975,0.972513025
3.828,1.093172627,3.969399538,-3.034216085,1.965783915
3.828,1.070006245,3.969976905,-4.297945305,0.702054695
3.828,1.08620989,3.970554273,-3.770745385,1.229254615
3.828,1.036170626,3.97113164,-4.70721108,0.29278892
3.828,1.065124875,3.971709007,-3.24578189,1.75421811
3.828,1.025936745,3.972286374,-5.21383589,-0.21383589
3.828,1.022510542,3.972863741,-5.72254803,-0.72254803
3.828,1.034363595,3.973441109,-3.76343973,1.23656027
3.828,1.043055833,3.974018476,-3.829488815,1.170511185
3.828,1.052046262,3.974595843,-5.61758515,-0.61758515
3.828,1.076017756,3.97517321,-3.590936815,1.409063185
3.828,1.032350812,3.975750577,-2.85545118,2.14454882
3.828,1.030692876,3.976327945,-2.309614385,2.690385615
3.828,0.999904758,3.976905312,-2.535940595,2.464059405
3.828,0.9543622,3.977482679,-3.57319451,1.42680549
3.828,0.907021555,3.978060046,-6.68421078,-1.68421078
3.828,0.947894459,3.978637413,-3.869744465,1.130255535
3.828,0.963600126,3.979214781,-6.398992045,-1.398992045
3.828,0.973067658,3.979792148,-2.91240547,2.08759453
3.845,0.972870853,3.980369515,-3.488657645,1.511342355
3.846,0.932263339,3.980946882,-4.857051555,0.142948445
3.846,0.926117643,3.981524249,-5.06324994,-0.06324994
3.846,0.922554272,3.982101617,-3.40084069,1.59915931
3.846,0.896209186,3.982678984,-3.571256275,1.428743725
3.846,0.863393376,3.983256351,-3.076559065,1.923440935
3.846,0.804462087,3.983833718,-3.508934565,1.491065435
3.846,0.759146152,3.984411085,-5.046998585,-0.046998585
3.846,0.813079778,3.984988453,-3.77745466,1.22254534
3.846,0.763747224,3.98556582,-6.882656225,-1.882656225
3.846,0.76912359,3.986143187,-3.96561255,1.03438745
3.846,0.729011071,3.986720554,-5.227403535,-0.227403535
3.846,0.765083115,3.987297921,-2.53728245,2.46271755
3.846,0.709068124,3.987875289,-5.375902155,-0.375902155
3.846,0.753596836,3.988452656,-2.75227744,2.24772256
3.846,0.740148467,3.989030023,-1.714427145,3.285572855
3.856,0.658709797,3.98960739,-6.9191845,-1.9191845
3.856,0.729720763,3.990184758,-2.88646294,2.11353706
3.856,0.714793372,3.990762125,-3.619563055,1.380436945
3.856,0.731626197,3.991339492,-3.360734135,1.639265865
3.856,0.685293435,3.991916859,-3.15543032,1.84456968
3.856,0.678181604,3.992494226,-6.36723481,-1.36723481
3.856,0.727916714,3.993071594,-3.09758146,1.90241854
3.856,0.740431748,3.993648961,-3.44884928,1.55115072
3.856,0.74418596,3.994226328,-1.624970145,3.375029855
3.856,0.739331427,3.994803695,-2.01873004,2.98126996
3.856,0.747123132,3.995381062,-3.488359455,1.511640545
3.856,0.748676701,3.99595843,-3.061947755,1.938052245
3.856,0.76678578,3.996535797,-2.808784445,2.191215555
3.856,0.768345314,3.997113164,-2.94401361,2.05598639
3.856,0.731169967,3.997690531,-4.359670635,0.640329365
3.856,0.719516701,3.998267898,-4.19253514,0.80746486
3.856,0.690815914,3.998845266,-3.487763075,1.512236925
3.856,0.707150762,3.999422633,-6.27270858,-1.27270858
3.856,0.785607533,4,-3.25949863,1.74050137
3.856,0.830866811,4.000577367,-5.20518838,-0.20518838
3.856,0.873609366,4.001154734,-5.385146045,-0.385146045
3.856,0.9444444,4.001732102,-5.129895405,-0.129895405
3.856,0.952054209,4.002309469,-3.328827805,1.671172195
3.856,0.915060758,4.002886836,-3.37996739,1.62003261
3.856,0.928646294,4.003464203,-4.419010445,0.580989555
3.856,0.944426509,4.00404157,-5.774283995,-0.774283995
3.856,0.934514673,4.004618938,-2.938348,2.061652
3.856,0.903410474,4.005196305,-3.84902026,1.15097974
3.856,0.89631057,4.005773672,-4.81306853,0.18693147
3.856,0.926326376,4.006351039,-5.94022673,-0.94022673
3.867,0.989641059,4.006928406,-4.640565615,0.359434385
3.867,1.010341408,4.007505774,-3.0844611,1.9155389
3.867,0.983510272,4.008083141,-5.92561542,-0.92561542
3.867,1.026434723,4.008660508,-2.92224574,2.07775426
3.867,1.02024728,4.009237875,-5.519033355,-0.519033355
3.867,1.057610487,4.009815242,-5.16433635,-0.16433635
3.867,1.044522928,4.01039261,-5.241418465,-0.241418465
3.867,1.086600519,4.010969977,-4.718095015,0.281904985
3.867,1.104220566,4.011547344,-5.21204675,-0.21204675
3.867,1.124956699,4.012124711,-6.02312355,-1.02312355
3.867,1.171313316,4.012702079,-5.77473128,-0.77473128
3.867,1.214407735,4.013279446,-2.35031732,2.64968268
3.867,1.16577891,4.013856813,-6.24408234,-1.24408234
3.867,1.201892701,4.01443418,-6.61383794,-1.61383794
3.867,1.208500591,4.015011547,-5.97123849,-0.97123849
3.867,1.256580747,4.015588915,-3.42380132,1.57619868
3.867,1.200288438,4.016166282,-5.338032025,-0.338032025
3.867,1.195189389,4.016743649,-3.14946652,1.85053348
3.867,1.178785957,4.017321016,-3.42469589,1.57530411
3.867,1.180086066,4.017898383,-5.78636069,-0.78636069
3.867,1.231732574,4.018475751,-3.36863617,1.63136383
3.877,1.215096554,4.019053118,-3.63283251,1.36716749
3.877,1.19636724,4.019630485,-2.77792178,2.22207822
3.877,1.168531203,4.020207852,-5.677372245,-0.677372245
3.877,1.162400417,4.020785219,-3.511021895,1.488978105
3.877,1.152494545,4.021362587,-3.880479305,1.119520695
3.877,1.15378869,4.021939954,-2.471829745,2.528170255
3.877,1.148701568,4.022517321,-3.261138675,1.738861325
3.877,1.149086233,4.023094688,-1.867696805,3.132303195
3.877,1.091792007,4.023672055,-1.629144805,3.370855195
3.877,1.05795937,4.024249423,-3.41068096,1.58931904
3.877,1.049022615,4.02482679,-2.15649382,2.84350618
3.877,1.012601689,4.025404157,-2.73080776,2.26919224
3.877,0.976377567,4.025981524,-4.802780975,0.197219025
3.877,0.964593099,4.026558891,-4.942333895,0.057666105
3.877,0.952880195,4.027136259,-5.627574515,-0.627574515
3.877,0.984640412,4.027713626,-2.671020665,2.328979335
3.887,0.962812904,4.028290993,-2.349870035,2.650129965
3.887,0.951350481,4.02886836,-0.99653472,4.00346528
3.887,0.872058778,4.029445727,-3.06806065,1.93193935
3.887,0.821357532,4.030023095,-1.84339432,3.15660568
3.887,0.782676325,4.030600462,-4.749404965,0.250595035
3.887,0.772188983,4.031177829,-5.178500375,-0.178500375
3.887,0.752741031,4.031755196,-2.70069057,2.29930943
3.887,0.740870087,4.032332564,-3.629999705,1.370000295
3.887,0.722507547,4.032909931,-6.269875775,-1.269875775
3.887,0.761853718,4.033487298,-4.493557945,0.506442055
3.887,0.740318436,4.034064665,-4.204015455,0.795984545
3.887,0.74459448,4.034642032,-3.31227826,1.68772174
3.887,0.721204457,4.0352194,-2.774492595,2.225507405
3.887,0.688713674,4.035796767,-3.605548125,1.394451875
3.887,0.697170343,4.036374134,-4.42601791,0.57398209
3.897,0.665592022,4.036951501,-3.779392895,1.220607105
3.897,0.674248477,4.037528868,-3.231617865,1.768382135
3.897,0.656145363,4.038106236,-3.650873005,1.349126995
3.897,0.681908979,4.038683603,-5.818714305,-0.818714305
3.897,0.693317728,4.03926097,-3.13753892,1.86246108
3.897,0.674573505,4.039838337,-3.83709266,1.16290734
3.897,0.681482567,4.040415704,-4.17524012,0.82475988
3.897,0.692044457,4.040993072,-3.70529268,1.29470732
3.897,0.670258695,4.041570439,-3.62001034,1.37998966
3.897,0.666743035,4.042147806,-4.78175858,0.21824142
3.897,0.70631583,4.042725173,-4.438392795,0.561607205
3.897,0.694722203,4.04330254,-6.28344342,-1.28344342
3.897,0.723679434,4.043879908,-3.56723071,1.43276929
3.897,0.647196681,4.044457275,-6.23841673,-1.23841673
3.897,0.695202289,4.045034642,-5.592984475,-0.592984475
3.897,0.766281839,4.045612009,-3.969638115,1.030361885
3.897,0.756829216,4.046189376,-3.35969047,1.64030953
3.897,0.749410249,4.046766744,-3.20403529,1.79596471
3.907,0.751336556,4.047344111,-4.200437175,0.799562825
3.907,0.768363205,4.047921478,-4.569298205,0.430701795
3.907,0.77430315,4.048498845,-4.169723605,0.830276395
3.907,0.813607574,4.049076212,-5.983911565,-0.983911565
3.907,0.849643835,4.04965358,-4.006315485,0.993684515
3.907,0.892377444,4.050230947,-3.815772075,1.184227925
3.907,0.855011255,4.050808314,-2.726185815,2.273814185
3.907,0.817636121,4.051385681,-3.24190542,1.75809458
3.907,0.798340246,4.051963048,-4.732408135,0.267591865
3.907,0.826337305,4.052540416,-3.320776675,1.679223325
3.907,0.840399945,4.053117783,-3.857518675,1.142481325
3.907,0.886518011,4.05369515,-3.97754015,1.02245985
3.907,0.856600608,4.054272517,-4.54201382,0.45798618
3.907,0.850541387,4.054849885,-5.392004415,-0.392004415
3.907,0.845281316,4.055427252,-5.527979055,-0.527979055
3.907,0.87473056,4.056004619,-4.03956367,0.96043633
3.907,0.829104508,4.056581986,-3.762396065,1.237603935
3.917,0.832390562,4.057159353,-2.922991215,2.077008785
3.917,0.82959354,4.057736721,-4.961119865,0.038880135
3.917,0.832068517,4.058314088,-5.603122935,-0.603122935
3.917,0.818885537,4.058891455,-3.77745466,1.22254534
3.917,0.801685938,4.059468822,-5.27377208,-0.27377208
3.917,0.831764363,4.060046189,-6.150897965,-1.150897965
3.917,0.900401737,4.060623557,-3.294237765,1.705762235
3.917,0.881928867,4.061200924,-4.548126715,0.451873285
3.917,0.886744635,4.061778291,-4.30256725,0.69743275
3.917,0.90384285,4.062355658,-5.570322035,-0.570322035
3.917,0.977540508,4.062933025,-3.990213225,1.009786775
3.917,0.986217837,4.063510393,-4.48177944,0.51822056
3.917,1.006688581,4.06408776,-4.399031715,0.600968285
3.917,1.030519926,4.064665127,-3.182714705,1.817285295
3.917,0.990150963,4.065242494,-6.00493396,-1.00493396
3.917,1.051491628,4.065819861,-3.34657011,1.65342989
3.927,1.076307,4.066397229,-4.13677361,0.86322639
3.927,1.022838551,4.066974596,-2.362692205,2.637307795
3.927,0.979368413,4.067551963,-5.248276835,-0.248276835
3.927,1.007633843,4.06812933,-4.07475009,0.92524991
3.927,1.047537629,4.068706697,-3.491639545,1.508360455
3.927,1.049070326,4.069284065,-3.64714563,1.35285437
3.927,1.067358318,4.069861432,-4.79458075,0.20541925
3.927,1.138777805,4.070438799,-3.795793345,1.204206655
3.927,1.151206364,4.071016166,-2.803118835,2.196881165
3.927,1.10005187,4.071593533,-5.018074155,-0.018074155
3.927,1.091556437,4.072170901,-4.835581875,0.164418125
3.927,1.125484495,4.072748268,-7.391368365,-2.391368365
3.927,1.167687326,4.073325635,-3.838136325,1.161863675
3.927,1.14780998,4.073903002,-2.03900696,2.96099304
3.927,1.125415911,4.07448037,-4.442269265,0.557730735
3.927,1.148966958,4.075057737,-3.73063883,1.26936117
3.927,1.157325223,4.075635104,-3.10771992,1.89228008
3.945,1.12999611,4.076212471,-3.349104725,1.650895275
3.956,1.08632022,4.076789838,-4.272300965,0.727699035
3.956,1.077702529,4.077367206,-2.20450241,2.79549759
3.956,1.032010876,4.077944573,-4.18209849,0.81790151
3.956,1.047636032,4.07852194,-1.86963504,3.13036496
3.956,0.996562048,4.079099307,-5.68408152,-0.68408152
3.956,1.066744047,4.079676674,-4.594942545,0.405057455
3.956,1.06003179,4.080254042,-4.206699165,0.793300835
3.956,1.112841239,4.080831409,-3.33255518,1.66744482
3.956,1.091523636,4.081408776,-2.617644655,2.382355345
3.956,1.052535293,4.081986143,-1.551615405,3.448384595
3.956,0.986352023,4.08256351,-5.473410285,-0.473410285
3.956,1.02734122,4.083140878,-4.84497486,0.15502514
3.956,1.039498427,4.083718245,-5.655007995,-0.655007995
3.956,1.071070784,4.084295612,-4.055516835,0.944483165
3.956,0.992309859,4.084872979,-6.320866265,-1.320866265
3.956,1.05000366,4.085450346,-3.598093375,1.401906625
3.966,1.07155087,4.086027714,-3.062842325,1.937157675
3.966,1.081283791,4.086605081,-4.837371015,0.162628985
3.966,1.123191414,4.087182448,-6.26227193,-1.26227193
3.966,1.166208303,4.087759815,-4.63743462,0.36256538
3.966,1.202092488,4.088337182,-3.769850815,1.230149185
3.966,1.181890115,4.08891455,-2.719029255,2.280970745
3.966,1.146840863,4.089491917,-4.21788129,0.78211871
3.966,1.163784019,4.090069284,-4.30733829,0.69266171
3.966,1.14631903,4.090646651,-3.44765652,1.55234348
3.966,1.098468481,4.091224018,-1.88543911,3.11456089
3.966,1.05901198,4.091801386,-3.556346775,1.443653225
3.966,1.049923149,4.092378753,-3.458242265,1.541757735
3.966,1.071494214,4.09295612,-3.207464475,1.792535525
3.966,1.017083484,4.093533487,-5.201162815,-0.201162815
3.966,1.057538922,4.094110855,-2.937900715,2.062099285
3.966,1.058475238,4.094688222,-2.10580152,2.89419848
3.966,0.99449261,4.095265589,-6.810196055,-1.810196055
3.966,0.981050205,4.095842956,-4.536199115,0.463800885
3.966,1.01447134,4.096420323,-3.83500533,1.16499467
3.966,1.014697964,4.096997691,-2.0795608,2.9204392
3.966,0.96575604,4.097575058,-3.415004715,1.584995285
3.966,0.966927926,4.098152425,-2.732745995,2.267254005
3.966,0.939747908,4.098729792,-1.223606405,3.776393595
3.966,0.874754415,4.099307159,-3.174365385,1.825634615
3.966,0.839839348,4.099884527,-5.36084356,-0.36084356
3.966,0.821772016,4.100461894,-5.44284581,-0.44284581
3.966,0.794135767,4.101039261,-3.139178965,1.860821035
3.966,0.762417297,4.101616628,-5.28122683,-0.28122683
3.966,0.792537469,4.102193995,-4.832003595,0.167996405
3.966,0.798423739,4.102771363,-3.15871041,1.84128959
3.966,0.792057383,4.10334873,-3.264716955,1.735283045
3.966,0.75314657,4.103926097,-3.312725545,1.687274455
3.966,0.743467322,4.104503464,-4.474175595,0.525824405
3.966,0.725394026,4.105080831,-5.53289919,-0.53289919
3.966,0.739531214,4.105658199,-4.703185515,0.296814485
3.966,0.729923532,4.106235566,-4.489085095,0.510914905
3.966,0.746016847,4.106812933,-3.40084069,1.59915931
3.966,0.671767537,4.1073903,-4.4233342,0.5766658
3.966,0.658390733,4.107967667,-2.1749816,2.8250184
3.966,0.614828156,4.108545035,-4.93055539,0.06944461
3.966,0.632797086,4.109122402,-1.566226715,3.433773285
3.966,0.621811766,4.109699769,-4.398435335,0.601564665
3.966,0.639577926,4.110277136,-4.56706178,0.43293822
3.966,0.691382475,4.110854503,-4.86077893,0.13922107
3.966,0.683086829,4.111431871,-3.423950415,1.576049585
3.966,0.670413754,4.112009238,-4.237114545,0.762885455
3.966,0.700340102,4.112586605,-4.076390135,0.923609865
3.966,0.744221743,4.113163972,-7.99356307,-2.99356307
3.966,0.846235524,4.113741339,-3.436176205,1.563823795
3.966,0.844028918,4.114318707,-2.520732905,2.479267095
3.976,0.816971157,4.114896074,-2.576196245,2.423803755
3.976,0.819947093,4.115473441,-2.741989885,2.258010115
3.976,0.79862949,4.116050808,-4.11142746,0.88857254
3.976,0.758761487,4.116628176,-2.84322539,2.15677461
3.976,0.74920748,4.117205543,-4.77996944,0.22003056
3.976,0.743729729,4.11778291,-4.471491885,0.528508115
3.976,0.736119921,4.118360277,-3.3707235,1.6292765
3.976,0.703599319,4.118937644,-5.180587705,-0.180587705
3.976,0.704174826,4.119515012,-5.840183985,-0.840183985
3.976,0.752183416,4.120092379,-3.85826415,1.14173585
3.976,0.692953936,4.120669746,-4.010788335,0.989211665
3.976,0.722051316,4.121247113,-2.379689035,2.620310965
3.976,0.725080927,4.12182448,-5.92800094,-0.92800094
3.976,0.727054945,4.122401848,-3.17839095,1.82160905
3.976,0.676681708,4.122979215,-2.891084885,2.108915115
3.976,0.63147014,4.123556582,-5.304932935,-0.304932935
3.976,0.629409647,4.124133949,-7.482316315,-2.482316315
3.976,0.670300442,4.124711316,-2.865142355,2.134857645
3.976,0.670622487,4.125288684,-3.82367411,1.17632589
3.976,0.697960546,4.125866051,-4.526657035,0.473342965
3.976,0.703551609,4.126443418,-3.35641038,1.64358962
3.986,0.663620986,4.127020785,-4.09174692,0.90825308
3.986,0.658447389,4.127598152,-4.473281025,0.526718975
3.986,0.664903203,4.12817552,-4.92011874,0.07988126
3.986,0.646984966,4.128752887,-6.264210165,-1.264210165
3.986,0.71968667,4.129330254,-6.82465827,-1.82465827
3.986,0.769332323,4.129907621,-4.72510248,0.27489752
3.986,0.757705895,4.130484988,-3.775218235,1.224781765
3.986,0.745745494,4.131062356,-4.537690065,0.462309935
3.986,0.732535677,4.131639723,-3.477028235,1.522971765
3.996,0.677981816,4.13221709,-5.21025761,-0.21025761
3.996,0.700131369,4.132794457,-3.796687915,1.203312085
3.996,0.682472558,4.133371824,-5.37784039,-0.37784039
3.996,0.704195699,4.133949192,-4.826039795,0.173960205
3.996,0.698783551,4.134526559,-5.183569605,-0.183569605
3.996,0.687661064,4.135103926,-3.68441938,1.31558062
3.996,0.680468721,4.135681293,-7.11330619,-2.11330619
3.996,0.775895485,4.136258661,-5.09217437,-0.09217437
3.996,0.763356595,4.136836028,-4.353110455,0.646889545
3.996,0.758260528,4.137413395,-4.03210892,0.96789108
3.996,0.748989801,4.137990762,-2.115492695,2.884507305
3.996,0.672325152,4.138568129,-3.510127325,1.489872675
3.996,0.630319127,4.139145497,-1.976834345,3.023165655
3.996,0.561938196,4.139722864,-5.27556122,-0.27556122
3.996,0.565516476,4.140300231,-4.057604165,0.942395835
3.996,0.574754402,4.140877598,-2.740797125,2.259202875
4.006,0.537051258,4.141454965,-1.882308115,3.117691885
4.006,0.471598553,4.142032333,-2.892874025,2.107125975
4.006,0.41142083,4.1426097,-3.546506505,1.453493495
4.006,0.406968853,4.143187067,-3.873620935,1.126379065
4.006,0.420274091,4.143764434,-2.427399435,2.572600565
4.006,0.397077891,4.144341801,-3.80787004,1.19212996
4.006,0.403295152,4.144919169,-6.10482761,-1.10482761
4.006,0.429774424,4.145496536,-3.32092577,1.67907423
4.006,0.37474346,4.146073903,-5.053856955,-0.053856955
4.006,0.383080852,4.14665127,-4.851982325,0.148017675
4.006,0.447120136,4.147228637,-4.99675357,0.00324643
4.006,0.464936989,4.147806005,-5.15181237,-0.15181237
4.006,0.539997376,4.148383372,-3.439754485,1.560245515
4.006,0.52118755,4.148960739,-6.819738135,-1.819738135
4.006,0.565403164,4.149538106,-2.555919325,2.444080675
4.006,0.533526653,4.150115473,-2.228208515,2.771791485
4.016,0.47843605,4.150692841,-5.82930005,-0.82930005
4.016,0.574891569,4.151270208,-5.697052785,-0.697052785
4.016,0.620529549,4.151847575,-5.151663275,-0.151663275
4.016,0.673013971,4.152424942,-5.40795758,-0.40795758
4.016,0.72128795,4.153002309,-5.43777658,-0.43777658
4.016,0.733734401,4.153579677,-2.849040095,2.150959905
4.016,0.698482379,4.154157044,-2.45677115,2.54322885
4.016,0.627581742,4.154734411,-4.24710391,0.75289609
4.016,0.652316603,4.155311778,-5.352941525,-0.352941525
4.016,0.663048461,4.155889145,-4.350426745,0.649573255
4.016,0.664953895,4.156466513,-4.15049035,0.84950965
4.016,0.674949224,4.15704388,-5.816030595,-0.816030595
4.016,0.730200849,4.157621247,-2.62912497,2.37087503
4.016,0.72863237,4.158198614,-4.342375615,0.657624385
4.016,0.72693865,4.158775982,-5.306423885,-0.306423885
4.016,0.778176638,4.159353349,-4.37323828,0.62676172
4.016,0.788464193,4.159930716,-5.198180915,-0.198180915
4.016,0.826426762,4.160508083,-6.20472126,-1.20472126
4.026,0.84910113,4.16108545,-4.10277995,0.89722005
4.026,0.848278125,4.161662818,-4.679628505,0.320371495
4.026,0.833374589,4.162240185,-4.291683315,0.708316685
4.026,0.841589724,4.162817552,-5.09664722,-0.09664722
4.026,0.884573812,4.163394919,-5.739693955,-0.739693955
4.026,0.913814323,4.163972286,-4.04403652,0.95596348
4.026,0.900643271,4.164549654,-2.341968,2.658032
4.026,0.862981874,4.165127021,-5.719118845,-0.719118845
4.026,0.890418336,4.165704388,-4.60791381,0.39208619
4.026,0.893933996,4.166281755,-4.495645275,0.504354725
4.026,0.909961709,4.166859122,-5.948725145,-0.948725145
4.026,0.936443963,4.16743649,-5.61042859,-0.61042859
4.026,0.950593078,4.168013857,-5.395880885,-0.395880885
4.026,1.009199341,4.168591224,-5.09664722,-0.09664722
4.026,1.030370831,4.169168591,-3.595707855,1.404292145
4.026,1.03904816,4.169745958,-4.625954305,0.374045695
4.026,1.05626565,4.170323326,-5.154943365,-0.154943365
4.035,1.083341302,4.170900693,-5.90176022,-0.90176022
4.035,1.135825724,4.17147806,-3.76910534,1.23089466
4.035,1.170994253,4.172055427,-3.208359045,1.791640955
4.035,1.111102791,4.172632794,-3.58720944,1.41279056
4.035,1.118551578,4.173210162,-3.497006965,1.502993035
4.035,1.067370246,4.173787529,-4.78086401,0.21913599
4.035,1.038010459,4.174364896,-6.072473995,-1.072473995
4.035,1.128910698,4.174942263,-4.636987335,0.363012665
4.035,1.10201396,4.17551963,-1.650018105,3.349981895
4.035,1.004574414,4.176096998,-4.105910945,0.894089055
4.035,1.009515422,4.176674365,-1.39879303,3.60120697
4.035,0.935600085,4.177251732,-4.380245745,0.619754255
4.035,0.947554522,4.177829099,-4.608957475,0.391042525
4.035,0.967372229,4.178406467,-4.149744875,0.850255125
4.035,0.988710706,4.178983834,-4.98273864,0.01726136
4.035,1.058027953,4.179561201,-1.006524085,3.993475915
4.046,0.992611031,4.180138568,-3.41515381,1.58484619
4.046,0.95136539,4.180715935,-2.52744218,2.47255782
4.046,0.936596039,4.181293303,-2.994258625,2.005741375
4.046,0.869088805,4.18187067,-4.81545405,0.18454595
4.046,0.895559132,4.182448037,-4.611641185,0.388358815
4.046,0.869106697,4.183025404,-6.001802965,-1.001802965
4.046,0.928166208,4.183602771,-3.010360885,1.989639115
4.046,0.925264819,4.184180139,-4.81634862,0.18365138
4.046,0.880482645,4.184757506,-4.25515504,0.74484496
4.046,0.864386349,4.185334873,-3.65072391,1.34927609
4.046,0.845707727,4.18591224,-3.05344934,1.94655066
4.046,0.853851296,4.186489607,-2.70754894,2.29245106
4.046,0.80204973,4.187066975,-4.427061575,0.572938425
4.046,0.796166441,4.187644342,-2.7445245,2.2554755
4.046,0.735824712,4.188221709,-3.85886053,1.14113947
4.046,0.701825089,4.188799076,-3.30005247,1.69994753
4.046,0.684357118,4.189376443,-5.07100288,-0.07100288
4.046,0.699540953,4.189953811,-4.14393017,0.85606983
4.056,0.724237049,4.190531178,-5.424805315,-0.424805315
4.056,0.749431122,4.191108545,-3.88092659,1.11907341
4.056,0.748298,4.191685912,-2.947442795,2.052557205
4.056,0.725942696,4.192263279,-4.277668385,0.722331615
4.056,0.681604825,4.192840647,-4.702589135,0.297410865
4.056,0.701124342,4.193418014,-4.22503785,0.77496215
4.056,0.714522019,4.193995381,-4.34729575,0.65270425
4.056,0.714885811,4.194572748,-4.432130805,0.567869195
4.056,0.753361266,4.195150115,-3.69425965,1.30574035
4.056,0.760449243,4.195727483,-4.62461245,0.37538755
4.056,0.738684355,4.19630485,-4.902972815,0.097027185
4.056,0.756969365,4.196882217,-2.465567755,2.534432245
4.056,0.751038366,4.197459584,-4.03807272,0.96192728
4.056,0.761102279,4.198036952,-3.161841405,1.838158595
4.056,0.729169112,4.198614319,-3.765079775,1.234920225
4.076,0.694188443,4.199191686,-3.801160765,1.198839235
4.076,0.694531361,4.199769053,-3.277539125,1.722460875
4.076,0.659377742,4.20034642,-2.01067891,2.98932109
4.076,0.584463468,4.200923788,-6.20293212,-1.20293212
4.076,0.668731962,4.201501155,-3.21477013,1.78522987
4.076,0.649149825,4.202078522,-6.056073545,-1.056073545
4.076,0.701115396,4.202655889,-6.24885338,-1.24885338
4.076,0.785938524,4.203233256,-1.527462015,3.472537985
4.076,0.719543538,4.203810624,-5.981824235,-0.981824235
4.076,0.768360223,4.204387991,-6.52199542,-1.52199542
4.076,0.798113622,4.204965358,-3.85886053,1.14113947
4.076,0.787712754,4.205542725,-5.09455989,-0.09455989
4.076,0.77008078,4.206120092,-3.78252389,1.21747611
4.076,0.777654806,4.20669746,-3.618072105,1.381927895
4.076,0.754270746,4.207274827,-3.082821055,1.917178945
4.076,0.729941424,4.207852194,-1.51687627,3.48312373
4.076,0.679123884,4.208429561,-4.277370195,0.722629805
4.076,0.701485152,4.209006928,-5.47743585,-0.47743585
4.076,0.76480878,4.209584296,-3.265909715,1.734090285
4.076,0.741603635,4.210161663,-6.36962033,-1.36962033
4.076,0.759226664,4.21073903,-3.491937735,1.508062265
4.076,0.695631682,4.211316397,-5.93426293,-0.93426293
4.076,0.753370212,4.211893764,-3.048827395,1.951172605
4.076,0.757231773,4.212471132,-3.15543032,1.84456968
4.076,0.731518849,4.213048499,-7.05545733,-2.05545733
4.076,0.829378843,4.213625866,-5.05996985,-0.05996985
4.076,0.841449574,4.214203233,-4.58465499,0.41534501
4.076,0.860399549,4.2147806,-2.646270895,2.353729105
4.076,0.804673802,4.215357968,-5.29762728,-0.29762728
4.086,0.809665502,4.215935335,-4.72122601,0.27877399
4.086,0.8181997,4.216512702,-5.76161092,-0.76161092
4.086,0.876164854,4.217090069,-5.55884172,-0.55884172
4.086,0.907644772,4.217667436,-4.17345098,0.82654902
4.086,0.911837324,4.218244804,-4.31181114,0.68818886
4.086,0.936011587,4.218822171,-2.90912538,2.09087462
4.086,0.889887558,4.219399538,-4.16510166,0.83489834
4.086,0.846152031,4.219976905,-3.93758269,1.06241731
4.086,0.858646192,4.220554273,-4.06520801,0.93479199
4.086,0.878064324,4.22113164,-6.49456194,-1.49456194
4.086,0.891807901,4.221709007,-3.726613265,1.273386735
