Timestamp (seconds),Torque [Raw Reading],Torque [Absolute Value]
0.01,-0.39823026000000006,0.39823026000000006
0.01,-0.38526160500000006,0.38526160500000006
0.01,-0.37274014499999997,0.37274014499999997
0.01,-0.404043795,0.404043795
0.01,-0.39256579,0.39256579
0.01,-0.396292415,0.396292415
0.01,-0.33860426000000005,0.33860426000000005
0.01,-0.38660319,0.38660319
0.01,-0.40583257500000003,0.40583257500000003
0.02,-0.387050385,0.387050385
0.02,-0.38078965500000006,0.38078965500000006
0.02,-0.36752287000000006,0.36752287000000006
0.02,-0.396292415,0.396292415
0.02,-0.39823026000000006,0.39823026000000006
0.02,-0.38332376,0.38332376
0.02,-0.345312185,0.345312185
0.03,-0.37124949500000004,0.37124949500000004
0.03,-0.39077701,0.39077701
0.03,-0.4185031,0.4185031
0.03,-0.4119442400000001,0.4119442400000001
0.03,-0.354852345,0.354852345
0.03,-0.42267692,0.42267692
0.03,-0.39286392000000003,0.39286392000000003
0.03,-0.369758845,0.369758845
0.03,-0.377510225,0.377510225
0.03,-0.3989755850000001,0.3989755850000001
0.03,-0.38854103500000003,0.38854103500000003
0.03,-0.370056975,0.370056975
0.03,-0.34486499000000004,0.34486499000000004
0.03,-0.37110043000000004,0.37110043000000004
0.03,-0.400764365,0.400764365
0.05,-0.38913729500000005,0.38913729500000005
0.05,-0.38093872000000006,0.38093872000000006
0.05,-0.40896294,0.40896294
0.05,-0.41030452500000003,0.41030452500000003
0.05,-0.43743435500000005,0.43743435500000005
0.05,-0.315201055,0.315201055
0.05,-0.40687603000000006,0.40687603000000006
0.05,-0.38332376,0.38332376
0.05,-0.408813875,0.408813875
0.05,-0.36200746500000003,0.36200746500000003
0.05,-0.38988262000000007,0.38988262000000007
0.05,-0.41999375000000005,0.41999375000000005
0.05,-0.36573409,0.36573409
0.05,-0.33949865,0.33949865
0.05,-0.39271485500000003,0.39271485500000003
0.05,-0.38854103500000003,0.38854103500000003
0.05,-0.38898823000000005,0.38898823000000005
0.05,-0.375125185,0.375125185
0.05,-0.49750755,0.49750755
0.07,-0.5253827050000001,0.5253827050000001
0.07,-0.336964545,0.336964545
0.07,-0.377808355,0.377808355
0.07,-0.56607745,0.56607745
0.07,-0.63375296,0.63375296
0.07,-0.542376115,0.542376115
0.07,-0.425509155,0.425509155
0.07,-0.5566863550000001,0.5566863550000001
0.07,-0.6537276700000001,0.6537276700000001
0.07,-0.572189115,0.572189115
0.07,-0.6968074550000001,0.6968074550000001
