Timestamp (seconds),Torque [Raw Reading],Torque [Absolute Value]
0.01,-0.306555285,0.306555285
0.01,-0.31922581,0.31922581
0.01,-0.38078965500000006,0.38078965500000006
0.01,-0.37631770500000006,0.37631770500000006
0.01,-0.334579505,0.334579505
0.01,-0.364988765,0.364988765
0.01,-0.35574673500000004,0.35574673500000004
0.02,-0.34963507000000005,0.34963507000000005
0.02,-0.347995355,0.347995355
0.02,-0.36647941500000003,0.36647941500000003
0.02,-0.36767193500000006,0.36767193500000006
0.02,-0.36409437499999997,0.36409437499999997
0.02,-0.328020645,0.328020645
0.02,-0.319076745,0.319076745
0.02,-0.321163655,0.321163655
0.02,-0.366181285,0.366181285
0.02,-0.33770987,0.33770987
0.02,-0.305959025,0.305959025
0.02,-0.34471592500000003,0.34471592500000003
0.02,-0.35619393000000005,0.35619393000000005
0.02,-0.322058045,0.322058045
0.02,-0.349784135,0.349784135
0.04,-0.370355105,0.370355105
0.04,-0.292841305,0.292841305
0.04,-0.28151236500000004,0.28151236500000004
0.04,-0.324741215,0.324741215
0.04,-0.33651735,0.33651735
0.04,-0.27748761,0.27748761
0.04,-0.31087817,0.31087817
0.04,-0.355150475,0.355150475
0.04,-0.33890239,0.33890239
0.04,-0.322058045,0.322058045
0.04,-0.334877635,0.334877635
0.04,-0.36573409,0.36573409
0.04,-0.37274014499999997,0.37274014499999997
0.04,-0.317586095,0.317586095
0.04,-0.33472857,0.33472857
0.04,-0.39524896,0.39524896
0.04,-0.3637962450000001,0.3637962450000001
0.04,-0.34188369,0.34188369
0.04,-0.326231865,0.326231865
0.06,-0.310729105,0.310729105
0.06,-0.283897405,0.283897405
0.06,-0.33428137500000005,0.33428137500000005
0.06,-0.31475386,0.31475386
0.06,-0.344417795,0.344417795
0.06,-0.31743703,0.31743703
0.06,-0.289561875,0.289561875
0.06,-0.29776045,0.29776045
0.06,-0.42491289500000007,0.42491289500000007
0.06,-0.31400853500000003,0.31400853500000003
0.06,-0.24916526,0.24916526
0.06,-0.29686606000000004,0.29686606000000004
0.06,-0.42044094500000007,0.42044094500000007
0.06,-0.293139435,0.293139435
0.06,-0.29984736,0.29984736
0.06,-0.32369776,0.32369776
0.06,-0.35589580000000004,0.35589580000000004
0.06,-0.33055475,0.33055475
0.06,-0.30730061000000003,0.30730061000000003
0.06,-0.330405685,0.330405685
0.06,-0.32787158,0.32787158
0.06,-0.35813177500000004,0.35813177500000004
0.06,-0.348591615,0.348591615
0.06,-0.312517885,0.312517885
0.06,-0.31773516,0.31773516
0.06,-0.332790725,0.332790725
0.06,-0.312816015,0.312816015
0.06,-0.3260828,0.3260828
0.06,-0.360814945,0.360814945
0.06,-0.29433195500000003,0.29433195500000003
0.06,-0.23530221500000004,0.23530221500000004
0.06,-0.285984315,0.285984315
0.06,-0.273164725,0.273164725
0.06,-0.339945845,0.339945845
0.07,-0.35947336,0.35947336
0.07,-0.30580996,0.30580996
0.071,-0.3588771,0.3588771
0.071,-0.268692775,0.268692775
0.071,-0.3201202,0.3201202
0.071,-0.373634535,0.373634535
0.071,-0.33592109000000003,0.33592109000000003
0.071,-0.26317737,0.26317737
0.071,-0.323548695,0.323548695
0.071,-0.33830613000000004,0.33830613000000004
0.071,-0.34247995000000003,0.34247995000000003
0.071,-0.37467799,0.37467799
0.071,-0.34262901500000004,0.34262901500000004
0.071,-0.32369776,0.32369776
0.071,-0.373634535,0.373634535
0.071,-0.32399589,0.32399589
0.071,-0.328318775,0.328318775
0.071,-0.30580996,0.30580996
0.071,-0.33532483,0.33532483
0.071,-0.35947336,0.35947336
0.071,-0.39763400000000004,0.39763400000000004
0.071,-0.34486499000000004,0.34486499000000004
0.071,-0.31639357500000004,0.31639357500000004
0.071,-0.3529145,0.3529145
0.071,-0.308195,0.308195
0.071,-0.319076745,0.319076745
0.071,-0.37408173,0.37408173
0.071,-0.37229295000000007,0.37229295000000007
0.071,-0.364392505,0.364392505
0.071,-0.332492595,0.332492595
0.071,-0.317287965,0.317287965
0.071,-0.33741174,0.33741174
0.071,-0.30402118,0.30402118
0.071,-0.31773516,0.31773516
0.091,-0.347697225,0.347697225
0.092,-0.3499332,0.3499332
0.092,-0.316989835,0.316989835
0.092,-0.359324295,0.359324295
0.092,-0.299698295,0.299698295
0.092,-0.35559767000000003,0.35559767000000003
0.092,-0.3201202,0.3201202
0.092,-0.32220711,0.32220711
0.092,-0.3648397,0.3648397
0.092,-0.32041833000000003,0.32041833000000003
0.092,-0.38600692999999997,0.38600692999999997
0.092,-0.29194691500000003,0.29194691500000003
0.092,-0.35649206,0.35649206
0.092,-0.39808119500000005,0.39808119500000005
0.092,-0.379299005,0.379299005
0.092,-0.369162585,0.369162585
0.092,-0.33979678,0.33979678
0.111,-0.328616905,0.328616905
0.117,-0.33577202500000003,0.33577202500000003
0.117,-0.31296508,0.31296508
0.117,-0.322356175,0.322356175
0.117,-0.347697225,0.347697225
0.117,-0.32667906,0.32667906
0.117,-0.31296508,0.31296508
0.117,-0.35261637,0.35261637
0.117,-0.348293485,0.348293485
0.117,-0.32578467,0.32578467
0.117,-0.294928215,0.294928215
0.117,-0.343225275,0.343225275
0.117,-0.32533747500000004,0.32533747500000004
0.117,-0.386155995,0.386155995
0.117,-0.29433195500000003,0.29433195500000003
0.117,-0.32369776,0.32369776
0.117,-0.309238455,0.309238455
0.117,-0.349784135,0.349784135
0.117,-0.374827055,0.374827055
0.117,-0.374528925,0.374528925
0.117,-0.3682681950000001,0.3682681950000001
0.117,-0.332492595,0.332492595
0.117,-0.295226345,0.295226345
0.121,-0.29716419,0.29716419
0.121,-0.30163614,0.30163614
0.121,-0.38019339500000005,0.38019339500000005
0.121,-0.356641125,0.356641125
0.122,-0.36215653000000003,0.36215653000000003
0.122,-0.30938752,0.30938752
0.122,-0.32295243500000004,0.32295243500000004
0.122,-0.36513783,0.36513783
0.132,-0.32250524,0.32250524
0.132,-0.32399589,0.32399589
0.132,-0.32041833000000003,0.32041833000000003
0.132,-0.314902925,0.314902925
0.132,-0.28807122500000004,0.28807122500000004
0.132,-0.356342995,0.356342995
0.132,-0.34069117000000004,0.34069117000000004
0.132,-0.36364718000000007,0.36364718000000007
0.132,-0.31207069000000004,0.31207069000000004
0.132,-0.26347550000000003,0.26347550000000003
0.132,-0.30297772500000003,0.30297772500000003
0.132,-0.350082265,0.350082265
0.132,-0.356939255,0.356939255
0.132,-0.311325365,0.311325365
0.132,-0.31445573000000004,0.31445573000000004
0.132,-0.35768458000000003,0.35768458000000003
0.132,-0.33144914000000003,0.33144914000000003
0.132,-0.35500141,0.35500141
0.132,-0.30044362,0.30044362
0.132,-0.37631770500000006,0.37631770500000006
0.132,-0.36021868500000004,0.36021868500000004
0.132,-0.31087817,0.31087817
0.132,-0.32459215,0.32459215
0.132,-0.36036775000000004,0.36036775000000004
0.132,-0.332492595,0.332492595
0.132,-0.34426873,0.34426873
0.132,-0.27063062,0.27063062
0.132,-0.350082265,0.350082265
0.132,-0.29776045,0.29776045
0.132,-0.41045359000000003,0.41045359000000003
0.132,-0.28568618500000004,0.28568618500000004
0.132,-0.373336405,0.373336405
0.132,-0.35082759,0.35082759
0.132,-0.300592685,0.300592685
0.132,-0.32846784,0.32846784
0.132,-0.29433195500000003,0.29433195500000003
0.132,-0.42878858500000006,0.42878858500000006
0.132,-0.317586095,0.317586095
0.132,-0.31266695,0.31266695
0.132,-0.36066588,0.36066588
0.132,-0.30133801000000004,0.30133801000000004
0.132,-0.35798271000000004,0.35798271000000004
0.132,-0.39912464999999997,0.39912464999999997
0.152,-0.317586095,0.317586095
0.152,-0.39808119500000005,0.39808119500000005
0.153,-0.328915035,0.328915035
0.153,-0.31221975500000004,0.31221975500000004
0.153,-0.32429402,0.32429402
0.153,-0.37110043000000004,0.37110043000000004
0.153,-0.268692775,0.268692775
0.153,-0.300294555,0.300294555
0.153,-0.32369776,0.32369776
0.153,-0.31147443,0.31147443
0.153,-0.379299005,0.379299005
0.153,-0.27912732500000004,0.27912732500000004
0.153,-0.37020604,0.37020604
0.153,-0.29254317500000004,0.29254317500000004
0.153,-0.28046891,0.28046891
0.153,-0.36334905000000006,0.36334905000000006
0.153,-0.30461744,0.30461744
0.153,-0.29984736,0.29984736
0.153,-0.29805858,0.29805858
0.153,-0.27569883,0.27569883
0.153,-0.31058004,0.31058004
0.153,-0.374827055,0.374827055
0.153,-0.35857897,0.35857897
0.153,-0.328318775,0.328318775
0.153,-0.343523405,0.343523405
0.153,-0.4034475350000001,0.4034475350000001
0.153,-0.314902925,0.314902925
0.153,-0.32220711,0.32220711
0.153,-0.40180782000000004,0.40180782000000004
0.153,-0.29149972,0.29149972
0.153,-0.3260828,0.3260828
0.163,-0.312517885,0.312517885
0.163,-0.326529995,0.326529995
0.163,-0.32250524,0.32250524
0.163,-0.35500141,0.35500141
0.163,-0.32548654000000005,0.32548654000000005
0.163,-0.26764932,0.26764932
0.163,-0.299698295,0.299698295
0.163,-0.287176835,0.287176835
0.163,-0.33815706500000003,0.33815706500000003
0.163,-0.359026165,0.359026165
0.163,-0.34277808000000004,0.34277808000000004
0.163,-0.344119665,0.344119665
0.163,-0.39331111500000004,0.39331111500000004
0.163,-0.35977149,0.35977149
0.163,-0.39137327,0.39137327
0.163,-0.337262675,0.337262675
0.163,-0.36513783,0.36513783
0.163,-0.38973355500000006,0.38973355500000006
0.163,-0.327722515,0.327722515
0.163,-0.33845519500000004,0.33845519500000004
0.163,-0.347995355,0.347995355
0.163,-0.319076745,0.319076745
0.163,-0.36364718000000007,0.36364718000000007
0.163,-0.358728035,0.358728035
0.163,-0.37318734,0.37318734
