Timestamp (seconds),Torque [Pound-inches],Torque [Raw Reading]
0.01,0.12374459705600138,0.00019375569360000002
0.01,-0.3074770827999993,0.000183717945
0.01,-1.6794179531439983,0.00015178263610000003
0.01,-2.9627060004159986,0.00012191094040000001
0.01,-2.1289595082879984,0.00014131844720000002
0.01,0.5490731701760012,0.00020365626560000003
0.01,-2.9369556861999992,0.0001225103425
0.01,-2.702896859967999,0.00012795863920000002
0.02,0.9409647681200024,0.00021277850950000003
0.02,-2.1695707003599987,0.0001403731215
0.02,-4.202436302248,9.30531587e-05
0.02,-3.9969462325839986,9.783644710000001e-05
0.02,-0.9019121970399988,0.000169881001
0.02,3.4396420241840016,0.0002709413879
0.02,1.5482109839600025,0.00022691366350000003
0.02,0.04188165783200226,0.00019185013170000003
0.02,-0.5056648245519986,0.00017910463630000002
0.02,0.057383090768000855,0.0001922109658
0.03,-2.5574908568079984,0.00013134332270000001
0.03,-0.930480953607999,0.00016921599270000001
0.03,-1.8286672867839986,0.00014830848960000002
0.03,0.05148998403200089,0.00019207378920000002
0.03,-1.1557001197359993,0.0001639734609
0.03,-4.579082689287999,8.428578470000002e-05
0.03,1.1540133877280017,0.00021773774180000003
0.03,3.587225914616001,0.0002743767671
0.03,-5.117661400551999,7.174903630000001e-05
0.03,-0.07136848031199783,0.00018921395530000003
0.03,4.098901312520001,0.0002862872745
0.03,-1.759359227127999,0.0001499218057
0.03,-3.421471548711999,0.00011123204030000001
0.03,-4.770352436175999,7.983350940000001e-05
0.03,-0.3576966010719991,0.0001825489618
0.03,-2.379928988631999,0.00013547651330000001
0.03,1.0875237704240028,0.00021619003190000003
0.041,3.8498534974160012,0.0002804900721
0.041,-0.5720263308399991,0.00017755990850000001
0.041,-2.983844318055999,0.00012141889390000001
0.041,-0.6342882846159981,0.00017611060790000002
0.041,-2.527384768047999,0.0001320441162
0.041,-2.039409908103999,0.0001434029351
0.041,3.2376109519520018,0.0002662386162
0.041,-2.3953023105519984,0.00013511866130000002
0.041,-0.8265829196319983,0.00017163447580000003
0.041,0.3806071841360019,0.0001997348041
0.041,-0.30619597263999765,0.00018374776600000003
0.041,-3.1838256140319983,0.00011676383580000002
0.041,0.9928497296000014,0.00021398626
0.041,-4.308768445527999,9.057801570000001e-05
0.041,0.560603161616001,0.0002039246546
0.041,-0.30901441499199933,0.0001836821598
0.041,0.8198998580000012,0.000209960425
0.041,-1.6580234134719989,0.0001522806468
0.051,-1.3199384422479987,0.00016015040870000002
0.051,-2.2039044526479987,0.0001395739187
0.051,-0.7987828291599985,0.0001722815915
0.051,-0.43699731997599844,0.0001807030419
0.051,-1.335439875183999,0.0001597895746
0.051,-0.9641741508159987,0.00016843170040000002
0.051,-0.8450309059359986,0.0001712050534
0.051,-0.48375784081599793,0.00017961457540000003
0.051,-1.2119408557599982,0.00016266431900000003
0.051,-0.7809753979359977,0.00017269610340000003
0.051,-0.36589570609599775,0.00018235810740000003
0.051,-0.7206351093999981,0.00017410067250000003
0.051,-1.6912041666159983,0.00015150828290000002
0.051,-0.5950863137199986,0.00017702313050000002
0.051,-1.0825487295999991,0.00016567624
0.051,-0.13734565355199813,0.00018767817380000001
0.051,-2.960015669079999,0.00012197356450000001
0.051,-0.4109907837279989,0.0001813084082
0.06,-0.39715479399999865,0.000181630475
0.061,-1.1569812298959992,0.0001639436399
0.061,0.1338653673200021,0.00019399127950000001
0.061,-1.0692251839359983,0.00016598637840000002
0.061,-1.2553704901839984,0.00016165338710000002
0.061,0.3430706564480026,0.00019886104880000003
0.061,0.4780996673120015,0.00020200418220000003
0.061,-0.2871074312559987,0.00018419209890000002
0.061,-2.3180513679039985,0.0001369168676
0.061,0.3585720893840012,0.0001992218829
0.061,-1.461629225943999,0.00015685220610000002
0.061,-1.4585545615599989,0.00015692377650000002
0.061,-0.9634054847199982,0.00016844959300000003
0.061,-0.48990716958399894,0.0001794714346
0.061,-0.8486180143839981,0.00017112155460000003
0.062,-0.6091785254799982,0.00017669509950000002
0.062,-0.8765462158719988,0.0001704714568
0.062,-0.8121063748239985,0.00017197145310000002
0.07,-1.7911307590959984,0.00014918224490000003
0.07,-0.11057045120799813,0.00018830143270000003
0.07,-0.018074297655997995,0.00019045450890000002
0.07,-0.14669775771999838,0.00018746048050000003
0.07,-0.06432237443199895,0.00018937797080000003
0.07,-1.9328215427919986,0.00014588404230000002
0.07,-0.671312368239998,0.00017524878100000002
0.07,-0.39536123977599846,0.0001816722244
0.07,-0.9225380706159987,0.00016940088290000002
0.071,-0.9603308203359981,0.00016852116340000003
0.071,-0.008594082471997666,0.00019067518430000002
0.071,-0.03344761957599829,0.00019009665690000003
0.071,-0.6483804963759985,0.00017578257690000003
0.071,-0.48247673065599805,0.00017964439640000003
0.071,-0.11300456051199781,0.00018824477280000003
0.087,-0.047667942351997894,0.00018976564380000002
0.087,-2.169955033407999,0.00014036417520000002
0.087,-1.9434547571199987,0.00014563652800000002
0.087,0.5995489104800029,0.00020483121300000003
0.087,-0.3001747548879985,0.0001838879247
0.087,-0.963021151671998,0.00016845853930000002
0.087,-0.693731796039998,0.00017472691350000003
