Timestamp (seconds),Torque [Pound-inches],Torque [Raw Reading]
0.01,-2.695472055344,0.0001933083786
0.01,-2.7287809195039987,0.00019253303260000003
0.01,-2.6435870938639994,0.00019451612910000002
0.01,-2.7135357086000003,0.0001928879025
0.01,-2.702261939191999,0.00019315032730000002
0.01,-2.703671160367998,0.00019311752420000003
0.01,-2.688938393527998,0.00019346046570000003
0.01,-2.715713595872,0.00019283720680000001
0.01,-2.708795601007999,0.00019299824020000002
0.01,-2.7423606871999997,0.00019221693000000001
0.01,-2.6888102825119997,0.00019346344780000002
0.02,-2.730702584744,0.0001924883011
0.021,-2.703799271384,0.00019311454210000002
0.021,-2.7465883507280004,0.0001921185207
0.021,-2.736723802495998,0.00019234814240000003
0.021,-2.7072582688159983,0.00019303402540000002
0.021,-2.720069370415999,0.00019273581540000002
0.021,-2.7245532559759997,0.0001926314419
0.021,-2.735570803351999,0.0001923749813
0.021,-2.7405671329759986,0.00019225867940000002
0.021,-2.675486736847999,0.00019377358620000003
0.021,-2.751584680352,0.00019200221880000002
0.021,-2.6839420639039986,0.00019357676760000002
0.021,-2.763370893823998,0.00019172786560000003
0.021,-2.745691573616,0.0001921393954
0.031,-2.7488943490159983,0.00019206484290000002
0.031,-2.7523533464479986,0.00019198432620000003
0.031,-2.6970093875359993,0.0001932725934
0.031,-2.703927382399998,0.00019311156000000003
0.031,-2.7540187896559996,0.00019194555890000002
0.031,-2.7567091209919994,0.0001918829348
0.031,-2.6944471672159995,0.00019333223540000003
0.031,-2.7477413498719994,0.00019209168180000003
0.031,-2.669593630111999,0.00019391076280000002
0.031,-2.7437699083759988,0.00019218412690000003
0.031,-2.7119983764079993,0.0001929236877
0.031,-2.751712791367998,0.00019199923670000003
0.031,-2.8179461866399986,0.000190457491
0.031,-2.760552451471998,0.00019179347180000003
0.031,-2.6616507471199995,0.00019409565300000002
0.031,-2.7108453772639987,0.00019295052660000002
0.031,-2.6797144003759996,0.00019367517690000002
0.031,-2.7071301578,0.0001930370075
0.031,-2.729165252551999,0.0001925240863
0.031,-2.713279486568,0.00019289386670000001
0.041,-2.7583745641999986,0.00019184416750000002
0.041,-2.7720824429119997,0.00019152508280000002
0.041,-2.726346810199999,0.00019258969250000003
0.041,-2.779512881839999,0.00019135212100000002
0.041,-2.710461044216,0.0001929594729
0.041,-2.7286528084879986,0.00019253601470000002
0.041,-2.7526095684799987,0.00019197836200000003
0.041,-2.736851913512,0.00019234516030000002
0.041,-2.6988029417600004,0.000193230844
0.041,-2.7333929160799997,0.000192425677
0.041,-2.7314712508399985,0.00019247040850000003
0.041,-2.6895789486079984,0.00019344555520000003
0.041,-2.730702584744,0.0001924883011
0.051,-2.708411267959999,0.00019300718650000002
0.051,-2.707002046783998,0.00019303998960000003
0.051,-2.7373643575759985,0.00019233323190000003
0.051,-2.709820489136,0.0001929743834
0.051,-2.735314581319999,0.00019238094550000001
0.051,-2.751456569336,0.0001920052009
0.051,-2.7091799340559994,0.00019298929390000003
0.051,-2.715841706887998,0.00019283422470000002
0.051,-2.742488798215998,0.00019221394790000003
0.051,-2.7287809195039987,0.00019253303260000003
0.051,-2.668184408935998,0.00019394356590000003
0.051,-2.7360832474159995,0.00019236305290000003
0.051,-2.7240408119119994,0.00019264337030000002
0.053,-2.72186292464,0.00019269406600000002
0.053,-2.711357821327999,0.0001929385982
0.053,-2.669593630111999,0.00019391076280000002
0.053,-2.699699718871999,0.00019320996930000003
0.053,-2.705464714591999,0.00019307577480000003
0.063,-2.7000840519199993,0.000193201023
0.063,-2.7684953344639993,0.00019160858160000003
0.063,-2.7182758161919995,0.00019277756480000002
0.063,-2.675358625831999,0.00019377656830000002
0.063,-2.7093080450719995,0.00019298631180000002
0.063,-2.7492786820639985,0.00019205589660000003
0.063,-2.7125108204719997,0.00019291175930000003
0.063,-2.7330085830319994,0.00019243462330000003
0.063,-2.7177633721279992,0.00019278949320000003
0.063,-2.715841706887998,0.00019283422470000002
0.063,-2.7364675804639997,0.0001923541066
0.063,-2.7244251449599997,0.00019263442400000003
0.063,-2.733649138111998,0.00019241971280000003
0.063,-2.7819469911439985,0.00019129546110000002
0.063,-2.7030306052879993,0.00019313243470000003
0.063,-2.720709925495999,0.00019272090490000002
0.063,-2.720197481431999,0.00019273283330000003
0.063,-2.718660149239998,0.00019276861850000003
0.063,-2.722119146672,0.0001926881018
0.073,-2.696240721439999,0.00019329048600000002
0.074,-2.750431681207999,0.00019202905770000002
0.074,-2.753378234575999,0.00019196046940000001
0.074,-2.7301901406799995,0.00019250022950000002
0.074,-2.7400546889119983,0.00019227060780000003
0.074,-2.7364675804639997,0.0001923541066
0.074,-2.7167384839999986,0.00019281335000000002
0.074,-2.7135357086000003,0.0001928879025
0.074,-2.732496138967999,0.0001924465517
0.074,-2.709948600152,0.00019297140130000002
0.074,-2.6956001663599984,0.00019330539650000002
0.074,-2.7090518230399994,0.00019299227600000002
0.074,-2.7714418878319993,0.00019153999330000002
0.074,-2.7080269349119988,0.0001930161328
0.074,-2.7271154762959995,0.00019257179990000002
0.075,-2.7091799340559994,0.00019298929390000003
0.075,-2.6916287248639996,0.00019339784160000002
0.075,-2.72186292464,0.00019269406600000002
0.075,-2.7359551363999994,0.00019236603500000002
0.076,-2.687785394383999,0.0001934873046
0.086,-2.680098733423998,0.00019366623060000003
0.086,-2.7258343661359987,0.00019260162090000002
0.086,-2.6911162807999993,0.00019340977000000003
0.086,-2.711614043359999,0.00019293263400000003
0.086,-2.729293363567999,0.00019252110420000002
