Timestamp (seconds),Torque [Pound-inches],Torque [Raw Reading]
0.01,-2.656398195464,0.00019421791910000002
0.01,-2.6068192322719987,0.00019537199180000002
0.01,-2.6038726789039988,0.00019544058010000003
0.01,-2.6288543270239995,0.00019485907060000002
0.01,-2.6389750972879984,0.00019462348470000002
0.01,-2.5965703509919997,0.0001956105598
0.01,-2.6352598778239997,0.00019470996560000002
0.01,-2.586577691743999,0.00019584316360000002
0.01,-2.649095867551999,0.00019438789880000002
0.01,-2.633850656647999,0.00019474276870000003
0.01,-2.5846560265039997,0.0001958878951
0.02,-2.5942643527039984,0.00019566423760000002
0.02,-2.595417351847999,0.00019563739870000001
0.02,-2.6391032083039985,0.00019462050260000003
0.02,-2.535717618391999,0.00019702705730000001
0.02,-2.5855528036160003,0.0001958670204
0.02,-2.6262921067039997,0.0001949187126
0.02,-2.692141168928,0.0001933859132
0.02,-2.686376173208,0.00019352010770000002
0.02,-2.643971426911998,0.00019450718280000003
0.02,-2.6630599682959986,0.0001940628499
0.02,-2.684838841015999,0.00019355589290000002
0.02,-2.6749742927840003,0.0001937855146
0.02,-2.636669098999999,0.0001946771625
0.02,-2.640128096431999,0.00019459664580000002
0.02,-2.686376173208,0.00019352010770000002
0.03,-2.6467898692639995,0.0001944415766
0.03,-2.6200146669199995,0.00019506483550000002
0.03,-2.6496083116159994,0.00019437597040000002
0.03,-2.633081990552,0.00019476066130000002
0.03,-2.6453806480879987,0.00019447437970000002
0.03,-2.693550390103999,0.00019335311010000003
0.03,-2.6232174423199996,0.000194990283
0.03,-2.684454507967999,0.0001935648392
0.03,-2.638334542208,0.00019463839520000002
0.03,-2.7342896931919984,0.00019240480230000003
0.03,-2.689194615559998,0.00019345450150000002
0.03,-2.703671160367998,0.00019311752420000003
0.03,-2.6703622962079994,0.0001938928702
0.03,-2.718660149239998,0.00019276861850000003
0.03,-2.648967756535999,0.0001943908809
0.03,-2.666903298775999,0.00019397338690000003
0.03,-2.677408402088,0.0001937288547
0.04,-2.7168665950160005,0.0001928103679
0.04,-2.7136638196159986,0.00019288492040000002
0.04,-2.6038726789039988,0.00019544058010000003
0.04,-2.696625054487999,0.00019328153970000003
0.04,-2.713023264536,0.00019289983090000002
0.04,-2.690731947751999,0.00019341871630000002
0.04,-2.671387184336,0.00019386901340000002
0.04,-2.633081990552,0.00019476066130000002
0.04,-2.666647076743999,0.00019397935110000003
0.04,-2.6799706224079998,0.00019366921270000002
0.04,-2.6628037462639984,0.00019406881410000002
0.04,-2.70136516208,0.00019317120200000002
0.04,-2.663828634391999,0.00019404495730000003
0.04,-2.696753165503999,0.00019327855760000002
0.04,-2.702774383255999,0.00019313839890000003
0.05,-2.6944471672159995,0.00019333223540000003
0.05,-2.669593630111999,0.00019391076280000002
0.05,-2.6834296198399983,0.00019358869600000003
0.05,-2.675742958879999,0.00019376762200000003
0.05,-2.7072582688159983,0.00019303402540000002
0.05,-2.629751104136,0.00019483819590000002
0.05,-2.6961126104239987,0.0001932934681
0.051,-2.666775187759999,0.00019397636900000002
0.051,-2.593880019656,0.00019567318390000001
0.051,-2.697906164648,0.0001932517187
0.051,-2.6738212936399997,0.00019381235350000002
0.051,-2.666518965727999,0.00019398233320000002
0.051,-2.670106074175999,0.00019389883440000001
0.051,-2.7125108204719997,0.00019291175930000003
0.051,-2.6558857513999996,0.00019422984750000003
0.051,-2.688938393527998,0.00019346046570000003
0.051,-2.671130962304,0.00019387497760000002
0.051,-2.654732752255999,0.0001942566864
0.061,-2.655117085303999,0.00019424774010000001
0.061,-2.6268045507679982,0.00019490678420000003
0.061,-2.668440630967998,0.00019393760170000003
0.061,-2.6693374080799988,0.00019391672700000003
0.061,-2.6540921971759985,0.00019427159690000003
0.061,-2.6612664140719993,0.00019410459930000002
0.061,-2.6881697274319993,0.00019347835830000001
0.061,-2.65972908188,0.00019414038450000002
0.061,-2.6731807385599993,0.00019382726400000002
0.061,-2.6598571928959984,0.00019413740240000003
0.061,-2.6483272014560004,0.0001944057914
0.061,-2.680483066472,0.0001936572843
0.061,-2.674333737704,0.0001938004251
0.061,-2.6555014183519994,0.00019423879380000002
0.061,-2.5933675755919996,0.00019568511230000002
0.061,-2.6628037462639984,0.00019406881410000002
0.071,-2.635387988839998,0.00019470698350000003
0.071,-2.5987482382639993,0.0001955598641
0.071,-2.6271888838160002,0.0001948978379
0.071,-2.6539640861599985,0.00019427457900000002
0.071,-2.623601775368,0.00019498133670000002
0.071,-2.628213771943999,0.00019487398110000002
0.071,-2.6196303338719993,0.00019507378180000002
0.071,-2.6142496711999996,0.00019519903000000003
0.071,-2.6530673090479997,0.00019429545370000002
0.071,-2.654604641239999,0.00019425966850000002
0.071,-2.656654417496,0.00019421195490000002
0.071,-2.6865042842239983,0.00019351712560000003
0.071,-2.6260358846719996,0.00019492467680000001
0.071,-2.699315385823999,0.00019321891560000003
0.071,-2.643074649799999,0.00019452805750000003
0.071,-2.7095642671039997,0.0001929803476
0.071,-2.6626756352479983,0.00019407179620000003
0.071,-2.5992606823279996,0.00019554793570000003
0.071,-2.6633161903280005,0.0001940568857
0.081,-2.6238579974,0.0001949753725
0.081,-2.6959844994079987,0.00019329645020000003
0.081,-2.6945752782319996,0.0001933292533
0.081,-2.7166103729840003,0.0001928163321
0.081,-2.68599184016,0.000193529054
0.081,-2.636797210015999,0.00019467418040000002
0.081,-2.6929098350239986,0.00019336802060000003
0.081,-2.696496943471999,0.00019328452180000002
0.081,-2.6780489571679986,0.0001937139442
0.081,-2.6806111774879984,0.00019365430220000002
