Timestamp (seconds),Torque [Pound-inches],Torque [Raw Reading]
0.008,1.0855964708800023,0.00028132207800000004
0.008,1.1438869831600016,0.00028267893350000003
0.008,1.0889273572960008,0.0002813996126
0.008,1.0648424862880024,0.00028083897780000004
0.008,0.9555637896400011,0.0002782952465
0.008,0.8380859879680003,0.0002755606608
0.008,0.650147127496,0.0002711859201
0.008,0.7687779283119998,0.0002739473447
0.008,0.8693450758720029,0.00027628829320000005
0.016,1.043319835600002,0.00028033798500000004
0.016,1.179117512560003,0.00028349901100000006
0.016,1.1128841172880009,0.0002819572653
0.017,1.1877009506320029,0.00028369881170000005
0.017,1.0794471421120022,0.00028117893720000004
0.017,1.1520860881840012,0.0002828697879
0.017,1.061255377840002,0.00028075547900000003
0.017,1.1440150941760017,0.0002826819156
0.017,1.0419106144240011,0.0002803051819
0.017,1.2434292425920024,0.00028499602520000005
0.017,1.4630115240160002,0.0002901073446
0.033,1.5255296998240002,0.0002915626094
0.033,1.45391564188,0.0002898956155
0.033,1.2863464329520014,0.00028599502870000005
0.033,1.0568996032960012,0.00028065408760000003
0.033,1.19192861416,0.000283797221
0.033,1.0501097194480025,0.00028049603630000004
0.033,1.1524704212320014,0.00028287873420000003
0.033,1.089439801360001,0.000281411541
0.033,0.9973279808560029,0.00027926741110000005
0.033,0.9942533164720029,0.00027919584070000005
0.033,1.10545367836,0.0002817843035
0.033,0.9450586863280002,0.0002780507143
0.033,0.98054543776,0.000278876756
0.049,0.7914535781440009,0.0002744751764
0.049,0.6327240293200003,0.0002707803545
0.049,0.8010619043440013,0.00027469883390000003
0.049,0.9855417673840012,0.0002789930579
0.049,1.0103953044880019,0.00027957158530000003
0.049,1.1730962948080013,0.00028335885230000005
0.049,0.9038069391760022,0.00027709047810000004
0.049,0.9787518835360007,0.0002788350066
0.049,1.174377404968002,0.00028338867330000004
0.049,1.0193630756080019,0.00027978033230000005
0.049,1.080472030240001,0.000281202794
0.049,1.0006588672720014,0.00027934494570000003
0.049,1.19192861416,0.000283797221
0.049,1.2184475944720017,0.00028441451570000004
0.049,1.4171477802880013,0.0002890397528
0.049,1.494142500904001,0.0002908319949
0.049,1.284424767712002,0.00028595029720000005
0.049,1.2394578010960018,0.0002849035801
0.049,1.0674047066080004,0.0002808986198
0.049,1.000146423208001,0.0002793330173
0.049,1.169637297376001,0.00028327833560000003
0.049,1.1144214494800018,0.00028199305050000004
0.049,1.0985356834960012,0.00028162327010000003
0.049,1.1464492034800013,0.0002827385755
0.049,1.0871338030720015,0.0002813578632
0.049,1.0394765051199997,0.000280248522
0.049,1.083546694624001,0.0002812743644
0.065,0.8807469562960009,0.0002765537001
0.065,0.7703152605040025,0.00027398312990000004
0.065,0.7563511597600012,0.00027365808100000003
0.065,0.7420027259680015,0.00027332408580000005
0.065,0.9562043447199997,0.000278310157
0.065,1.1353035450880018,0.00028247913280000003
0.065,0.9863104334800017,0.00027901095050000005
0.065,0.9093157128640019,0.00027721870840000004
0.065,1.073297813344002,0.00028103579640000005
0.065,1.178476957480001,0.0002834841005
0.065,1.1592603050800019,0.0002830367855
0.065,1.1308196595280027,0.00028237475930000005
0.065,1.1332537688320024,0.00028243141920000005
0.065,1.1198021121520014,0.00028211829870000005
0.065,1.227415365592,0.0002846232627
0.065,1.4844060636880005,0.0002906053553
0.065,1.4027993464960016,0.00028870575760000004
0.065,1.3860168034000004,0.0002883151025
0.065,1.241251355320001,0.00028494532950000003
0.065,1.0943080199680004,0.00028152486080000003
0.065,1.0995605716240018,0.00028164712690000005
0.065,1.016160300208,0.0002797057798
0.065,1.1095532308720006,0.00028187973070000003
0.065,1.078678476016,0.0002811610446
0.065,1.0312774000960019,0.0002800576676
0.065,1.0410138373120006,0.00028028430720000003
0.065,1.1099375639200026,0.00028188867700000005
0.065,0.9864385444960018,0.00027901393260000004
0.065,0.8853589528720018,0.00027666105570000005
0.065,0.7221455184880003,0.0002728618603
0.081,0.7832544731200013,0.00027428432200000003
0.081,0.9022696069840013,0.0002770546929
0.081,1.0137261909040003,0.0002796491199
0.081,1.1463210924640013,0.00028273559340000003
0.081,1.1429902060480028,0.00028265805880000006
0.081,1.1240297756800022,0.00028221670800000005
0.081,1.1168555587840014,0.00028204971040000004
0.081,1.1062223444560004,0.0002818021961
0.081,1.238561023984003,0.00028488270540000005
0.081,1.1313321035919994,0.0002823866877
0.081,1.1063504554720023,0.00028180517820000005
0.081,1.1451680933200006,0.0002827087545
0.081,1.2102484894480003,0.0002842236613
0.081,1.4353395445600015,0.00028946321100000003
0.081,1.5180992608960011,0.0002913896476
0.081,1.3674407060800018,0.000287882698
0.081,1.2028180505200012,0.0002840506995
0.081,1.0722729252160015,0.00028101193960000003
0.081,1.0891835793280027,0.00028140557680000005
0.081,1.0270497365680011,0.0002799592583
0.081,1.053568716880001,0.000280576553
0.081,1.10545367836,0.0002817843035
0.081,1.0495972753840022,0.00028048410790000003
0.081,1.0986637945120012,0.0002816262522
0.081,1.086365136976001,0.00028133997060000003
0.081,1.064201931208002,0.00028082406730000004
0.081,0.8606335267840013,0.0002760855104
0.081,0.7265012930320012,0.0002729632517
0.097,0.7517391631840002,0.0002735507254
0.097,0.9371158033360008,0.0002778658241
0.097,1.0948204640320025,0.00028153678920000004
0.097,1.169637297376001,0.00028327833560000003
0.097,1.204227271696002,0.00028408350260000005
0.097,1.4222722209280025,0.00028915903680000005
0.097,1.0713761481040027,0.00028099106490000005
0.097,1.1137808944000014,0.00028197814000000004
0.097,1.2493223493280006,0.0002851332018
0.097,1.160669526256001,0.0002830695886
0.097,1.1329975468000004,0.000282425455
0.097,1.1537515313920004,0.0002829085552
0.097,1.371924591640001,0.0002879870715
0.097,1.4978577203680015,0.0002909184758
0.097,1.420862999752,0.0002891262337
0.097,1.2525251247280007,0.0002852077543
0.097,1.2208817037760014,0.00028447117560000004
0.097,1.0438322796640023,0.00028034991340000005
0.097,1.1404279857280013,0.0002825984168
0.097,1.0931550208240015,0.0002814980219
0.097,1.0650987083200008,0.000280844942
0.097,1.1290261053040016,0.00028233300990000005
0.097,1.0725291472479999,0.0002810179038
0.097,1.0275621806320014,0.00027997118670000003
0.097,1.0750913675680014,0.00028107754580000005
0.097,1.0392202830880013,0.00028024255780000003
0.097,0.80183057044,0.0002747167265
0.113,0.6707730010720017,0.0002716660382
0.113,0.8170757813440002,0.0002750715964
0.113,0.9303259194880003,0.0002777077728
0.113,1.0315336221280003,0.0002800636318
0.113,1.0928987987920014,0.00028149205770000005
0.113,1.0057833079120009,0.0002794642297
0.113,0.9961749817120022,0.00027924057220000005
0.113,1.1467054255120015,0.00028274453970000005
0.113,1.104428790232003,0.00028176044670000005
0.113,1.1597727491440022,0.00028304871390000003
0.113,1.0630489320640013,0.00028079722840000003
0.113,1.1008416817840025,0.00028167694790000005
0.113,1.2614928958480007,0.0002854165013
0.113,1.4425137614560022,0.00028963020860000004
0.113,1.5353942480560008,0.0002917922311
0.113,1.4174040023200014,0.00028904571700000004
0.113,1.2074300470960022,0.00028415805510000004
0.113,1.1579791949200011,0.00028300696450000003
0.113,0.9788799945520008,0.0002788379887
0.113,1.2987732015040017,0.00028628429240000003
0.113,1.2803252152000013,0.00028585487000000004
